DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 10:40:31
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
39.50;0.21;0.13;-0.07;0.00;-0.06;0.12;-0.02;-0.14;-0.10;0.00;-0.56;
39.55;0.21;0.11;-0.08;-0.01;-0.06;0.12;-0.18;-0.16;-0.10;0.01;-0.55;
39.60;0.21;0.09;-0.08;0.02;-0.06;0.12;-0.01;-0.14;-0.10;0.01;-0.55;
39.65;0.22;0.10;-0.08;0.01;-0.05;0.12;-0.17;-0.14;-0.10;0.01;-0.54;
39.70;0.22;0.12;-0.08;-0.02;-0.05;0.12;-0.00;-0.13;-0.10;0.00;-0.53;
39.75;0.22;0.11;-0.08;0.01;-0.05;0.11;-0.15;-0.16;-0.10;-0.01;-0.53;
39.80;0.22;0.10;-0.07;-0.03;-0.05;0.12;0.01;-0.17;-0.10;-0.01;-0.53;
39.85;0.22;0.10;-0.07;-0.03;-0.06;0.13;-0.15;-0.13;-0.10;-0.00;-0.54;
39.90;0.22;0.12;-0.07;-0.03;-0.06;0.13;0.01;-0.12;-0.10;0.00;-0.55;
39.95;0.22;0.11;-0.08;-0.06;-0.06;0.14;-0.14;-0.13;-0.10;0.01;-0.55;
40.00;0.22;0.10;-0.08;-0.04;-0.06;0.14;0.02;-0.16;-0.10;0.01;-0.55;
40.05;0.22;0.11;-0.08;-0.05;-0.06;0.13;-0.14;-0.16;-0.10;0.02;-0.55;
40.10;0.22;0.11;-0.08;-0.05;-0.06;0.13;0.02;-0.15;-0.10;0.00;-0.54;
40.15;0.21;0.10;-0.08;-0.03;-0.05;0.13;-0.13;-0.16;-0.10;0.01;-0.54;
40.20;0.21;0.11;-0.07;-0.08;-0.05;0.12;0.03;-0.15;-0.10;0.01;-0.53;
40.25;0.22;0.13;-0.07;-0.07;-0.05;0.12;-0.12;-0.14;-0.10;0.00;-0.54;
40.30;0.22;0.12;-0.07;-0.07;-0.05;0.13;0.04;-0.14;-0.10;0.00;-0.54;
40.35;0.22;0.11;-0.08;-0.10;-0.05;0.13;-0.12;-0.15;-0.10;0.01;-0.54;
40.40;0.22;0.10;-0.08;-0.06;-0.06;0.13;0.04;-0.15;-0.10;-0.01;-0.54;
40.45;0.22;0.09;-0.08;-0.04;-0.06;0.12;-0.12;-0.16;-0.10;-0.01;-0.55;
40.50;0.22;0.09;-0.08;-0.05;-0.06;0.12;0.04;-0.16;-0.10;-0.00;-0.54;
40.55;0.22;0.10;-0.08;-0.03;-0.06;0.12;-0.12;-0.14;-0.10;0.00;-0.55;
40.60;0.22;0.10;-0.07;-0.01;-0.06;0.12;0.04;-0.14;-0.10;0.00;-0.54;
40.65;0.22;0.10;-0.08;-0.00;-0.06;0.13;-0.12;-0.13;-0.10;0.02;-0.54;
40.70;0.22;0.11;-0.07;-0.00;-0.06;0.13;0.04;-0.15;-0.10;0.03;-0.53;
40.75;0.22;0.12;-0.07;-0.01;-0.06;0.13;-0.12;-0.15;-0.10;0.03;-0.54;
40.80;0.22;0.12;-0.07;0.00;-0.05;0.12;0.04;-0.15;-0.10;0.01;-0.53;
40.85;0.22;0.12;-0.08;-0.01;-0.05;0.12;-0.11;-0.15;-0.10;-0.01;-0.55;
40.90;0.22;0.11;-0.08;-0.00;-0.05;0.13;0.05;-0.18;-0.10;-0.01;-0.54;
40.95;0.22;0.10;-0.08;-0.00;-0.05;0.13;-0.10;-0.18;-0.10;0.01;-0.55;
41.00;0.22;0.09;-0.08;-0.01;-0.06;0.12;0.05;-0.15;-0.10;0.03;-0.54;
41.05;0.22;0.10;-0.08;0.02;-0.06;0.12;-0.10;-0.14;-0.10;0.01;-0.55;
41.10;0.22;0.09;-0.07;-0.00;-0.06;0.13;0.05;-0.16;-0.10;0.01;-0.53;
41.15;0.22;0.10;-0.07;-0.01;-0.06;0.13;-0.11;-0.16;-0.10;0.03;-0.54;
41.20;0.22;0.10;-0.07;-0.00;-0.06;0.12;0.05;-0.17;-0.10;0.03;-0.52;
41.25;0.22;0.11;-0.07;-0.04;-0.05;0.12;-0.10;-0.16;-0.10;0.01;-0.54;
41.30;0.22;0.10;-0.07;-0.02;-0.05;0.13;0.06;-0.15;-0.10;0.01;-0.53;
41.35;0.22;0.10;-0.08;-0.01;-0.06;0.14;-0.10;-0.14;-0.10;0.01;-0.56;
41.40;0.22;0.09;-0.07;-0.03;-0.06;0.13;0.05;-0.15;-0.10;0.01;-0.55;
41.45;0.22;0.10;-0.08;-0.01;-0.06;0.12;-0.10;-0.12;-0.10;-0.00;-0.57;
41.50;0.22;0.10;-0.07;-0.06;-0.06;0.11;0.05;-0.14;-0.10;0.02;-0.55;
41.55;0.22;0.10;-0.08;-0.06;-0.06;0.12;-0.10;-0.15;-0.10;0.03;-0.56;
41.60;0.22;0.09;-0.07;-0.04;-0.06;0.13;0.05;-0.17;-0.11;0.04;-0.53;
41.65;0.22;0.09;-0.08;-0.08;-0.06;0.12;-0.09;-0.16;-0.10;0.04;-0.53;
41.70;0.22;0.09;-0.08;-0.05;-0.06;0.12;0.06;-0.15;-0.10;0.02;-0.52;
41.75;0.22;0.10;-0.08;-0.06;-0.06;0.13;-0.09;-0.16;-0.10;0.01;-0.54;
41.80;0.21;0.10;-0.08;-0.09;-0.06;0.12;0.05;-0.16;-0.10;0.00;-0.53;
41.85;0.22;0.10;-0.08;-0.05;-0.06;0.12;-0.10;-0.16;-0.10;-0.00;-0.56;
41.90;0.22;0.10;-0.08;-0.09;-0.05;0.13;0.05;-0.16;-0.10;-0.01;-0.55;
41.95;0.22;0.11;-0.08;-0.08;-0.05;0.13;-0.10;-0.14;-0.10;-0.03;-0.57;
42.00;0.22;0.12;-0.07;-0.04;-0.05;0.13;0.04;-0.15;-0.10;-0.02;-0.54;
42.05;0.22;0.10;-0.07;-0.06;-0.05;0.12;-0.10;-0.15;-0.10;-0.01;-0.55;
42.10;0.22;0.10;-0.07;-0.05;-0.06;0.12;0.05;-0.16;-0.11;0.02;-0.52;
42.15;0.22;0.10;-0.08;-0.03;-0.06;0.12;-0.09;-0.16;-0.11;0.00;-0.54;
42.20;0.22;0.11;-0.08;-0.02;-0.06;0.12;0.05;-0.18;-0.10;-0.01;-0.52;
42.25;0.21;0.13;-0.08;-0.01;-0.06;0.13;-0.09;-0.17;-0.10;-0.00;-0.55;
42.30;0.21;0.12;-0.08;0.00;-0.06;0.12;0.05;-0.16;-0.10;0.00;-0.54;
42.35;0.21;0.12;-0.08;0.03;-0.05;0.11;-0.09;-0.17;-0.10;0.01;-0.57;
42.40;0.22;0.11;-0.07;0.01;-0.05;0.12;0.05;-0.17;-0.10;0.01;-0.55;
42.45;0.22;0.10;-0.07;-0.01;-0.05;0.12;-0.09;-0.15;-0.10;0.02;-0.57;
42.50;0.22;0.12;-0.07;0.01;-0.05;0.11;0.05;-0.14;-0.10;0.00;-0.54;
42.55;0.22;0.12;-0.08;-0.02;-0.05;0.12;-0.09;-0.15;-0.10;-0.00;-0.54;
42.60;0.22;0.12;-0.07;-0.02;-0.06;0.12;0.05;-0.14;-0.10;0.01;-0.51;
42.65;0.22;0.12;-0.08;-0.00;-0.06;0.13;-0.09;-0.14;-0.10;0.02;-0.53;
42.70;0.22;0.11;-0.08;-0.03;-0.06;0.13;0.05;-0.16;-0.10;0.03;-0.52;
42.75;0.22;0.11;-0.08;0.01;-0.06;0.13;-0.09;-0.17;-0.10;0.01;-0.55;
42.80;0.22;0.11;-0.08;-0.01;-0.06;0.12;0.04;-0.16;-0.10;-0.01;-0.55;
42.85;0.22;0.11;-0.08;-0.04;-0.06;0.11;-0.09;-0.15;-0.10;-0.00;-0.57;
42.90;0.22;0.11;-0.07;-0.02;-0.06;0.11;0.05;-0.16;-0.10;0.03;-0.55;
42.95;0.21;0.12;-0.08;-0.05;-0.05;0.12;-0.08;-0.17;-0.10;0.02;-0.56;
43.00;0.21;0.10;-0.07;-0.05;-0.05;0.13;0.04;-0.17;-0.10;0.02;-0.53;
43.05;0.21;0.11;-0.08;-0.05;-0.05;0.14;-0.09;-0.16;-0.10;0.01;-0.54;
43.10;0.22;0.10;-0.07;-0.07;-0.05;0.13;0.04;-0.15;-0.10;0.01;-0.52;
43.15;0.22;0.11;-0.08;-0.05;-0.06;0.13;-0.09;-0.16;-0.10;-0.00;-0.54;
43.20;0.22;0.11;-0.07;-0.07;-0.06;0.12;0.04;-0.18;-0.10;0.01;-0.53;
43.25;0.22;0.12;-0.08;-0.08;-0.06;0.12;-0.08;-0.17;-0.10;0.01;-0.56;
43.30;0.22;0.11;-0.08;-0.04;-0.06;0.12;0.04;-0.15;-0.10;0.01;-0.54;
43.35;0.22;0.09;-0.08;-0.07;-0.06;0.12;-0.08;-0.15;-0.10;-0.00;-0.56;
43.40;0.22;0.10;-0.08;-0.07;-0.06;0.13;0.04;-0.14;-0.10;0.00;-0.53;
43.45;0.22;0.11;-0.08;-0.05;-0.06;0.14;-0.07;-0.14;-0.10;0.00;-0.55;
43.50;0.22;0.13;-0.07;-0.05;-0.06;0.14;0.04;-0.14;-0.10;0.01;-0.52;
43.55;0.22;0.12;-0.07;-0.03;-0.06;0.12;-0.08;-0.14;-0.10;0.01;-0.54;
43.60;0.22;0.10;-0.07;-0.02;-0.05;0.12;0.03;-0.15;-0.10;0.01;-0.53;
43.65;0.22;0.10;-0.07;-0.02;-0.05;0.13;-0.08;-0.16;-0.10;-0.00;-0.56;
43.70;0.22;0.11;-0.07;-0.02;-0.06;0.13;0.03;-0.15;-0.10;0.01;-0.54;
43.75;0.22;0.11;-0.08;-0.02;-0.06;0.13;-0.08;-0.15;-0.10;0.02;-0.56;
43.80;0.22;0.11;-0.08;-0.02;-0.06;0.13;0.03;-0.14;-0.10;0.01;-0.53;
43.85;0.22;0.13;-0.08;-0.02;-0.06;0.12;-0.07;-0.13;-0.10;0.01;-0.55;
43.90;0.22;0.11;-0.08;-0.00;-0.06;0.12;0.04;-0.14;-0.10;0.02;-0.52;
43.95;0.22;0.10;-0.08;0.02;-0.06;0.12;-0.08;-0.13;-0.10;0.01;-0.54;
44.00;0.22;0.10;-0.07;-0.01;-0.06;0.11;0.03;-0.15;-0.11;0.02;-0.52;
44.05;0.22;0.10;-0.07;0.00;-0.06;0.12;-0.07;-0.18;-0.11;0.02;-0.55;
44.10;0.22;0.11;-0.07;0.01;-0.06;0.13;0.03;-0.19;-0.10;0.02;-0.53;
44.15;0.22;0.10;-0.08;-0.01;-0.06;0.14;-0.07;-0.15;-0.10;0.02;-0.55;
44.20;0.22;0.09;-0.08;0.02;-0.06;0.14;0.04;-0.15;-0.10;0.00;-0.53;
44.25;0.22;0.08;-0.08;-0.01;-0.05;0.12;-0.06;-0.16;-0.10;-0.01;-0.55;
44.30;0.22;0.09;-0.08;-0.04;-0.05;0.11;0.04;-0.17;-0.10;-0.00;-0.53;
44.35;0.22;0.11;-0.08;-0.02;-0.05;0.11;-0.06;-0.16;-0.10;0.01;-0.56;
44.40;0.22;0.12;-0.07;-0.06;-0.05;0.11;0.04;-0.16;-0.10;0.03;-0.54;
44.45;0.21;0.11;-0.07;-0.03;-0.06;0.11;-0.07;-0.17;-0.10;0.00;-0.57;
44.50;0.22;0.12;-0.07;-0.04;-0.06;0.12;0.03;-0.17;-0.10;-0.00;-0.55;
44.55;0.22;0.10;-0.07;-0.07;-0.06;0.13;-0.07;-0.16;-0.10;-0.00;-0.56;
44.60;0.22;0.09;-0.07;-0.04;-0.06;0.11;0.03;-0.16;-0.10;-0.00;-0.53;
44.65;0.22;0.10;-0.08;-0.07;-0.06;0.11;-0.06;-0.16;-0.10;0.01;-0.54;
44.70;0.22;0.10;-0.08;-0.06;-0.06;0.12;0.03;-0.16;-0.10;0.01;-0.51;
44.75;0.22;0.09;-0.08;-0.03;-0.05;0.12;-0.06;-0.17;-0.10;0.02;-0.54;
44.80;0.22;0.10;-0.08;-0.08;-0.05;0.12;0.03;-0.16;-0.11;0.00;-0.53;
44.85;0.22;0.10;-0.08;-0.06;-0.05;0.12;-0.06;-0.15;-0.11;0.00;-0.55;
44.90;0.22;0.10;-0.07;-0.07;-0.05;0.13;0.03;-0.16;-0.10;-0.01;-0.54;
44.95;0.22;0.11;-0.08;-0.10;-0.06;0.13;-0.06;-0.17;-0.10;-0.00;-0.55;
45.00;0.22;0.11;-0.08;-0.06;-0.06;0.12;0.02;-0.15;-0.10;0.00;-0.53;
45.05;0.22;0.10;-0.08;-0.06;-0.06;0.12;-0.06;-0.15;-0.10;-0.00;-0.55;
45.10;0.22;0.09;-0.08;-0.06;-0.06;0.12;0.05;-0.16;-0.10;-0.01;-0.53;
45.15;0.22;0.10;-0.07;-0.04;-0.06;0.13;-0.03;-0.15;-0.10;-0.01;-0.55;
45.20;0.22;0.11;-0.07;-0.04;-0.06;0.12;0.05;-0.17;-0.10;-0.00;-0.53;
45.25;0.22;0.11;-0.07;-0.04;-0.06;0.11;-0.03;-0.17;-0.11;0.02;-0.55;
45.30;0.22;0.11;-0.07;-0.02;-0.06;0.12;0.05;-0.16;-0.10;0.01;-0.53;
45.35;0.22;0.11;-0.08;0.02;-0.05;0.13;-0.03;-0.16;-0.10;0.01;-0.54;
45.40;0.22;0.11;-0.08;0.03;-0.05;0.12;0.05;-0.14;-0.10;0.01;-0.53;
45.45;0.22;0.12;-0.08;-0.01;-0.05;0.11;-0.03;-0.14;-0.10;0.00;-0.54;
45.50;0.22;0.12;-0.08;-0.00;-0.06;0.11;0.05;-0.14;-0.10;0.01;-0.52;
45.55;0.22;0.10;-0.08;0.00;-0.06;0.12;-0.03;-0.15;-0.10;0.04;-0.54;
45.60;0.22;0.10;-0.07;-0.01;-0.06;0.13;0.04;-0.15;-0.10;0.03;-0.54;
45.65;0.21;0.12;-0.07;0.03;-0.06;0.13;-0.03;-0.16;-0.10;0.01;-0.55;
45.70;0.22;0.11;-0.07;0.00;-0.06;0.14;0.04;-0.17;-0.10;0.02;-0.54;
45.75;0.22;0.09;-0.08;-0.02;-0.06;0.14;-0.03;-0.18;-0.10;0.05;-0.55;
45.80;0.22;0.11;-0.08;-0.01;-0.05;0.13;0.05;-0.15;-0.10;0.02;-0.53;
45.85;0.22;0.12;-0.08;-0.04;-0.05;0.11;-0.03;-0.16;-0.10;-0.00;-0.54;
45.90;0.22;0.12;-0.08;-0.01;-0.05;0.11;0.05;-0.16;-0.10;0.01;-0.53;
45.95;0.22;0.11;-0.08;-0.01;-0.06;0.12;-0.02;-0.15;-0.10;0.01;-0.55;
46.00;0.22;0.10;-0.08;-0.04;-0.06;0.13;0.04;-0.15;-0.10;0.01;-0.54;
46.05;0.22;0.11;-0.08;-0.02;-0.06;0.13;-0.02;-0.16;-0.11;0.01;-0.55;
46.10;0.22;0.10;-0.08;-0.05;-0.06;0.13;0.04;-0.16;-0.11;0.03;-0.53;
46.15;0.22;0.11;-0.08;-0.05;-0.06;0.13;-0.02;-0.17;-0.10;0.03;-0.54;
46.20;0.22;0.10;-0.07;-0.04;-0.06;0.13;0.02;-0.17;-0.10;0.02;-0.52;
46.25;0.22;0.10;-0.08;-0.07;-0.05;0.13;-0.04;-0.15;-0.10;0.03;-0.54;
46.30;0.22;0.10;-0.07;-0.05;-0.05;0.12;0.02;-0.15;-0.10;0.02;-0.53;
46.35;0.22;0.09;-0.08;-0.06;-0.05;0.11;-0.03;-0.14;-0.10;0.02;-0.55;
46.40;0.22;0.08;-0.08;-0.08;-0.05;0.12;0.02;-0.15;-0.10;0.01;-0.55;
46.45;0.22;0.09;-0.08;-0.05;-0.05;0.13;-0.03;-0.16;-0.10;0.01;-0.56;
46.50;0.22;0.10;-0.08;-0.07;-0.06;0.12;0.02;-0.16;-0.10;0.02;-0.54;
46.55;0.22;0.10;-0.07;-0.07;-0.06;0.13;-0.03;-0.16;-0.10;0.02;-0.55;
46.60;0.22;0.10;-0.07;-0.04;-0.06;0.12;0.02;-0.15;-0.10;0.02;-0.54;
46.65;0.22;0.10;-0.08;-0.07;-0.06;0.11;-0.03;-0.14;-0.10;0.00;-0.55;
46.70;0.22;0.11;-0.08;-0.05;-0.06;0.11;0.01;-0.15;-0.10;0.01;-0.54;
46.75;0.22;0.10;-0.08;-0.03;-0.05;0.13;-0.03;-0.15;-0.09;-0.00;-0.54;
46.80;0.22;0.10;-0.08;-0.02;-0.05;0.12;0.01;-0.16;-0.10;0.01;-0.53;
46.85;0.22;0.10;-0.08;-0.02;-0.05;0.11;-0.03;-0.17;-0.10;0.02;-0.54;
46.90;0.22;0.12;-0.08;-0.02;-0.05;0.11;0.01;-0.17;-0.10;0.03;-0.53;
46.95;0.22;0.13;-0.08;0.00;-0.06;0.12;-0.02;-0.15;-0.11;0.04;-0.55;
47.00;0.22;0.11;-0.08;-0.01;-0.06;0.12;0.02;-0.15;-0.11;0.02;-0.54;
47.05;0.22;0.10;-0.08;0.02;-0.06;0.11;-0.02;-0.17;-0.11;-0.00;-0.56;
47.10;0.22;0.10;-0.08;0.06;-0.06;0.12;0.02;-0.16;-0.10;0.01;-0.56;
47.15;0.22;0.11;-0.08;0.00;-0.05;0.13;-0.02;-0.16;-0.10;0.02;-0.56;
47.20;0.22;0.11;-0.07;-0.00;-0.05;0.12;0.01;-0.15;-0.10;0.01;-0.54;
47.25;0.22;0.12;-0.08;-0.01;-0.05;0.12;-0.03;-0.14;-0.10;-0.00;-0.54;
47.30;0.22;0.10;-0.07;-0.03;-0.06;0.12;0.01;-0.16;-0.10;-0.01;-0.52;
47.35;0.21;0.08;-0.08;-0.00;-0.06;0.12;-0.02;-0.17;-0.10;0.00;-0.52;
47.40;0.22;0.09;-0.08;-0.01;-0.06;0.12;0.01;-0.16;-0.10;0.01;-0.52;
47.45;0.21;0.11;-0.08;-0.04;-0.06;0.13;-0.01;-0.16;-0.10;-0.01;-0.54;
47.50;0.22;0.11;-0.08;-0.00;-0.06;0.13;0.01;-0.17;-0.10;-0.00;-0.54;
47.55;0.22;0.11;-0.07;-0.04;-0.06;0.13;-0.01;-0.17;-0.10;-0.00;-0.56;
47.60;0.22;0.12;-0.07;-0.04;-0.05;0.11;0.01;-0.16;-0.10;0.01;-0.56;
47.65;0.22;0.11;-0.07;-0.04;-0.05;0.11;-0.02;-0.15;-0.10;0.02;-0.56;
47.70;0.22;0.11;-0.07;-0.07;-0.06;0.13;-0.00;-0.14;-0.10;0.01;-0.55;
47.75;0.22;0.12;-0.08;-0.04;-0.06;0.12;-0.02;-0.15;-0.10;0.02;-0.54;
47.80;0.22;0.10;-0.08;-0.07;-0.06;0.11;0.00;-0.15;-0.10;0.02;-0.53;
47.85;0.21;0.09;-0.08;-0.07;-0.06;0.11;-0.01;-0.16;-0.10;0.02;-0.53;
47.90;0.22;0.09;-0.08;-0.04;-0.06;0.13;0.01;-0.18;-0.10;0.01;-0.53;
47.95;0.21;0.10;-0.08;-0.09;-0.06;0.14;-0.01;-0.15;-0.10;0.03;-0.54;
48.00;0.22;0.09;-0.07;-0.07;-0.06;0.13;0.01;-0.13;-0.10;0.01;-0.54;
48.05;0.22;0.10;-0.07;-0.06;-0.05;0.11;-0.01;-0.13;-0.10;0.01;-0.55;
48.10;0.22;0.10;-0.07;-0.09;-0.05;0.11;0.00;-0.15;-0.10;0.01;-0.55;
48.15;0.22;0.10;-0.07;-0.06;-0.06;0.11;-0.01;-0.14;-0.10;0.03;-0.55;
48.20;0.22;0.11;-0.07;-0.05;-0.06;0.12;-0.01;-0.15;-0.10;0.03;-0.54;
48.25;0.22;0.11;-0.08;-0.04;-0.06;0.14;-0.01;-0.15;-0.10;0.03;-0.54;
48.30;0.22;0.10;-0.08;-0.02;-0.06;0.15;0.00;-0.15;-0.10;0.01;-0.53;
48.35;0.21;0.11;-0.08;-0.03;-0.06;0.14;-0.00;-0.14;-0.10;-0.00;-0.54;
48.40;0.22;0.12;-0.08;-0.01;-0.06;0.13;0.00;-0.13;-0.10;0.01;-0.54;
48.45;0.22;0.10;-0.08;-0.01;-0.05;0.11;0.00;-0.15;-0.10;0.02;-0.55;
48.50;0.22;0.09;-0.07;0.03;-0.06;0.11;-0.00;-0.16;-0.10;0.03;-0.55;
48.55;0.22;0.11;-0.07;0.04;-0.05;0.12;-0.00;-0.15;-0.10;0.02;-0.56;
48.60;0.22;0.11;-0.07;-0.00;-0.06;0.13;-0.01;-0.14;-0.10;0.02;-0.55;
48.65;0.22;0.12;-0.07;0.00;-0.06;0.12;-0.00;-0.15;-0.10;0.02;-0.55;
48.70;0.22;0.10;-0.07;0.01;-0.06;0.12;-0.01;-0.16;-0.10;0.02;-0.53;
48.75;0.22;0.08;-0.08;-0.01;-0.06;0.13;0.01;-0.17;-0.10;0.01;-0.53;
48.80;0.22;0.08;-0.08;0.02;-0.06;0.12;-0.00;-0.16;-0.10;0.01;-0.52;
48.85;0.22;0.08;-0.08;-0.01;-0.06;0.11;0.01;-0.14;-0.10;-0.00;-0.52;
48.90;0.22;0.09;-0.08;-0.04;-0.06;0.11;-0.00;-0.15;-0.10;-0.02;-0.53;
48.95;0.22;0.10;-0.08;-0.02;-0.06;0.11;0.01;-0.15;-0.10;0.00;-0.54;
49.00;0.22;0.11;-0.08;-0.06;-0.06;0.12;-0.01;-0.15;-0.10;-0.00;-0.55;
49.05;0.22;0.11;-0.07;-0.04;-0.06;0.12;0.01;-0.16;-0.10;0.00;-0.55;
49.10;0.22;0.11;-0.07;-0.04;-0.06;0.13;-0.01;-0.17;-0.10;0.02;-0.54;
49.15;0.22;0.11;-0.07;-0.06;-0.05;0.12;0.01;-0.16;-0.11;0.02;-0.53;
49.20;0.22;0.11;-0.07;-0.04;-0.05;0.11;-0.01;-0.16;-0.10;0.01;-0.52;
49.25;0.22;0.12;-0.08;-0.07;-0.05;0.11;0.01;-0.16;-0.10;0.00;-0.52;
49.30;0.22;0.11;-0.08;-0.05;-0.06;0.11;-0.01;-0.17;-0.10;0.01;-0.52;
49.35;0.22;0.11;-0.08;-0.03;-0.06;0.12;0.02;-0.16;-0.10;0.01;-0.54;
49.40;0.22;0.12;-0.08;-0.07;-0.06;0.12;-0.01;-0.16;-0.10;0.01;-0.55;
49.45;0.22;0.12;-0.08;-0.05;-0.06;0.13;0.02;-0.18;-0.10;0.02;-0.56;
49.50;0.22;0.11;-0.08;-0.07;-0.06;0.13;-0.01;-0.17;-0.10;0.02;-0.56;
49.55;0.22;0.09;-0.08;-0.10;-0.06;0.14;0.02;-0.16;-0.10;0.01;-0.55;
49.60;0.22;0.08;-0.08;-0.06;-0.06;0.13;-0.02;-0.16;-0.10;0.00;-0.53;
49.65;0.22;0.09;-0.08;-0.08;-0.05;0.13;0.02;-0.15;-0.10;0.01;-0.53;
49.70;0.22;0.10;-0.07;-0.08;-0.06;0.12;-0.02;-0.15;-0.10;0.00;-0.52;
49.75;0.22;0.10;-0.07;-0.05;-0.06;0.11;0.02;-0.16;-0.10;-0.01;-0.53;
49.80;0.22;0.11;-0.07;-0.04;-0.06;0.11;-0.02;-0.15;-0.10;0.00;-0.54;
49.85;0.22;0.12;-0.08;-0.04;-0.06;0.11;0.02;-0.14;-0.10;0.02;-0.55;
49.90;0.22;0.10;-0.08;-0.02;-0.06;0.12;-0.02;-0.14;-0.10;0.03;-0.55;
49.95;0.22;0.08;-0.08;-0.00;-0.06;0.12;0.03;-0.17;-0.10;0.03;-0.55;
50.00;0.22;0.12;-0.08;0.01;-0.06;0.12;-0.02;-0.16;-0.10;-0.00;-0.53;
50.05;0.21;0.11;-0.08;-0.01;-0.05;0.12;0.03;-0.14;-0.10;0.01;-0.53;
50.10;0.21;0.11;-0.08;0.02;-0.05;0.12;-0.02;-0.16;-0.11;0.03;-0.53;
50.15;0.21;0.08;-0.07;0.00;-0.06;0.11;0.03;-0.15;-0.10;0.03;-0.54;
50.20;0.22;0.08;-0.07;-0.01;-0.06;0.12;-0.02;-0.15;-0.10;0.02;-0.54;
50.25;0.22;0.10;-0.07;0.03;-0.06;0.13;0.03;-0.15;-0.10;0.01;-0.55;
50.30;0.22;0.10;-0.07;-0.00;-0.06;0.12;-0.02;-0.14;-0.10;0.01;-0.54;
50.35;0.22;0.10;-0.08;-0.03;-0.06;0.12;0.04;-0.15;-0.10;-0.00;-0.54;
50.40;0.22;0.10;-0.08;-0.02;-0.05;0.11;-0.02;-0.17;-0.10;0.00;-0.53;
50.45;0.22;0.10;-0.08;-0.04;-0.05;0.10;0.05;-0.19;-0.10;0.01;-0.54;
50.50;0.22;0.10;-0.08;-0.01;-0.05;0.11;-0.02;-0.16;-0.10;0.02;-0.53;
50.55;0.22;0.11;-0.08;-0.02;-0.05;0.13;0.04;-0.15;-0.10;0.01;-0.54;
50.60;0.22;0.10;-0.08;-0.06;-0.05;0.14;-0.02;-0.14;-0.10;0.01;-0.55;
50.65;0.22;0.10;-0.07;-0.04;-0.06;0.13;0.04;-0.15;-0.10;0.01;-0.55;
50.70;0.22;0.10;-0.07;-0.07;-0.06;0.12;-0.03;-0.16;-0.10;0.01;-0.55;
50.75;0.22;0.11;-0.07;-0.05;-0.06;0.12;0.04;-0.17;-0.10;0.01;-0.55;
50.80;0.22;0.12;-0.07;-0.05;-0.06;0.12;-0.02;-0.17;-0.10;0.00;-0.54;
50.85;0.22;0.10;-0.08;-0.08;-0.06;0.13;0.05;-0.17;-0.10;0.02;-0.54;
50.90;0.22;0.10;-0.08;-0.06;-0.06;0.13;-0.02;-0.16;-0.10;0.02;-0.53;
50.95;0.22;0.10;-0.08;-0.07;-0.06;0.13;0.05;-0.16;-0.10;0.00;-0.54;
51.00;0.22;0.10;-0.08;-0.10;-0.05;0.12;-0.02;-0.16;-0.10;-0.01;-0.54;
51.05;0.22;0.12;-0.08;-0.06;-0.05;0.12;0.05;-0.15;-0.10;0.01;-0.54;
51.10;0.22;0.11;-0.08;-0.09;-0.06;0.13;-0.03;-0.17;-0.10;0.02;-0.54;
51.15;0.22;0.10;-0.08;-0.08;-0.06;0.13;0.05;-0.17;-0.10;0.01;-0.55;
51.20;0.22;0.12;-0.08;-0.05;-0.06;0.12;-0.03;-0.16;-0.10;-0.00;-0.55;
51.25;0.22;0.14;-0.08;-0.09;-0.06;0.11;0.05;-0.16;-0.10;0.01;-0.55;
51.30;0.22;0.13;-0.07;-0.06;-0.06;0.11;-0.02;-0.14;-0.10;0.02;-0.54;
51.35;0.22;0.10;-0.07;-0.02;-0.06;0.11;0.06;-0.15;-0.10;0.02;-0.54;
51.40;0.22;0.10;-0.07;-0.02;-0.06;0.12;-0.02;-0.13;-0.10;0.02;-0.52;
51.45;0.22;0.12;-0.07;-0.02;-0.05;0.13;0.06;-0.13;-0.10;0.03;-0.52;
51.50;0.22;0.11;-0.08;-0.02;-0.05;0.12;-0.03;-0.15;-0.10;0.03;-0.52;
51.55;0.22;0.10;-0.08;-0.01;-0.05;0.11;0.05;-0.16;-0.10;0.04;-0.53;
51.60;0.22;0.09;-0.08;-0.01;-0.05;0.12;-0.03;-0.17;-0.10;0.03;-0.54;
51.65;0.22;0.10;-0.08;-0.01;-0.05;0.13;0.06;-0.15;-0.10;0.02;-0.56;
51.70;0.22;0.11;-0.08;0.01;-0.06;0.12;-0.03;-0.16;-0.10;-0.00;-0.57;
51.75;0.22;0.11;-0.07;-0.01;-0.06;0.12;0.06;-0.15;-0.10;-0.00;-0.57;
51.80;0.22;0.11;-0.07;-0.00;-0.06;0.12;-0.03;-0.17;-0.10;0.01;-0.56;
51.85;0.22;0.10;-0.07;0.01;-0.06;0.13;0.06;-0.15;-0.10;0.02;-0.55;
