DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 10:54:23
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
83.85;-0.81;-0.72;-0.71;-1.08;0.83;0.42;-1.01;-1.75;-0.12;-0.21;-2.70;
83.90;-0.82;-0.71;-0.75;-1.16;0.96;0.56;-0.94;-1.54;-0.04;-0.12;-3.13;
83.95;-0.77;-0.68;-0.79;-1.13;1.05;0.66;-0.72;-1.29;0.02;-0.01;-3.23;
84.00;-0.71;-0.65;-0.84;-1.05;1.07;0.74;-0.40;-0.90;0.03;0.04;-3.20;
84.05;-0.63;-0.61;-0.84;-1.04;1.01;0.80;0.16;-0.36;-0.04;0.07;-3.11;
84.10;-0.54;-0.59;-0.81;-0.96;0.93;0.83;0.84;0.26;-0.13;0.04;-3.13;
84.15;-0.45;-0.52;-0.74;-0.86;0.84;0.81;1.74;0.82;-0.20;-0.04;-3.17;
84.20;-0.36;-0.44;-0.60;-0.75;0.77;0.77;2.59;1.38;-0.25;-0.12;-3.41;
84.25;-0.27;-0.36;-0.39;-0.61;0.70;0.71;3.27;1.89;-0.31;-0.24;-3.61;
84.30;-0.19;-0.25;-0.14;-0.44;0.64;0.64;3.35;2.25;-0.42;-0.38;-3.56;
84.35;-0.09;-0.14;0.12;-0.28;0.57;0.57;3.03;2.40;-0.57;-0.51;-3.41;
84.40;0.05;-0.01;0.36;-0.16;0.52;0.52;2.42;2.29;-0.71;-0.64;-3.37;
84.45;0.24;0.14;0.59;0.06;0.50;0.48;1.78;1.99;-0.82;-0.76;-3.36;
84.50;0.48;0.31;0.78;0.22;0.51;0.46;1.11;1.56;-0.86;-0.83;-3.32;
84.55;0.78;0.49;0.92;0.38;0.55;0.45;0.59;1.06;-0.86;-0.94;-3.20;
84.60;1.10;0.68;1.02;0.58;0.60;0.46;0.18;0.56;-0.90;-1.09;-2.93;
84.65;1.44;0.85;1.10;0.64;0.65;0.49;-0.06;0.06;-0.94;-1.25;-2.78;
84.70;1.74;0.97;1.18;0.74;0.71;0.50;-0.32;-0.41;-0.95;-1.36;-2.80;
84.75;1.98;1.08;1.30;0.84;0.75;0.52;-0.43;-0.78;-0.98;-1.42;-2.87;
84.80;2.14;1.17;1.42;0.88;0.76;0.53;-0.55;-1.05;-1.00;-1.41;-2.88;
84.85;2.20;1.26;1.53;0.99;0.73;0.50;-0.65;-1.26;-0.97;-1.37;-2.76;
84.90;2.19;1.30;1.61;1.02;0.64;0.45;-0.77;-1.44;-0.91;-1.34;-2.75;
84.95;2.14;1.32;1.63;1.01;0.50;0.38;-0.91;-1.61;-0.83;-1.26;-3.18;
85.00;2.05;1.30;1.55;0.95;0.34;0.28;-1.17;-1.73;-0.73;-1.06;-3.70;
85.05;1.89;1.24;1.36;0.83;0.16;0.14;-1.35;-1.88;-0.49;-0.68;-3.90;
85.10;1.67;1.13;1.06;0.67;-0.01;-0.01;-1.50;-2.02;-0.07;-0.08;-4.03;
85.15;1.40;1.00;0.71;0.45;-0.16;-0.17;-1.58;-2.16;0.64;0.72;-3.97;
85.20;1.10;0.82;0.36;0.21;-0.28;-0.35;-1.59;-2.27;1.56;1.62;-3.80;
85.25;0.81;0.60;-0.04;-0.16;-0.40;-0.53;-1.56;-2.41;2.31;2.53;-3.84;
85.30;0.52;0.35;-0.43;-0.52;-0.54;-0.69;-1.54;-2.52;2.27;3.23;-3.89;
85.35;0.27;0.09;-0.78;-0.80;-0.67;-0.83;-1.59;-2.63;1.68;3.42;-1.47;
85.40;0.03;-0.19;-1.09;-1.09;-0.82;-0.95;-1.72;-2.70;1.13;3.14;0.65;
85.45;-0.19;-0.47;-1.35;-1.24;-0.97;-1.06;-1.83;-2.74;0.67;2.56;1.02;
85.50;-0.40;-0.71;-1.53;-1.42;-1.10;-1.14;-1.89;-2.78;0.34;1.86;1.09;
85.55;-0.62;-0.87;-1.65;-1.59;-1.19;-1.20;-1.89;-2.78;0.16;1.23;0.62;
85.60;-0.84;-0.98;-1.71;-1.68;-1.25;-1.26;-1.86;-2.73;0.07;0.79;-0.03;
85.65;-1.07;-1.11;-1.70;-1.80;-1.26;-1.31;-1.76;-2.65;-0.06;0.57;-0.31;
85.70;-1.31;-1.26;-1.66;-1.87;-1.22;-1.32;-1.64;-2.47;-0.20;0.48;0.07;
85.75;-1.51;-1.43;-1.61;-1.86;-1.17;-1.30;-1.57;-2.25;-0.23;0.44;1.27;
85.80;-1.70;-1.59;-1.55;-1.83;-1.06;-1.22;-1.43;-2.03;-0.20;0.44;3.40;
85.85;-1.85;-1.70;-1.48;-1.73;-0.92;-1.08;-1.20;-1.77;-0.17;0.46;6.69;
85.90;-1.97;-1.81;-1.41;-1.60;-0.76;-0.92;-0.86;-1.39;-0.13;0.49;5.19;
85.95;-2.05;-1.88;-1.29;-1.45;-0.60;-0.74;-0.26;-0.83;-0.11;0.49;3.22;
86.00;-2.09;-1.92;-1.12;-1.37;-0.41;-0.55;0.49;-0.18;-0.17;0.45;2.05;
86.05;-2.08;-1.94;-0.91;-1.23;-0.19;-0.35;1.43;0.50;-0.31;0.37;1.45;
86.10;-2.02;-1.87;-0.69;-1.05;0.07;-0.13;2.51;1.14;-0.44;0.27;1.13;
86.15;-1.90;-1.79;-0.46;-0.90;0.32;0.09;3.30;1.61;-0.50;0.15;1.26;
86.20;-1.73;-1.69;-0.19;-0.64;0.55;0.29;3.18;1.91;-0.49;0.01;1.66;
86.25;-1.48;-1.55;0.09;-0.43;0.71;0.48;2.32;1.95;-0.49;-0.14;2.27;
86.30;-1.18;-1.34;0.38;-0.15;0.80;0.64;1.43;1.73;-0.52;-0.29;2.97;
86.35;-0.81;-1.10;0.68;0.21;0.83;0.77;0.59;1.21;-0.58;-0.41;3.18;
86.40;-0.36;-0.81;1.02;0.48;0.83;0.88;-0.05;0.55;-0.67;-0.51;2.36;
86.45;0.15;-0.50;1.42;0.76;0.84;0.97;-0.42;-0.04;-0.77;-0.60;1.33;
86.50;0.63;-0.16;1.88;1.00;0.91;1.04;-0.66;-0.50;-0.90;-0.69;0.57;
86.55;1.17;0.20;2.34;1.18;1.04;1.12;-0.82;-0.79;-0.99;-0.77;-0.06;
86.60;1.70;0.53;2.62;1.37;1.20;1.20;-0.80;-0.90;-1.03;-0.85;-0.33;
86.65;2.24;0.83;2.57;1.50;1.35;1.26;-0.64;-0.88;-1.00;-0.91;-0.29;
86.70;2.79;1.11;2.22;1.50;1.43;1.29;-0.35;-0.80;-0.97;-0.98;-0.24;
86.75;3.34;1.34;1.69;1.34;1.39;1.26;-0.07;-0.61;-0.94;-1.01;-0.30;
86.80;3.75;1.51;1.09;1.17;1.22;1.20;0.23;-0.34;-0.86;-0.98;-0.50;
86.85;3.88;1.60;0.51;0.86;0.96;1.08;0.48;-0.07;-0.71;-0.84;-0.85;
86.90;3.60;1.60;0.05;0.47;0.66;0.92;0.71;0.14;-0.45;-0.53;-1.06;
86.95;3.00;1.50;-0.22;0.16;0.38;0.70;0.78;0.37;0.11;0.11;-1.07;
87.00;2.28;1.33;-0.51;-0.28;0.12;0.45;0.77;0.48;1.39;1.26;-1.08;
87.05;1.53;1.04;-0.76;-0.63;-0.14;0.18;0.60;0.52;3.56;2.80;-1.03;
87.10;0.81;0.67;-0.90;-0.84;-0.37;-0.11;0.40;0.46;3.12;4.02;-0.95;
87.15;0.20;0.26;-0.99;-1.06;-0.57;-0.38;0.13;0.31;2.19;4.44;-0.79;
87.20;-0.25;-0.18;-1.05;-1.15;-0.70;-0.63;-0.02;0.10;1.32;3.92;-0.72;
87.25;-0.71;-0.62;-1.09;-1.22;-0.78;-0.81;-0.21;-0.13;0.62;2.94;-0.88;
87.30;-1.11;-0.95;-1.09;-1.32;-0.87;-0.92;-0.35;-0.41;0.10;1.91;-1.07;
87.35;-1.44;-1.13;-1.05;-1.35;-1.01;-1.00;-0.55;-0.63;-0.17;1.07;-1.19;
87.40;-1.66;-1.25;-1.00;-1.32;-1.18;-1.10;-0.67;-0.83;-0.26;0.50;-1.07;
87.45;-1.82;-1.38;-0.99;-1.29;-1.30;-1.19;-0.85;-0.95;-0.34;0.10;-0.72;
87.50;-1.91;-1.48;-1.02;-1.26;-1.38;-1.28;-0.87;-1.03;-0.42;-0.15;-0.26;
87.55;-1.92;-1.54;-1.08;-1.19;-1.43;-1.35;-0.89;-1.06;-0.49;-0.38;0.11;
87.60;-1.88;-1.62;-1.14;-1.22;-1.47;-1.42;-0.83;-1.11;-0.58;-0.55;0.43;
87.65;-1.77;-1.64;-1.19;-1.27;-1.49;-1.46;-0.85;-1.13;-0.67;-0.66;1.71;
87.70;-1.61;-1.58;-1.23;-1.23;-1.50;-1.47;-0.75;-1.15;-0.77;-0.74;5.44;
87.75;-1.37;-1.52;-1.23;-1.25;-1.44;-1.43;-0.77;-1.16;-0.84;-0.76;6.24;
87.80;-1.10;-1.38;-1.18;-1.17;-1.34;-1.37;-0.80;-1.16;-0.88;-0.86;5.39;
87.85;-0.80;-1.24;-1.07;-1.07;-1.23;-1.31;-0.94;-1.15;-0.92;-0.96;4.56;
87.90;-0.48;-1.09;-0.93;-1.02;-1.10;-1.18;-0.95;-1.11;-0.95;-1.07;3.90;
87.95;-0.17;-0.93;-0.77;-0.82;-0.97;-1.03;-1.02;-1.06;-0.99;-1.18;3.30;
88.00;0.07;-0.72;-0.58;-0.63;-0.80;-0.83;-0.94;-1.00;-1.05;-1.22;2.91;
88.05;0.28;-0.54;-0.35;-0.42;-0.57;-0.58;-0.96;-0.93;-1.13;-1.32;2.32;
88.10;0.44;-0.35;-0.09;-0.11;-0.26;-0.27;-0.86;-0.86;-1.21;-1.44;1.65;
88.15;0.51;-0.22;0.23;0.14;0.14;0.09;-0.82;-0.71;-1.31;-1.57;1.19;
88.20;0.51;-0.10;0.60;0.44;0.59;0.45;-0.56;-0.50;-1.39;-1.67;1.00;
88.25;0.50;0.05;1.02;0.74;1.06;0.80;-0.34;-0.22;-1.46;-1.68;0.99;
88.30;0.50;0.15;1.45;1.02;1.57;1.14;0.03;0.10;-1.50;-1.69;1.00;
88.35;0.53;0.25;1.86;1.22;2.08;1.46;0.35;0.49;-1.49;-1.69;0.85;
88.40;0.59;0.32;2.19;1.37;2.51;1.74;0.86;0.91;-1.46;-1.68;0.51;
88.45;0.68;0.35;2.37;1.55;2.70;1.94;1.31;1.31;-1.42;-1.72;0.14;
88.50;0.78;0.37;2.34;1.58;2.54;2.01;1.80;1.66;-1.40;-1.87;-0.10;
88.55;0.87;0.41;2.12;1.57;2.07;1.95;1.95;1.92;-1.41;-2.05;-0.39;
88.60;0.92;0.42;1.74;1.46;1.44;1.76;1.96;2.04;-1.41;-2.22;-0.68;
88.65;0.92;0.43;1.28;1.29;0.80;1.45;1.63;2.03;-1.40;-2.34;-0.72;
88.70;0.89;0.43;0.82;1.20;0.23;1.02;1.31;1.86;-1.43;-2.33;-0.86;
88.75;0.84;0.40;0.45;0.92;-0.17;0.53;0.84;1.56;-1.41;-2.29;-1.01;
88.80;0.78;0.34;0.21;0.67;-0.40;0.01;0.52;1.23;-1.28;-2.25;-0.95;
88.85;0.72;0.30;0.01;0.47;-0.65;-0.46;0.17;0.86;-1.10;-2.12;-0.72;
88.90;0.66;0.25;-0.21;0.22;-0.90;-0.75;0.12;0.52;-0.88;-1.80;-0.43;
88.95;0.57;0.18;-0.29;0.02;-1.12;-0.91;-0.09;0.19;-0.30;-1.19;-0.24;
89.00;0.45;0.12;-0.33;-0.15;-1.28;-1.02;-0.25;-0.09;1.07;-0.29;-0.11;
89.05;0.30;0.06;-0.36;-0.30;-1.40;-1.14;-0.49;-0.30;1.45;0.82;-0.13;
89.10;0.15;0.04;-0.38;-0.41;-1.44;-1.26;-0.49;-0.48;1.14;1.70;-0.18;
89.15;0.01;0.01;-0.39;-0.46;-1.41;-1.36;-0.57;-0.59;0.89;2.14;-0.07;
89.20;-0.08;-0.02;-0.41;-0.46;-1.40;-1.42;-0.47;-0.63;0.71;2.15;0.31;
89.25;-0.11;-0.01;-0.42;-0.52;-1.45;-1.47;-0.51;-0.63;0.44;1.80;1.31;
89.30;-0.07;0.01;-0.44;-0.51;-1.55;-1.48;-0.42;-0.62;0.27;1.30;5.30;
89.35;0.04;0.06;-0.47;-0.54;-1.63;-1.47;-0.56;-0.65;0.17;0.77;6.73;
89.40;0.22;0.13;-0.50;-0.63;-1.64;-1.44;-0.60;-0.70;0.11;0.26;6.16;
89.45;0.46;0.20;-0.53;-0.67;-1.56;-1.41;-0.80;-0.75;-0.07;-0.21;5.89;
89.50;0.73;0.29;-0.61;-0.80;-1.44;-1.38;-0.80;-0.82;-0.33;-0.53;5.33;
89.55;1.01;0.36;-0.74;-0.88;-1.32;-1.29;-0.93;-0.87;-0.58;-0.72;4.79;
89.60;1.24;0.41;-0.89;-0.95;-1.22;-1.15;-0.93;-0.98;-0.76;-0.80;4.61;
89.65;1.40;0.45;-1.05;-1.10;-1.14;-0.99;-1.05;-1.09;-0.81;-0.86;4.54;
89.70;1.46;0.50;-1.21;-1.19;-1.04;-0.78;-1.00;-1.20;-0.78;-0.93;4.29;
89.75;1.43;0.50;-1.37;-1.30;-0.90;-0.55;-1.15;-1.29;-0.78;-1.05;3.91;
89.80;1.30;0.48;-1.54;-1.43;-0.69;-0.32;-1.16;-1.34;-0.85;-1.25;3.47;
89.85;1.12;0.45;-1.70;-1.52;-0.43;-0.07;-1.29;-1.39;-0.96;-1.42;2.82;
89.90;0.92;0.37;-1.83;-1.64;-0.11;0.20;-1.22;-1.40;-0.98;-1.52;2.41;
89.95;0.70;0.24;-1.93;-1.75;0.28;0.53;-1.29;-1.36;-0.94;-1.62;2.23;
90.00;0.44;0.12;-1.99;-1.83;0.74;0.87;-1.15;-1.25;-0.96;-1.67;2.10;
90.05;0.17;-0.02;-1.99;-1.82;1.25;1.19;-1.13;-1.07;-0.98;-1.64;2.23;
90.10;-0.10;-0.18;-1.92;-1.77;1.76;1.49;-0.85;-0.84;-0.96;-1.56;1.99;
90.15;-0.37;-0.33;-1.79;-1.62;2.18;1.73;-0.66;-0.51;-0.86;-1.48;1.63;
90.20;-0.59;-0.48;-1.57;-1.36;2.34;1.90;-0.16;-0.06;-0.71;-1.34;1.33;
90.25;-0.77;-0.62;-1.25;-1.12;2.20;2.00;0.28;0.45;-0.42;-1.04;1.14;
90.30;-0.89;-0.70;-0.79;-0.76;1.86;2.07;1.04;1.03;-0.01;-0.54;0.97;
90.35;-0.95;-0.75;-0.14;-0.35;1.45;2.05;1.74;1.59;0.51;0.07;0.87;
90.40;-0.96;-0.80;0.59;0.06;1.05;1.90;2.63;2.14;1.00;0.67;0.69;
90.45;-0.92;-0.82;1.44;0.56;0.72;1.69;3.03;2.54;1.09;1.15;0.49;
90.50;-0.82;-0.78;2.27;1.00;0.49;1.46;2.98;2.74;0.76;1.37;0.31;
90.55;-0.68;-0.74;2.92;1.38;0.40;1.24;2.23;2.71;0.37;1.21;0.16;
90.60;-0.50;-0.71;3.26;1.72;0.35;1.02;1.55;2.38;-0.07;0.76;-0.10;
90.65;-0.32;-0.65;3.19;1.94;0.24;0.80;0.70;1.89;-0.45;0.12;-0.48;
90.70;-0.18;-0.56;2.80;2.05;0.06;0.57;0.18;1.32;-0.63;-0.54;-0.75;
90.75;-0.08;-0.47;2.23;2.07;-0.12;0.37;-0.32;0.76;-0.76;-1.05;-0.83;
90.80;-0.02;-0.36;1.62;2.03;-0.27;0.17;-0.36;0.28;-0.95;-1.38;-0.96;
90.85;0.00;-0.22;1.03;1.74;-0.41;-0.04;-0.59;-0.15;-1.08;-1.62;-1.15;
90.90;0.02;-0.10;0.53;1.43;-0.59;-0.24;-0.62;-0.51;-1.12;-1.74;-1.31;
90.95;0.03;0.01;0.18;1.14;-0.84;-0.43;-0.85;-0.77;-1.15;-1.86;-1.29;
91.00;0.09;0.14;-0.05;0.69;-1.11;-0.58;-0.91;-0.96;-1.13;-2.02;-1.15;
91.05;0.19;0.27;-0.28;0.33;-1.33;-0.72;-1.16;-1.11;-1.04;-2.07;-1.29;
91.10;0.36;0.37;-0.49;-0.05;-1.47;-0.86;-1.20;-1.26;-0.96;-2.00;-1.60;
91.15;0.58;0.50;-0.67;-0.42;-1.53;-0.98;-1.37;-1.35;-0.88;-1.93;-1.77;
91.20;0.83;0.57;-0.86;-0.66;-1.54;-1.07;-1.27;-1.44;-0.77;-1.73;-1.80;
91.25;1.07;0.66;-1.04;-0.91;-1.52;-1.13;-1.36;-1.56;-0.54;-1.34;-1.74;
91.30;1.25;0.73;-1.23;-1.11;-1.47;-1.15;-1.30;-1.63;-0.04;-0.67;-2.03;
91.35;1.35;0.77;-1.46;-1.25;-1.43;-1.17;-1.53;-1.72;1.15;0.38;-2.47;
91.40;1.38;0.81;-1.70;-1.42;-1.40;-1.16;-1.55;-1.82;3.04;1.63;-2.82;
91.45;1.34;0.82;-1.89;-1.56;-1.35;-1.11;-1.73;-1.95;2.50;2.65;-2.89;
91.50;1.30;0.80;-2.04;-1.71;-1.25;-1.01;-1.68;-2.02;1.66;3.04;-2.73;
91.55;1.22;0.78;-2.16;-1.84;-1.14;-0.90;-1.84;-2.02;0.99;2.71;-2.79;
91.60;1.13;0.74;-2.26;-2.00;-1.03;-0.78;-1.77;-2.03;0.44;1.93;-3.11;
91.65;1.00;0.69;-2.35;-2.10;-0.90;-0.66;-1.81;-1.97;0.13;1.03;-3.20;
91.70;0.85;0.61;-2.44;-2.17;-0.77;-0.56;-1.52;-1.87;0.02;0.35;-3.20;
91.75;0.70;0.50;-2.53;-2.29;-0.66;-0.47;-1.42;-1.72;-0.04;-0.01;-3.25;
91.80;0.53;0.37;-2.58;-2.30;-0.59;-0.42;-1.10;-1.47;-0.13;-0.20;-3.09;
91.85;0.36;0.25;-2.55;-2.34;-0.56;-0.38;-0.95;-1.11;-0.24;-0.23;-3.06;
91.90;0.19;0.12;-2.44;-2.31;-0.60;-0.35;-0.43;-0.67;-0.33;-0.26;-3.10;
91.95;0.03;-0.04;-2.28;-2.15;-0.70;-0.30;-0.01;-0.13;-0.38;-0.25;-3.12;
92.00;-0.11;-0.16;-2.10;-2.06;-0.82;-0.23;0.79;0.50;-0.34;-0.29;-3.00;
92.05;-0.24;-0.27;-1.89;-1.84;-0.89;-0.14;1.46;1.15;-0.29;-0.33;-2.82;
92.10;-0.35;-0.40;-1.63;-1.54;-0.80;-0.01;2.34;1.79;-0.31;-0.41;-2.61;
92.15;-0.45;-0.51;-1.31;-1.25;-0.53;0.19;2.75;2.31;-0.43;-0.51;-1.42;
92.20;-0.53;-0.57;-0.89;-0.85;-0.11;0.45;2.99;2.65;-0.57;-0.59;0.46;
92.25;-0.61;-0.62;-0.40;-0.45;0.43;0.77;2.64;2.79;-0.67;-0.71;1.28;
92.30;-0.67;-0.64;0.17;-0.02;1.08;1.14;2.30;2.70;-0.71;-0.85;1.08;
92.35;-0.74;-0.67;0.80;0.41;1.80;1.53;1.62;2.39;-0.75;-0.97;0.68;
92.40;-0.79;-0.68;1.44;0.82;2.48;1.91;1.16;1.96;-0.80;-1.07;0.53;
92.45;-0.84;-0.67;2.03;1.19;2.93;2.26;0.51;1.49;-0.89;-1.13;0.27;
92.50;-0.86;-0.64;2.42;1.47;3.03;2.53;0.23;1.06;-0.96;-1.19;-0.26;
92.55;-0.85;-0.60;2.52;1.74;2.81;2.66;-0.13;0.64;-1.01;-1.28;-0.41;
92.60;-0.80;-0.54;2.28;1.81;2.37;2.61;-0.24;0.25;-1.05;-1.44;-0.50;
92.65;-0.69;-0.47;1.84;1.80;1.77;2.39;-0.52;-0.09;-1.05;-1.59;-0.41;
92.70;-0.51;-0.36;1.33;1.72;1.08;2.04;-0.45;-0.38;-1.00;-1.64;-0.25;
92.75;-0.30;-0.24;0.81;1.41;0.37;1.60;-0.58;-0.60;-0.92;-1.60;-0.32;
92.80;-0.05;-0.14;0.31;1.12;-0.28;1.06;-0.48;-0.75;-0.87;-1.57;-0.67;
92.85;0.22;-0.00;-0.10;0.76;-0.75;0.50;-0.65;-0.86;-0.84;-1.56;-1.03;
92.90;0.50;0.14;-0.39;0.37;-1.03;-0.03;-0.62;-0.92;-0.79;-1.47;-1.26;
92.95;0.75;0.25;-0.66;-0.01;-1.34;-0.49;-0.80;-1.00;-0.64;-1.21;-1.49;
93.00;0.92;0.35;-0.94;-0.38;-1.64;-0.87;-0.74;-1.07;-0.30;-0.76;-1.54;
93.05;0.98;0.45;-1.13;-0.64;-1.89;-1.20;-0.94;-1.15;0.25;-0.12;-1.71;
93.10;0.97;0.52;-1.26;-0.80;-2.08;-1.49;-0.90;-1.19;1.01;0.77;-1.81;
93.15;0.89;0.57;-1.35;-0.90;-2.23;-1.73;-1.09;-1.23;1.97;1.76;-1.77;
93.20;0.80;0.62;-1.43;-0.98;-2.33;-1.89;-1.04;-1.26;2.92;2.66;-1.69;
93.25;0.72;0.65;-1.43;-1.01;-2.34;-2.05;-1.21;-1.28;3.34;3.47;-1.63;
93.30;0.68;0.66;-1.38;-0.94;-2.29;-2.18;-1.09;-1.32;2.90;3.97;-1.61;
93.35;0.67;0.65;-1.28;-0.94;-2.24;-2.21;-1.17;-1.35;2.09;3.96;-1.73;
93.40;0.71;0.65;-1.12;-0.83;-2.21;-2.19;-1.02;-1.35;1.36;3.39;-2.02;
93.45;0.76;0.63;-0.88;-0.65;-2.21;-2.17;-1.12;-1.36;0.73;2.51;-1.99;
93.50;0.81;0.61;-0.60;-0.50;-2.22;-2.13;-0.96;-1.36;0.21;1.63;-1.62;
93.55;0.84;0.61;-0.28;-0.25;-2.20;-2.09;-1.04;-1.39;-0.09;0.89;-0.82;
93.60;0.87;0.61;0.03;-0.06;-2.13;-2.07;-0.86;-1.42;-0.19;0.36;1.98;
93.65;0.88;0.60;0.35;0.11;-2.05;-2.05;-0.96;-1.41;-0.26;-0.04;4.27;
93.70;0.91;0.59;0.60;0.34;-1.98;-1.97;-0.85;-1.38;-0.27;-0.47;3.84;
93.75;0.91;0.58;0.77;0.48;-1.92;-1.83;-1.01;-1.34;-0.32;-0.80;2.46;
93.80;0.91;0.57;0.84;0.61;-1.80;-1.63;-0.91;-1.28;-0.44;-1.03;1.02;
93.85;0.86;0.55;0.79;0.68;-1.64;-1.44;-1.05;-1.20;-0.60;-1.24;0.43;
93.90;0.80;0.53;0.65;0.69;-1.47;-1.27;-0.87;-1.08;-0.75;-1.40;0.43;
93.95;0.70;0.48;0.43;0.66;-1.31;-1.08;-0.90;-0.91;-0.83;-1.59;1.07;
94.00;0.59;0.41;0.16;0.58;-1.11;-0.86;-0.60;-0.70;-0.83;-1.74;3.97;
94.05;0.46;0.35;-0.11;0.45;-0.82;-0.61;-0.47;-0.41;-0.79;-1.79;5.15;
94.10;0.35;0.26;-0.39;0.24;-0.44;-0.32;0.07;-0.04;-0.79;-1.80;4.93;
94.15;0.24;0.16;-0.64;0.03;-0.02;0.03;0.48;0.44;-0.84;-1.77;4.07;
94.20;0.14;0.04;-0.87;-0.21;0.38;0.39;1.29;1.00;-0.95;-1.81;3.11;
94.25;0.03;-0.08;-1.07;-0.48;0.81;0.78;1.89;1.53;-1.05;-1.92;2.42;
94.30;-0.07;-0.20;-1.25;-0.64;1.26;1.16;2.72;2.01;-1.12;-2.05;2.09;
94.35;-0.20;-0.34;-1.37;-0.84;1.72;1.50;2.97;2.43;-1.16;-2.14;2.13;
94.40;-0.35;-0.48;-1.44;-0.93;2.13;1.79;3.07;2.69;-1.17;-2.25;2.18;
94.45;-0.55;-0.60;-1.43;-0.93;2.38;2.01;2.55;2.78;-1.17;-2.35;2.05;
94.50;-0.77;-0.72;-1.37;-0.97;2.40;2.10;2.18;2.66;-1.17;-2.39;1.82;
94.55;-1.01;-0.80;-1.27;-0.93;2.21;2.06;1.50;2.36;-1.24;-2.32;1.71;
94.60;-1.22;-0.88;-1.17;-0.84;1.82;1.90;1.17;1.98;-1.29;-2.27;1.44;
94.65;-1.41;-0.96;-1.05;-0.74;1.26;1.62;0.63;1.58;-1.22;-2.23;1.12;
94.70;-1.53;-1.02;-0.93;-0.59;0.60;1.20;0.50;1.19;-1.04;-2.15;0.80;
94.75;-1.61;-1.05;-0.76;-0.42;-0.09;0.68;0.24;0.87;-0.66;-1.97;0.58;
94.80;-1.63;-1.06;-0.54;-0.20;-0.66;0.10;0.27;0.54;0.59;-1.37;0.25;
94.85;-1.58;-1.04;-0.27;-0.02;-1.05;-0.47;-0.08;0.26;1.29;-0.23;0.18;
94.90;-1.46;-1.00;0.01;0.22;-1.45;-0.92;-0.12;-0.01;1.80;0.89;0.36;
94.95;-1.29;-0.89;0.29;0.40;-1.72;-1.20;-0.42;-0.27;1.86;1.56;0.29;
95.00;-1.04;-0.72;0.53;0.53;-1.81;-1.36;-0.41;-0.49;1.86;1.98;-0.08;
95.05;-0.73;-0.53;0.72;0.73;-1.86;-1.51;-0.70;-0.71;1.53;2.09;-0.40;
95.10;-0.37;-0.29;0.85;0.82;-1.89;-1.64;-0.68;-0.87;1.02;1.76;-0.62;
95.15;0.02;-0.04;0.90;0.94;-1.90;-1.73;-0.99;-1.05;0.72;1.17;-0.65;
95.20;0.45;0.24;0.89;1.05;-1.86;-1.75;-1.02;-1.28;0.52;0.55;-0.75;
95.25;0.90;0.56;0.85;1.04;-1.75;-1.68;-1.34;-1.51;0.31;0.04;-0.87;
95.30;1.37;0.86;0.79;1.08;-1.57;-1.52;-1.32;-1.77;0.09;-0.35;-0.88;
95.35;1.83;1.08;0.74;1.06;-1.30;-1.30;-1.58;-1.99;-0.09;-0.65;-0.67;
95.40;2.29;1.24;0.66;1.00;-0.97;-1.03;-1.55;-2.25;-0.22;-0.50;-0.58;
95.45;2.65;1.37;0.58;0.96;-0.61;-0.74;-1.90;-2.53;-0.32;-0.39;0.52;
95.50;2.79;1.45;0.47;0.85;-0.29;-0.44;-1.97;-2.75;-0.43;-0.45;4.72;
95.55;2.64;1.48;0.32;0.73;0.08;-0.15;-2.30;-2.91;-0.59;-0.61;7.02;
95.60;2.26;1.47;0.14;0.58;0.42;0.15;-2.24;-3.02;-0.77;-0.97;7.53;
95.65;1.77;1.38;-0.04;0.43;0.69;0.41;-2.43;-3.11;-0.87;-1.36;6.43;
95.70;1.27;1.23;-0.22;0.23;0.88;0.63;-2.26;-3.23;-0.88;-1.80;5.37;
95.75;0.81;1.03;-0.37;0.01;0.97;0.80;-2.40;-3.37;-0.82;-2.14;4.63;
95.80;0.46;0.78;-0.53;-0.13;0.95;0.92;-2.23;-3.48;-0.79;-2.22;4.31;
95.85;0.20;0.53;-0.69;-0.35;0.82;0.97;-2.40;-3.49;-0.84;-2.05;4.40;
95.90;-0.11;0.24;-0.83;-0.54;0.62;0.92;-2.25;-3.45;-0.93;-1.91;4.38;
95.95;-0.44;-0.08;-0.94;-0.71;0.38;0.80;-2.38;-3.36;-0.98;-1.92;4.10;
96.00;-0.68;-0.36;-1.03;-0.88;0.12;0.64;-2.12;-3.18;-1.04;-1.86;3.55;
96.05;-0.86;-0.58;-1.10;-0.89;-0.12;0.44;-2.10;-2.93;-1.08;-1.79;3.10;
96.10;-1.03;-0.69;-1.16;-0.96;-0.31;0.20;-1.69;-2.61;-1.09;-1.75;2.82;
96.15;-1.15;-0.75;-1.20;-1.03;-0.48;-0.05;-1.57;-2.16;-1.09;-1.67;2.78;
96.20;-1.23;-0.81;-1.25;-1.03;-0.64;-0.30;-1.06;-1.59;-1.07;-1.59;2.65;
