DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 09:45:45
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
43.25;0.28;0.06;-0.00;-0.08;0.03;0.04;-0.04;-0.22;-0.02;-0.07;-0.19;
43.30;0.28;0.07;-0.00;-0.06;0.03;0.03;0.00;-0.22;-0.02;-0.08;-0.17;
43.35;0.28;0.05;-0.00;-0.06;0.03;0.03;-0.04;-0.22;-0.02;-0.07;-0.18;
43.40;0.28;0.05;-0.00;-0.06;0.03;0.03;0.00;-0.23;-0.02;-0.05;-0.17;
43.45;0.27;0.06;-0.00;-0.05;0.03;0.03;-0.04;-0.25;-0.02;-0.06;-0.18;
43.50;0.27;0.06;0.00;-0.07;0.03;0.03;0.00;-0.23;-0.02;-0.05;-0.17;
43.55;0.27;0.09;-0.00;-0.11;0.03;0.03;-0.04;-0.21;-0.02;-0.04;-0.18;
43.60;0.27;0.09;0.00;-0.10;0.03;0.02;-0.00;-0.23;-0.02;-0.05;-0.17;
43.65;0.27;0.06;-0.00;-0.10;0.03;0.03;-0.04;-0.24;-0.02;-0.06;-0.19;
43.70;0.28;0.06;-0.00;-0.15;0.03;0.05;-0.00;-0.21;-0.02;-0.06;-0.17;
43.75;0.27;0.07;-0.00;-0.12;0.03;0.04;-0.04;-0.23;-0.02;-0.06;-0.18;
43.80;0.28;0.06;-0.00;-0.11;0.03;0.03;-0.00;-0.23;-0.02;-0.06;-0.17;
43.85;0.28;0.04;-0.00;-0.15;0.03;0.02;-0.04;-0.23;-0.02;-0.05;-0.18;
43.90;0.28;0.04;-0.00;-0.11;0.03;0.02;-0.00;-0.24;-0.02;-0.07;-0.17;
43.95;0.27;0.03;-0.00;-0.09;0.03;0.03;-0.04;-0.23;-0.02;-0.08;-0.18;
44.00;0.28;0.04;0.00;-0.12;0.03;0.03;-0.00;-0.22;-0.02;-0.07;-0.17;
44.05;0.27;0.07;0.00;-0.10;0.03;0.03;-0.03;-0.24;-0.02;-0.07;-0.18;
44.10;0.27;0.06;0.00;-0.08;0.03;0.03;-0.00;-0.23;-0.02;-0.07;-0.18;
44.15;0.27;0.05;0.00;-0.10;0.03;0.03;-0.03;-0.21;-0.02;-0.08;-0.19;
44.20;0.28;0.03;0.00;-0.06;0.03;0.02;-0.00;-0.22;-0.02;-0.06;-0.18;
44.25;0.27;0.04;-0.00;-0.03;0.03;0.02;-0.03;-0.24;-0.02;-0.07;-0.19;
44.30;0.28;0.04;-0.00;-0.07;0.03;0.03;-0.01;-0.22;-0.02;-0.07;-0.18;
44.35;0.27;0.05;-0.00;-0.06;0.03;0.04;-0.03;-0.22;-0.02;-0.08;-0.18;
44.40;0.28;0.05;-0.00;-0.04;0.03;0.03;-0.01;-0.23;-0.02;-0.07;-0.17;
44.45;0.27;0.04;-0.00;-0.06;0.03;0.02;-0.03;-0.23;-0.02;-0.06;-0.18;
44.50;0.28;0.03;-0.00;-0.06;0.03;0.01;-0.01;-0.22;-0.02;-0.06;-0.17;
44.55;0.27;0.03;-0.00;-0.05;0.03;0.02;-0.03;-0.24;-0.02;-0.07;-0.18;
44.60;0.28;0.02;0.00;-0.09;0.03;0.03;-0.01;-0.24;-0.02;-0.07;-0.18;
44.65;0.27;0.05;-0.00;-0.11;0.03;0.03;-0.02;-0.25;-0.02;-0.06;-0.18;
44.70;0.28;0.06;0.00;-0.09;0.03;0.03;-0.01;-0.25;-0.02;-0.06;-0.18;
44.75;0.27;0.03;-0.00;-0.12;0.03;0.03;-0.02;-0.22;-0.02;-0.07;-0.18;
44.80;0.28;0.04;-0.00;-0.13;0.03;0.03;-0.01;-0.23;-0.02;-0.08;-0.18;
44.85;0.27;0.05;-0.00;-0.11;0.03;0.04;-0.02;-0.24;-0.02;-0.07;-0.18;
44.90;0.28;0.05;-0.00;-0.15;0.03;0.03;-0.01;-0.24;-0.02;-0.08;-0.17;
44.95;0.27;0.04;-0.00;-0.14;0.03;0.02;-0.02;-0.24;-0.02;-0.07;-0.18;
45.00;0.28;0.05;-0.00;-0.07;0.03;0.02;-0.02;-0.22;-0.02;-0.05;-0.17;
45.05;0.27;0.06;-0.00;-0.10;0.03;0.02;-0.02;-0.24;-0.02;-0.05;-0.18;
45.10;0.28;0.05;0.00;-0.12;0.03;0.03;-0.02;-0.22;-0.02;-0.04;-0.18;
45.15;0.27;0.05;-0.00;-0.08;0.03;0.03;-0.02;-0.21;-0.02;-0.05;-0.19;
45.20;0.28;0.06;0.00;-0.09;0.03;0.03;-0.02;-0.22;-0.02;-0.06;-0.18;
45.25;0.27;0.05;-0.00;-0.09;0.03;0.03;-0.01;-0.22;-0.02;-0.06;-0.19;
45.30;0.28;0.06;-0.00;-0.03;0.03;0.03;-0.02;-0.21;-0.02;-0.06;-0.18;
45.35;0.27;0.07;-0.00;-0.05;0.03;0.02;-0.01;-0.22;-0.02;-0.06;-0.19;
45.40;0.28;0.06;-0.00;-0.09;0.03;0.03;-0.02;-0.23;-0.02;-0.06;-0.18;
45.45;0.27;0.05;-0.00;-0.05;0.03;0.03;-0.01;-0.21;-0.02;-0.06;-0.18;
45.50;0.28;0.04;-0.00;-0.05;0.03;0.02;-0.02;-0.21;-0.02;-0.06;-0.18;
45.55;0.27;0.04;-0.00;-0.07;0.03;0.02;-0.01;-0.24;-0.02;-0.07;-0.18;
45.60;0.28;0.04;-0.00;-0.05;0.03;0.02;-0.02;-0.25;-0.02;-0.08;-0.17;
45.65;0.27;0.02;-0.00;-0.06;0.03;0.02;-0.01;-0.25;-0.02;-0.07;-0.18;
45.70;0.28;0.04;-0.00;-0.07;0.03;0.03;-0.02;-0.24;-0.02;-0.07;-0.18;
45.75;0.27;0.05;-0.00;-0.07;0.03;0.04;-0.01;-0.22;-0.02;-0.06;-0.18;
45.80;0.28;0.05;-0.00;-0.08;0.03;0.04;-0.02;-0.22;-0.02;-0.07;-0.18;
45.85;0.27;0.06;-0.00;-0.13;0.03;0.03;-0.00;-0.24;-0.02;-0.07;-0.18;
45.90;0.28;0.06;-0.00;-0.11;0.03;0.03;-0.03;-0.23;-0.02;-0.07;-0.18;
45.95;0.27;0.05;-0.00;-0.11;0.03;0.04;-0.00;-0.23;-0.02;-0.08;-0.18;
46.00;0.28;0.04;-0.00;-0.16;0.03;0.04;-0.03;-0.24;-0.02;-0.07;-0.18;
46.05;0.27;0.05;-0.00;-0.11;0.03;0.04;-0.00;-0.23;-0.02;-0.06;-0.18;
46.10;0.28;0.05;-0.00;-0.09;0.03;0.04;-0.03;-0.23;-0.02;-0.05;-0.17;
46.15;0.27;0.04;-0.00;-0.13;0.03;0.03;0.00;-0.21;-0.02;-0.05;-0.18;
46.20;0.28;0.03;-0.00;-0.11;0.03;0.02;-0.03;-0.19;-0.02;-0.05;-0.17;
46.25;0.27;0.04;-0.00;-0.09;0.03;0.02;0.00;-0.22;-0.02;-0.06;-0.18;
46.30;0.28;0.04;-0.00;-0.12;0.03;0.02;-0.03;-0.25;-0.02;-0.06;-0.18;
46.35;0.27;0.05;-0.00;-0.08;0.03;0.03;0.00;-0.25;-0.02;-0.05;-0.18;
46.40;0.28;0.06;-0.00;-0.05;0.03;0.03;-0.03;-0.23;-0.02;-0.04;-0.18;
46.45;0.27;0.05;-0.00;-0.07;0.03;0.02;0.01;-0.22;-0.02;-0.04;-0.18;
46.50;0.28;0.05;-0.00;-0.05;0.03;0.03;-0.03;-0.22;-0.02;-0.06;-0.18;
46.55;0.27;0.04;-0.00;-0.03;0.03;0.03;0.01;-0.22;-0.02;-0.05;-0.18;
46.60;0.27;0.04;-0.00;-0.05;0.03;0.02;-0.03;-0.22;-0.02;-0.05;-0.18;
46.65;0.27;0.04;-0.00;-0.06;0.03;0.02;0.01;-0.22;-0.02;-0.04;-0.18;
46.70;0.28;0.02;-0.00;-0.05;0.03;0.03;-0.03;-0.25;-0.02;-0.06;-0.18;
46.75;0.28;0.02;-0.00;-0.07;0.03;0.04;0.01;-0.25;-0.02;-0.06;-0.18;
46.80;0.28;0.04;-0.00;-0.05;0.03;0.03;-0.03;-0.23;-0.02;-0.04;-0.18;
46.85;0.28;0.03;-0.00;-0.05;0.03;0.02;0.01;-0.22;-0.02;-0.05;-0.18;
46.90;0.28;0.03;-0.00;-0.09;0.03;0.03;-0.03;-0.22;-0.02;-0.04;-0.18;
46.95;0.28;0.04;-0.00;-0.11;0.03;0.04;0.01;-0.22;-0.02;-0.06;-0.18;
47.00;0.27;0.06;-0.00;-0.11;0.03;0.04;-0.03;-0.24;-0.02;-0.06;-0.18;
47.05;0.28;0.06;-0.00;-0.15;0.03;0.04;0.01;-0.23;-0.02;-0.06;-0.18;
47.10;0.27;0.04;-0.00;-0.16;0.03;0.04;-0.03;-0.22;-0.02;-0.06;-0.18;
47.15;0.28;0.06;-0.00;-0.09;0.03;0.04;0.01;-0.21;-0.02;-0.05;-0.18;
47.20;0.27;0.07;-0.00;-0.12;0.03;0.03;-0.04;-0.22;-0.02;-0.05;-0.18;
47.25;0.28;0.05;-0.00;-0.12;0.03;0.03;0.01;-0.23;-0.02;-0.05;-0.18;
47.30;0.28;0.03;-0.00;-0.09;0.03;0.03;-0.04;-0.20;-0.02;-0.07;-0.18;
47.35;0.28;0.05;-0.00;-0.13;0.03;0.02;0.02;-0.21;-0.02;-0.08;-0.18;
47.40;0.28;0.06;-0.00;-0.12;0.03;0.02;-0.04;-0.21;-0.02;-0.06;-0.18;
47.45;0.28;0.06;-0.00;-0.06;0.03;0.02;0.02;-0.23;-0.02;-0.04;-0.19;
47.50;0.27;0.06;-0.00;-0.07;0.03;0.03;-0.04;-0.23;-0.02;-0.06;-0.18;
47.55;0.28;0.05;-0.00;-0.09;0.03;0.04;0.02;-0.21;-0.02;-0.07;-0.18;
47.60;0.27;0.05;-0.00;-0.05;0.03;0.03;-0.04;-0.22;-0.02;-0.06;-0.18;
47.65;0.28;0.07;-0.00;-0.08;0.03;0.03;0.02;-0.22;-0.02;-0.07;-0.18;
47.70;0.27;0.06;-0.00;-0.09;0.03;0.04;-0.04;-0.23;-0.02;-0.07;-0.18;
47.75;0.28;0.06;-0.00;-0.04;0.03;0.03;0.02;-0.24;-0.02;-0.07;-0.18;
47.80;0.27;0.06;-0.00;-0.06;0.03;0.02;-0.05;-0.22;-0.02;-0.07;-0.18;
47.85;0.28;0.04;-0.00;-0.08;0.03;0.02;0.01;-0.21;-0.02;-0.06;-0.18;
47.90;0.27;0.05;-0.00;-0.06;0.03;0.03;-0.05;-0.23;-0.02;-0.07;-0.18;
47.95;0.28;0.05;-0.00;-0.06;0.03;0.04;0.01;-0.22;-0.02;-0.06;-0.18;
48.00;0.27;0.05;-0.00;-0.06;0.03;0.03;-0.05;-0.22;-0.02;-0.06;-0.18;
48.05;0.28;0.06;-0.00;-0.05;0.03;0.03;0.01;-0.21;-0.02;-0.06;-0.18;
48.10;0.27;0.06;-0.00;-0.08;0.03;0.02;-0.06;-0.21;-0.02;-0.05;-0.18;
48.15;0.28;0.04;-0.00;-0.14;0.03;0.02;0.01;-0.22;-0.02;-0.05;-0.18;
48.20;0.27;0.04;-0.00;-0.12;0.03;0.01;-0.06;-0.24;-0.02;-0.06;-0.18;
48.25;0.28;0.04;-0.00;-0.10;0.03;0.02;0.00;-0.23;-0.02;-0.08;-0.18;
48.30;0.27;0.04;-0.00;-0.15;0.03;0.03;-0.07;-0.24;-0.02;-0.08;-0.18;
48.35;0.28;0.04;-0.00;-0.11;0.03;0.03;-0.00;-0.24;-0.02;-0.07;-0.18;
48.40;0.27;0.05;-0.00;-0.11;0.03;0.03;-0.08;-0.23;-0.02;-0.05;-0.18;
48.45;0.28;0.04;-0.00;-0.15;0.03;0.03;-0.01;-0.23;-0.02;-0.06;-0.18;
48.50;0.27;0.05;-0.00;-0.11;0.03;0.03;-0.08;-0.23;-0.02;-0.07;-0.18;
48.55;0.28;0.04;-0.00;-0.10;0.03;0.03;-0.01;-0.23;-0.02;-0.07;-0.18;
48.60;0.27;0.02;-0.00;-0.12;0.03;0.03;-0.09;-0.23;-0.02;-0.08;-0.18;
48.65;0.28;0.04;-0.00;-0.09;0.03;0.02;-0.01;-0.24;-0.02;-0.07;-0.18;
48.70;0.27;0.08;-0.00;-0.08;0.03;0.03;-0.09;-0.25;-0.02;-0.04;-0.17;
48.75;0.28;0.08;-0.00;-0.11;0.03;0.03;-0.02;-0.26;-0.02;-0.04;-0.18;
48.80;0.27;0.07;-0.00;-0.06;0.03;0.03;-0.10;-0.24;-0.02;-0.06;-0.17;
48.85;0.28;0.06;-0.00;-0.04;0.03;0.03;-0.03;-0.25;-0.02;-0.07;-0.18;
48.90;0.27;0.06;-0.00;-0.08;0.03;0.03;-0.11;-0.22;-0.02;-0.07;-0.17;
48.95;0.28;0.07;-0.00;-0.05;0.03;0.03;-0.03;-0.23;-0.02;-0.07;-0.18;
49.00;0.27;0.07;-0.00;-0.03;0.03;0.04;-0.12;-0.22;-0.02;-0.05;-0.17;
49.05;0.27;0.05;-0.00;-0.04;0.03;0.04;-0.03;-0.21;-0.02;-0.05;-0.19;
49.10;0.27;0.06;-0.00;-0.02;0.03;0.04;-0.12;-0.22;-0.02;-0.06;-0.17;
49.15;0.28;0.07;-0.00;-0.04;0.03;0.03;-0.04;-0.22;-0.02;-0.05;-0.19;
49.20;0.27;0.05;-0.00;-0.08;0.03;0.03;-0.13;-0.21;-0.02;-0.06;-0.17;
49.25;0.28;0.04;-0.00;-0.09;0.03;0.02;-0.04;-0.23;-0.02;-0.07;-0.19;
49.30;0.27;0.06;-0.00;-0.07;0.03;0.03;-0.13;-0.23;-0.02;-0.08;-0.17;
49.35;0.28;0.04;-0.00;-0.12;0.03;0.04;-0.05;-0.23;-0.02;-0.06;-0.19;
49.40;0.27;0.04;-0.00;-0.13;0.03;0.05;-0.14;-0.22;-0.02;-0.07;-0.17;
49.45;0.28;0.05;-0.00;-0.11;0.03;0.04;-0.05;-0.23;-0.02;-0.07;-0.18;
49.50;0.27;0.05;-0.00;-0.16;0.03;0.03;-0.15;-0.22;-0.02;-0.06;-0.17;
49.55;0.28;0.06;-0.00;-0.14;0.02;0.03;-0.06;-0.23;-0.02;-0.06;-0.19;
49.60;0.27;0.05;-0.00;-0.09;0.03;0.02;-0.16;-0.23;-0.02;-0.06;-0.17;
49.65;0.28;0.05;-0.00;-0.13;0.03;0.02;-0.06;-0.24;-0.02;-0.06;-0.19;
49.70;0.27;0.05;-0.00;-0.12;0.03;0.03;-0.16;-0.23;-0.02;-0.06;-0.17;
49.75;0.28;0.03;-0.00;-0.08;0.03;0.02;-0.07;-0.24;-0.02;-0.06;-0.18;
49.80;0.27;0.05;0.00;-0.12;0.03;0.01;-0.17;-0.25;-0.02;-0.05;-0.16;
49.85;0.28;0.04;-0.00;-0.11;0.03;0.02;-0.07;-0.24;-0.02;-0.07;-0.18;
49.90;0.27;0.04;-0.00;-0.05;0.03;0.02;-0.18;-0.22;-0.02;-0.07;-0.16;
49.95;0.28;0.05;-0.00;-0.06;0.03;0.04;-0.08;-0.20;-0.02;-0.06;-0.18;
50.00;0.27;0.05;-0.00;-0.07;0.03;0.04;-0.18;-0.20;-0.02;-0.05;-0.16;
50.05;0.28;0.03;-0.00;-0.02;0.03;0.03;-0.08;-0.23;-0.02;-0.07;-0.19;
50.10;0.27;0.04;-0.00;-0.04;0.03;0.03;-0.19;-0.22;-0.02;-0.08;-0.17;
50.15;0.28;0.05;-0.00;-0.08;0.02;0.03;-0.09;-0.24;-0.02;-0.07;-0.19;
50.20;0.27;0.04;0.00;-0.05;0.03;0.03;-0.20;-0.24;-0.02;-0.05;-0.17;
50.25;0.28;0.04;-0.00;-0.06;0.03;0.04;-0.09;-0.23;-0.02;-0.04;-0.19;
50.30;0.27;0.07;0.00;-0.06;0.03;0.03;-0.20;-0.23;-0.02;-0.07;-0.17;
50.35;0.28;0.06;-0.00;-0.06;0.03;0.02;-0.09;-0.24;-0.02;-0.06;-0.19;
50.40;0.27;0.06;0.00;-0.06;0.03;0.02;-0.21;-0.24;-0.02;-0.05;-0.17;
50.45;0.28;0.04;-0.00;-0.09;0.03;0.03;-0.11;-0.23;-0.02;-0.05;-0.19;
50.50;0.27;0.04;-0.00;-0.09;0.03;0.03;-0.22;-0.23;-0.02;-0.06;-0.16;
50.55;0.28;0.05;-0.00;-0.10;0.03;0.02;-0.11;-0.22;-0.02;-0.07;-0.19;
50.60;0.27;0.05;-0.00;-0.14;0.03;0.03;-0.22;-0.22;-0.02;-0.05;-0.17;
50.65;0.28;0.04;-0.00;-0.11;0.03;0.02;-0.11;-0.23;-0.02;-0.03;-0.19;
50.70;0.27;0.05;0.00;-0.12;0.03;0.02;-0.23;-0.23;-0.02;-0.04;-0.17;
50.75;0.28;0.05;-0.00;-0.14;0.03;0.03;-0.12;-0.23;-0.02;-0.05;-0.19;
50.80;0.27;0.04;0.00;-0.11;0.03;0.03;-0.23;-0.23;-0.02;-0.07;-0.17;
50.85;0.28;0.06;-0.00;-0.11;0.03;0.03;-0.12;-0.24;-0.02;-0.07;-0.19;
50.90;0.28;0.06;0.00;-0.13;0.03;0.03;-0.24;-0.22;-0.02;-0.05;-0.16;
50.95;0.28;0.07;-0.00;-0.08;0.03;0.02;-0.13;-0.21;-0.02;-0.05;-0.19;
51.00;0.27;0.05;-0.00;-0.07;0.03;0.02;-0.25;-0.22;-0.02;-0.06;-0.16;
51.05;0.28;0.03;-0.00;-0.10;0.03;0.03;-0.13;-0.22;-0.02;-0.07;-0.19;
51.10;0.27;0.03;-0.00;-0.07;0.03;0.03;-0.25;-0.21;-0.02;-0.07;-0.16;
51.15;0.28;0.03;-0.00;-0.04;0.03;0.03;-0.14;-0.21;-0.02;-0.08;-0.19;
51.20;0.27;0.04;0.00;-0.07;0.03;0.03;-0.26;-0.21;-0.02;-0.07;-0.17;
51.25;0.28;0.03;-0.00;-0.04;0.03;0.02;-0.14;-0.23;-0.02;-0.06;-0.19;
51.30;0.27;0.05;0.00;-0.03;0.03;0.02;-0.26;-0.25;-0.02;-0.07;-0.17;
51.35;0.28;0.05;-0.00;-0.07;0.02;0.03;-0.15;-0.24;-0.02;-0.07;-0.19;
51.40;0.27;0.05;0.00;-0.07;0.02;0.03;-0.27;-0.23;-0.02;-0.06;-0.17;
51.45;0.28;0.05;-0.00;-0.06;0.02;0.03;-0.16;-0.22;-0.02;-0.05;-0.19;
51.50;0.27;0.05;0.00;-0.08;0.03;0.03;-0.27;-0.21;-0.02;-0.04;-0.17;
51.55;0.28;0.03;-0.00;-0.07;0.03;0.03;-0.16;-0.24;-0.02;-0.07;-0.19;
51.60;0.28;0.04;0.00;-0.07;0.03;0.03;-0.28;-0.24;-0.02;-0.06;-0.17;
51.65;0.28;0.08;-0.00;-0.13;0.03;0.04;-0.17;-0.24;-0.02;-0.07;-0.19;
51.70;0.28;0.06;0.00;-0.14;0.03;0.04;-0.28;-0.24;-0.02;-0.09;-0.17;
51.75;0.28;0.05;-0.00;-0.09;0.03;0.04;-0.17;-0.23;-0.02;-0.07;-0.19;
51.80;0.27;0.05;-0.00;-0.14;0.03;0.04;-0.29;-0.23;-0.02;-0.05;-0.17;
51.85;0.28;0.04;-0.00;-0.13;0.03;0.04;-0.17;-0.24;-0.02;-0.05;-0.19;
51.90;0.27;0.04;-0.00;-0.10;0.03;0.04;-0.29;-0.22;-0.02;-0.06;-0.17;
51.95;0.27;0.05;-0.00;-0.14;0.03;0.03;-0.18;-0.22;-0.02;-0.06;-0.19;
52.00;0.27;0.04;-0.00;-0.12;0.03;0.03;-0.30;-0.24;-0.02;-0.07;-0.17;
52.05;0.28;0.04;-0.00;-0.08;0.03;0.03;-0.18;-0.22;-0.02;-0.07;-0.19;
52.10;0.27;0.03;-0.00;-0.10;0.03;0.03;-0.30;-0.22;-0.02;-0.07;-0.17;
52.15;0.28;0.04;-0.00;-0.10;0.03;0.02;-0.18;-0.21;-0.02;-0.07;-0.19;
52.20;0.28;0.06;0.00;-0.05;0.03;0.02;-0.30;-0.22;-0.02;-0.06;-0.17;
52.25;0.28;0.09;-0.00;-0.06;0.03;0.02;-0.19;-0.21;-0.02;-0.05;-0.19;
52.30;0.28;0.06;-0.00;-0.07;0.03;0.03;-0.31;-0.21;-0.02;-0.06;-0.17;
52.35;0.28;0.05;-0.00;-0.02;0.03;0.03;-0.19;-0.22;-0.02;-0.06;-0.19;
52.40;0.27;0.06;-0.00;-0.05;0.03;0.03;-0.31;-0.22;-0.02;-0.07;-0.17;
52.45;0.28;0.06;-0.00;-0.07;0.03;0.03;-0.19;-0.23;-0.02;-0.07;-0.19;
52.50;0.27;0.07;-0.00;-0.05;0.03;0.03;-0.31;-0.23;-0.02;-0.07;-0.17;
52.55;0.28;0.05;-0.00;-0.05;0.03;0.03;-0.20;-0.22;-0.02;-0.07;-0.19;
52.60;0.27;0.04;-0.00;-0.08;0.03;0.02;-0.31;-0.23;-0.02;-0.08;-0.17;
52.65;0.28;0.06;-0.00;-0.07;0.03;0.02;-0.19;-0.24;-0.02;-0.08;-0.18;
52.70;0.28;0.05;-0.00;-0.08;0.03;0.03;-0.31;-0.22;-0.02;-0.07;-0.17;
52.75;0.28;0.05;-0.00;-0.09;0.03;0.04;-0.19;-0.23;-0.02;-0.06;-0.18;
52.80;0.28;0.09;-0.00;-0.09;0.03;0.03;-0.30;-0.22;-0.02;-0.04;-0.17;
52.85;0.28;0.08;-0.00;-0.12;0.03;0.04;-0.19;-0.22;-0.02;-0.06;-0.18;
52.90;0.28;0.05;-0.00;-0.16;0.03;0.04;-0.30;-0.22;-0.02;-0.07;-0.17;
52.95;0.28;0.04;-0.00;-0.11;0.03;0.04;-0.18;-0.24;-0.02;-0.06;-0.18;
53.00;0.27;0.04;-0.00;-0.12;0.03;0.03;-0.28;-0.23;-0.02;-0.06;-0.17;
53.05;0.28;0.05;-0.00;-0.15;0.03;0.03;-0.16;-0.22;-0.02;-0.07;-0.18;
53.10;0.28;0.05;-0.00;-0.11;0.03;0.03;-0.27;-0.23;-0.02;-0.08;-0.17;
53.15;0.28;0.06;0.00;-0.10;0.03;0.03;-0.15;-0.23;-0.02;-0.07;-0.18;
53.20;0.27;0.06;0.00;-0.13;0.03;0.02;-0.25;-0.25;-0.02;-0.05;-0.17;
53.25;0.28;0.05;0.00;-0.09;0.03;0.02;-0.13;-0.23;-0.02;-0.05;-0.18;
53.30;0.28;0.04;-0.00;-0.08;0.03;0.03;-0.23;-0.21;-0.02;-0.06;-0.18;
53.35;0.28;0.03;-0.00;-0.09;0.03;0.03;-0.11;-0.24;-0.02;-0.05;-0.18;
53.40;0.28;0.03;-0.00;-0.05;0.03;0.03;-0.21;-0.23;-0.02;-0.03;-0.18;
53.45;0.28;0.06;-0.00;-0.05;0.03;0.03;-0.09;-0.22;-0.02;-0.07;-0.18;
53.50;0.28;0.05;-0.00;-0.09;0.03;0.03;-0.19;-0.24;-0.02;-0.08;-0.18;
53.55;0.28;0.05;0.00;-0.05;0.02;0.02;-0.08;-0.22;-0.02;-0.07;-0.18;
53.60;0.28;0.07;-0.00;-0.04;0.02;0.03;-0.17;-0.23;-0.02;-0.06;-0.18;
53.65;0.28;0.06;0.00;-0.07;0.02;0.03;-0.06;-0.23;-0.02;-0.05;-0.17;
53.70;0.27;0.05;-0.00;-0.05;0.02;0.03;-0.16;-0.22;-0.02;-0.05;-0.18;
53.75;0.28;0.04;0.00;-0.06;0.02;0.02;-0.05;-0.22;-0.02;-0.06;-0.17;
53.80;0.28;0.04;-0.00;-0.09;0.03;0.03;-0.15;-0.22;-0.02;-0.07;-0.18;
53.85;0.28;0.05;0.00;-0.09;0.03;0.03;-0.04;-0.24;-0.02;-0.06;-0.17;
53.90;0.28;0.03;-0.00;-0.08;0.03;0.04;-0.14;-0.23;-0.02;-0.04;-0.18;
53.95;0.28;0.03;-0.00;-0.12;0.03;0.03;-0.03;-0.24;-0.02;-0.06;-0.17;
54.00;0.28;0.03;-0.00;-0.12;0.03;0.03;-0.13;-0.23;-0.02;-0.05;-0.18;
54.05;0.28;0.04;0.00;-0.09;0.03;0.02;-0.02;-0.21;-0.02;-0.03;-0.17;
54.10;0.27;0.05;-0.00;-0.15;0.03;0.03;-0.12;-0.21;-0.02;-0.06;-0.18;
54.15;0.27;0.05;0.00;-0.12;0.02;0.02;-0.01;-0.23;-0.02;-0.07;-0.17;
54.20;0.27;0.06;-0.00;-0.09;0.02;0.01;-0.12;-0.23;-0.02;-0.07;-0.18;
54.25;0.27;0.06;0.00;-0.14;0.02;0.01;-0.00;-0.24;-0.02;-0.06;-0.17;
54.30;0.27;0.06;-0.00;-0.14;0.02;0.02;-0.11;-0.21;-0.02;-0.06;-0.18;
54.35;0.28;0.06;0.00;-0.09;0.03;0.02;-0.00;-0.23;-0.02;-0.05;-0.17;
54.40;0.28;0.06;-0.00;-0.12;0.03;0.03;-0.11;-0.21;-0.02;-0.05;-0.18;
54.45;0.28;0.05;0.00;-0.10;0.03;0.04;0.00;-0.21;-0.02;-0.07;-0.17;
54.50;0.28;0.05;-0.00;-0.05;0.03;0.03;-0.10;-0.21;-0.02;-0.08;-0.18;
54.55;0.28;0.05;0.00;-0.08;0.03;0.03;0.01;-0.22;-0.02;-0.06;-0.17;
54.60;0.28;0.05;-0.00;-0.09;0.03;0.03;-0.10;-0.22;-0.02;-0.05;-0.18;
54.65;0.28;0.03;0.00;-0.04;0.02;0.03;0.01;-0.24;-0.02;-0.05;-0.17;
54.70;0.28;0.03;-0.00;-0.06;0.02;0.02;-0.09;-0.25;-0.02;-0.06;-0.18;
54.75;0.28;0.02;0.00;-0.06;0.02;0.02;0.01;-0.24;-0.02;-0.07;-0.17;
54.80;0.27;0.05;-0.00;-0.03;0.02;0.03;-0.09;-0.25;-0.02;-0.06;-0.18;
54.85;0.28;0.05;0.00;-0.05;0.03;0.03;0.01;-0.24;-0.02;-0.04;-0.17;
54.90;0.27;0.05;-0.00;-0.07;0.03;0.04;-0.09;-0.22;-0.02;-0.06;-0.18;
54.95;0.28;0.04;0.00;-0.06;0.03;0.03;0.01;-0.22;-0.02;-0.04;-0.17;
55.00;0.28;0.05;-0.00;-0.05;0.03;0.03;-0.09;-0.24;-0.02;-0.03;-0.18;
55.05;0.28;0.05;0.00;-0.07;0.03;0.03;0.02;-0.23;-0.02;-0.06;-0.17;
55.10;0.28;0.04;-0.00;-0.05;0.03;0.02;-0.08;-0.22;-0.02;-0.06;-0.18;
55.15;0.28;0.04;0.00;-0.08;0.03;0.02;0.02;-0.22;-0.02;-0.07;-0.17;
55.20;0.27;0.05;-0.00;-0.11;0.03;0.02;-0.08;-0.21;-0.02;-0.06;-0.18;
55.25;0.27;0.06;0.00;-0.09;0.02;0.03;0.02;-0.23;-0.02;-0.07;-0.17;
55.30;0.27;0.05;-0.00;-0.12;0.03;0.04;-0.08;-0.22;-0.02;-0.08;-0.18;
55.35;0.28;0.05;0.00;-0.14;0.03;0.03;0.02;-0.23;-0.02;-0.07;-0.17;
55.40;0.28;0.06;-0.00;-0.11;0.03;0.03;-0.08;-0.23;-0.02;-0.07;-0.18;
55.45;0.28;0.06;0.00;-0.12;0.03;0.03;0.02;-0.24;-0.02;-0.06;-0.17;
55.50;0.28;0.07;-0.00;-0.13;0.03;0.03;-0.08;-0.25;-0.02;-0.05;-0.19;
55.55;0.28;0.08;0.00;-0.08;0.03;0.04;0.02;-0.24;-0.02;-0.06;-0.17;
55.60;0.28;0.05;-0.00;-0.09;0.03;0.05;-0.07;-0.23;-0.02;-0.08;-0.19;
