DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 10:27:37
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
82.50;0.40;0.26;0.76;0.64;0.22;0.45;-0.23;-0.51;0.03;-0.03;-0.70;
82.55;0.42;0.27;0.70;0.62;0.12;0.38;-0.21;-0.49;-0.05;-0.32;-0.49;
82.60;0.45;0.30;0.61;0.61;0.01;0.28;-0.16;-0.44;-0.09;-0.56;-0.61;
82.65;0.48;0.34;0.52;0.59;-0.09;0.17;-0.10;-0.40;-0.13;-0.68;-0.76;
82.70;0.51;0.37;0.42;0.52;-0.18;0.07;-0.02;-0.32;-0.19;-0.70;-0.69;
82.75;0.53;0.41;0.33;0.50;-0.26;-0.03;0.04;-0.24;-0.23;-0.68;-0.56;
82.80;0.56;0.44;0.25;0.40;-0.32;-0.10;0.12;-0.16;-0.24;-0.63;-0.32;
82.85;0.58;0.44;0.18;0.31;-0.34;-0.17;0.18;-0.12;-0.24;-0.61;-0.18;
82.90;0.60;0.45;0.13;0.26;-0.35;-0.24;0.24;-0.05;-0.26;-0.65;-0.11;
82.95;0.61;0.51;0.09;0.11;-0.35;-0.29;0.27;-0.03;-0.26;-0.66;-0.06;
83.00;0.62;0.51;0.05;0.03;-0.33;-0.31;0.29;0.02;-0.24;-0.62;-0.18;
83.05;0.61;0.48;0.00;-0.06;-0.32;-0.30;0.28;0.03;-0.24;-0.60;-0.60;
83.10;0.61;0.48;-0.07;-0.21;-0.32;-0.28;0.26;0.02;-0.24;-0.66;-0.89;
83.15;0.61;0.49;-0.17;-0.30;-0.32;-0.27;0.22;-0.04;-0.25;-0.73;-1.06;
83.20;0.62;0.50;-0.30;-0.43;-0.32;-0.27;0.17;-0.08;-0.26;-0.76;-1.19;
83.25;0.63;0.48;-0.45;-0.58;-0.32;-0.26;0.11;-0.15;-0.30;-0.78;-1.25;
83.30;0.63;0.43;-0.60;-0.63;-0.35;-0.25;0.05;-0.18;-0.36;-0.80;-1.05;
83.35;0.61;0.37;-0.77;-0.73;-0.38;-0.23;0.03;-0.21;-0.40;-0.81;-0.77;
83.40;0.57;0.32;-0.93;-0.82;-0.40;-0.24;0.00;-0.24;-0.42;-0.85;-0.39;
83.45;0.49;0.27;-1.08;-0.89;-0.42;-0.26;0.03;-0.27;-0.45;-0.87;0.51;
83.50;0.37;0.21;-1.19;-0.97;-0.43;-0.25;0.05;-0.24;-0.42;-0.89;3.24;
83.55;0.22;0.10;-1.27;-1.01;-0.43;-0.24;0.12;-0.24;-0.34;-0.88;9.32;
83.60;0.05;-0.01;-1.30;-1.02;-0.41;-0.21;0.16;-0.19;-0.28;-0.84;6.60;
83.65;-0.13;-0.10;-1.29;-1.02;-0.37;-0.19;0.23;-0.16;-0.24;-0.75;3.82;
83.70;-0.29;-0.22;-1.22;-0.97;-0.32;-0.16;0.27;-0.10;-0.18;-0.60;1.85;
83.75;-0.44;-0.35;-1.10;-0.90;-0.26;-0.13;0.33;-0.06;-0.05;-0.41;0.82;
83.80;-0.55;-0.45;-0.91;-0.76;-0.19;-0.07;0.35;-0.01;0.13;-0.16;0.52;
83.85;-0.66;-0.52;-0.67;-0.63;-0.11;-0.01;0.39;-0.00;0.35;0.12;0.46;
83.90;-0.73;-0.57;-0.39;-0.43;-0.03;0.05;0.36;0.02;0.62;0.44;0.08;
83.95;-0.78;-0.60;-0.07;-0.19;0.04;0.12;0.37;0.02;0.88;0.76;-0.31;
84.00;-0.79;-0.61;0.27;-0.01;0.10;0.20;0.30;0.05;1.07;1.01;-0.51;
84.05;-0.78;-0.59;0.59;0.25;0.16;0.27;0.30;0.03;1.15;1.19;-0.65;
84.10;-0.72;-0.56;0.88;0.48;0.21;0.34;0.25;0.02;1.08;1.28;-0.78;
84.15;-0.63;-0.50;1.11;0.61;0.27;0.42;0.28;0.02;0.92;1.23;-0.95;
84.20;-0.51;-0.42;1.27;0.80;0.33;0.50;0.25;0.01;0.71;1.04;-1.06;
84.25;-0.36;-0.32;1.34;0.89;0.41;0.56;0.30;0.01;0.53;0.76;-1.22;
84.30;-0.17;-0.23;1.34;0.92;0.51;0.62;0.30;0.03;0.36;0.45;-1.51;
84.35;0.05;-0.14;1.24;0.96;0.60;0.67;0.37;0.05;0.19;0.16;-1.62;
84.40;0.28;-0.00;1.07;0.90;0.68;0.73;0.37;0.07;0.08;-0.12;-1.48;
84.45;0.51;0.13;0.85;0.81;0.75;0.75;0.44;0.11;0.02;-0.33;-1.45;
84.50;0.71;0.25;0.60;0.70;0.79;0.75;0.42;0.13;-0.01;-0.47;-1.67;
84.55;0.87;0.36;0.35;0.50;0.78;0.74;0.48;0.15;-0.02;-0.53;-2.01;
84.60;0.96;0.46;0.07;0.33;0.71;0.69;0.42;0.14;-0.00;-0.50;-2.22;
84.65;0.98;0.55;-0.18;0.10;0.60;0.61;0.44;0.11;-0.01;-0.48;-2.29;
84.70;0.95;0.61;-0.39;-0.14;0.45;0.51;0.34;0.05;-0.04;-0.42;-2.33;
84.75;0.88;0.68;-0.56;-0.30;0.27;0.40;0.32;-0.04;-0.09;-0.38;-2.39;
84.80;0.81;0.69;-0.68;-0.52;0.09;0.25;0.19;-0.15;-0.13;-0.38;-2.53;
84.85;0.75;0.67;-0.76;-0.64;-0.10;0.05;0.15;-0.25;-0.16;-0.41;-2.85;
84.90;0.71;0.66;-0.80;-0.67;-0.28;-0.14;-0.02;-0.39;-0.17;-0.48;-3.07;
84.95;0.69;0.64;-0.81;-0.76;-0.43;-0.31;-0.06;-0.51;-0.17;-0.57;-3.14;
85.00;0.69;0.62;-0.80;-0.78;-0.55;-0.46;-0.20;-0.64;-0.21;-0.62;-3.11;
85.05;0.69;0.57;-0.78;-0.80;-0.64;-0.60;-0.20;-0.74;-0.27;-0.69;-3.07;
85.10;0.67;0.52;-0.75;-0.82;-0.70;-0.67;-0.32;-0.82;-0.36;-0.77;-2.96;
85.15;0.63;0.47;-0.71;-0.78;-0.75;-0.69;-0.30;-0.88;-0.46;-0.83;-2.73;
85.20;0.57;0.40;-0.67;-0.73;-0.78;-0.72;-0.39;-0.91;-0.52;-0.88;-2.11;
85.25;0.48;0.32;-0.63;-0.67;-0.79;-0.76;-0.33;-0.92;-0.53;-0.95;1.60;
85.30;0.38;0.24;-0.60;-0.62;-0.79;-0.79;-0.38;-0.93;-0.55;-1.04;5.15;
85.35;0.27;0.15;-0.56;-0.55;-0.78;-0.79;-0.31;-0.93;-0.59;-1.10;4.92;
85.40;0.15;0.03;-0.52;-0.48;-0.75;-0.78;-0.37;-0.90;-0.62;-1.12;2.77;
85.45;0.01;-0.09;-0.45;-0.42;-0.71;-0.75;-0.28;-0.87;-0.59;-1.08;0.63;
85.50;-0.13;-0.20;-0.37;-0.30;-0.67;-0.71;-0.31;-0.81;-0.57;-1.04;-0.75;
85.55;-0.29;-0.31;-0.26;-0.21;-0.60;-0.65;-0.20;-0.78;-0.57;-0.98;-1.35;
85.60;-0.44;-0.42;-0.14;-0.16;-0.52;-0.57;-0.22;-0.71;-0.55;-0.95;-1.41;
85.65;-0.59;-0.52;-0.02;-0.04;-0.42;-0.48;-0.11;-0.65;-0.49;-0.94;-1.36;
85.70;-0.72;-0.58;0.08;0.00;-0.31;-0.36;-0.13;-0.58;-0.42;-0.89;-1.18;
85.75;-0.83;-0.62;0.17;0.03;-0.17;-0.23;0.01;-0.52;-0.32;-0.74;-1.16;
85.80;-0.89;-0.62;0.21;0.13;-0.01;-0.08;0.00;-0.41;-0.21;-0.55;-1.45;
85.85;-0.91;-0.62;0.20;0.12;0.16;0.10;0.15;-0.35;-0.10;-0.31;-1.97;
85.90;-0.88;-0.61;0.16;0.12;0.35;0.29;0.14;-0.24;0.00;-0.11;-2.33;
85.95;-0.81;-0.58;0.08;0.16;0.54;0.48;0.28;-0.18;0.09;0.06;-2.44;
86.00;-0.69;-0.51;0.01;0.10;0.73;0.65;0.27;-0.09;0.16;0.18;-2.27;
86.05;-0.52;-0.41;-0.05;0.10;0.89;0.79;0.42;-0.01;0.20;0.29;-2.19;
86.10;-0.30;-0.29;-0.08;0.06;1.03;0.91;0.41;0.08;0.20;0.33;-2.28;
86.15;-0.05;-0.17;-0.09;0.02;1.12;1.00;0.55;0.16;0.17;0.31;-2.45;
86.20;0.22;-0.05;-0.07;0.04;1.17;1.05;0.51;0.19;0.10;0.29;-2.61;
86.25;0.49;0.08;-0.03;0.01;1.17;1.07;0.63;0.28;0.06;0.25;-2.60;
86.30;0.73;0.22;0.03;0.02;1.12;1.06;0.58;0.32;0.06;0.19;-2.41;
86.35;0.92;0.32;0.11;0.06;1.03;1.02;0.70;0.38;0.07;0.14;-2.48;
86.40;1.04;0.44;0.20;0.04;0.88;0.91;0.66;0.39;0.06;0.11;-2.80;
86.45;1.10;0.53;0.29;0.12;0.69;0.74;0.77;0.42;0.04;0.09;-3.01;
86.50;1.09;0.60;0.37;0.16;0.47;0.54;0.72;0.40;0.01;0.09;-2.92;
86.55;1.06;0.64;0.44;0.19;0.22;0.30;0.82;0.43;0.02;0.09;-2.81;
86.60;1.00;0.68;0.51;0.27;-0.04;0.01;0.73;0.40;0.06;0.09;-2.83;
86.65;0.93;0.69;0.56;0.28;-0.30;-0.29;0.80;0.37;0.12;0.11;-2.95;
86.70;0.85;0.66;0.60;0.32;-0.54;-0.54;0.67;0.28;0.15;0.16;-2.83;
86.75;0.76;0.61;0.61;0.39;-0.75;-0.74;0.69;0.20;0.14;0.20;-2.02;
86.80;0.67;0.56;0.59;0.36;-0.94;-0.87;0.49;0.09;0.10;0.22;-0.54;
86.85;0.58;0.49;0.52;0.34;-1.09;-0.97;0.44;-0.03;0.05;0.21;2.75;
86.90;0.49;0.43;0.42;0.31;-1.21;-1.08;0.20;-0.21;-0.00;0.19;8.66;
86.95;0.41;0.35;0.30;0.23;-1.27;-1.19;0.15;-0.39;-0.02;0.19;6.05;
87.00;0.34;0.30;0.16;0.16;-1.29;-1.29;-0.07;-0.55;0.02;0.19;3.61;
87.05;0.27;0.22;0.03;0.08;-1.26;-1.32;-0.09;-0.67;0.08;0.18;1.73;
87.10;0.20;0.14;-0.09;0.01;-1.19;-1.28;-0.29;-0.84;0.14;0.19;0.39;
87.15;0.14;0.07;-0.19;-0.09;-1.08;-1.21;-0.29;-0.96;0.17;0.24;-0.14;
87.20;0.08;-0.01;-0.25;-0.18;-0.93;-1.11;-0.45;-1.04;0.19;0.29;0.08;
87.25;0.03;-0.06;-0.30;-0.23;-0.76;-0.99;-0.40;-1.10;0.22;0.37;0.15;
87.30;-0.01;-0.10;-0.32;-0.33;-0.55;-0.82;-0.54;-1.14;0.25;0.49;-0.17;
87.35;-0.04;-0.16;-0.34;-0.37;-0.31;-0.64;-0.47;-1.19;0.27;0.59;-0.68;
87.40;-0.06;-0.19;-0.34;-0.42;-0.09;-0.45;-0.60;-1.21;0.30;0.61;-1.01;
87.45;-0.08;-0.24;-0.35;-0.51;0.12;-0.27;-0.52;-1.23;0.33;0.61;-1.04;
87.50;-0.11;-0.27;-0.36;-0.50;0.29;-0.09;-0.62;-1.21;0.32;0.57;-0.94;
87.55;-0.13;-0.28;-0.39;-0.53;0.42;0.08;-0.52;-1.18;0.27;0.51;-1.08;
87.60;-0.16;-0.28;-0.41;-0.55;0.51;0.23;-0.61;-1.15;0.17;0.38;-1.28;
87.65;-0.18;-0.31;-0.44;-0.52;0.54;0.35;-0.49;-1.13;0.07;0.26;-1.45;
87.70;-0.21;-0.32;-0.46;-0.56;0.53;0.43;-0.53;-1.08;-0.02;0.14;-1.60;
87.75;-0.24;-0.31;-0.47;-0.58;0.49;0.46;-0.34;-0.98;-0.08;0.03;-1.74;
87.80;-0.27;-0.31;-0.47;-0.56;0.42;0.45;-0.33;-0.84;-0.13;-0.09;-1.69;
87.85;-0.30;-0.30;-0.46;-0.59;0.36;0.42;-0.11;-0.67;-0.16;-0.20;-1.63;
87.90;-0.32;-0.27;-0.45;-0.53;0.30;0.39;-0.07;-0.49;-0.18;-0.31;-1.73;
87.95;-0.32;-0.26;-0.42;-0.52;0.26;0.36;0.22;-0.26;-0.18;-0.39;-1.80;
88.00;-0.30;-0.24;-0.38;-0.52;0.23;0.32;0.34;0.01;-0.18;-0.43;-1.69;
88.05;-0.25;-0.22;-0.32;-0.44;0.22;0.28;0.70;0.29;-0.19;-0.39;-1.71;
88.10;-0.19;-0.18;-0.26;-0.43;0.22;0.25;0.86;0.56;-0.19;-0.36;-2.09;
88.15;-0.09;-0.15;-0.20;-0.37;0.24;0.23;1.23;0.78;-0.19;-0.31;-2.63;
88.20;-0.00;-0.10;-0.14;-0.27;0.26;0.22;1.34;0.99;-0.19;-0.31;-2.78;
88.25;0.10;-0.03;-0.07;-0.23;0.29;0.23;1.58;1.10;-0.21;-0.32;-2.62;
88.30;0.19;0.04;0.01;-0.12;0.32;0.25;1.47;1.19;-0.25;-0.36;-2.37;
88.35;0.28;0.10;0.09;-0.03;0.35;0.26;1.46;1.15;-0.29;-0.39;-2.16;
88.40;0.36;0.19;0.20;0.03;0.37;0.27;1.12;1.04;-0.35;-0.42;-2.09;
88.45;0.45;0.28;0.32;0.17;0.38;0.28;0.96;0.82;-0.41;-0.46;-2.06;
88.50;0.53;0.37;0.44;0.27;0.38;0.28;0.58;0.56;-0.46;-0.53;-1.98;
88.55;0.62;0.44;0.55;0.37;0.37;0.27;0.46;0.26;-0.48;-0.62;-1.98;
88.60;0.74;0.52;0.64;0.45;0.37;0.27;0.09;-0.05;-0.49;-0.71;-2.19;
88.65;0.87;0.57;0.70;0.53;0.37;0.28;-0.01;-0.36;-0.54;-0.78;-2.51;
88.70;1.01;0.64;0.72;0.59;0.36;0.27;-0.28;-0.63;-0.61;-0.82;-2.74;
88.75;1.13;0.68;0.71;0.59;0.34;0.27;-0.28;-0.82;-0.64;-0.84;-2.90;
88.80;1.19;0.71;0.69;0.62;0.32;0.26;-0.49;-0.93;-0.64;-0.86;-3.00;
88.85;1.20;0.72;0.66;0.60;0.30;0.23;-0.43;-0.98;-0.62;-0.87;-3.09;
88.90;1.16;0.72;0.63;0.51;0.27;0.19;-0.61;-1.05;-0.58;-0.81;-3.08;
88.95;1.08;0.70;0.60;0.50;0.22;0.15;-0.54;-1.12;-0.50;-0.70;-3.05;
89.00;0.98;0.68;0.56;0.40;0.14;0.10;-0.70;-1.20;-0.36;-0.53;-2.93;
89.05;0.88;0.64;0.49;0.30;0.07;0.03;-0.63;-1.27;-0.14;-0.31;-3.02;
89.10;0.76;0.58;0.39;0.24;-0.01;-0.05;-0.81;-1.31;0.08;-0.02;-3.19;
89.15;0.65;0.50;0.25;0.07;-0.10;-0.14;-0.77;-1.35;0.30;0.32;-3.18;
89.20;0.53;0.40;0.08;-0.08;-0.20;-0.23;-0.95;-1.39;0.51;0.68;-2.96;
89.25;0.41;0.31;-0.10;-0.23;-0.31;-0.33;-0.88;-1.44;0.69;1.02;-2.48;
89.30;0.28;0.19;-0.29;-0.43;-0.39;-0.41;-1.03;-1.45;0.80;1.27;-1.31;
89.35;0.15;0.05;-0.48;-0.53;-0.47;-0.49;-0.94;-1.46;0.80;1.42;1.12;
89.40;0.01;-0.10;-0.65;-0.72;-0.54;-0.55;-1.06;-1.43;0.71;1.45;4.26;
89.45;-0.12;-0.24;-0.79;-0.85;-0.57;-0.59;-0.91;-1.41;0.57;1.35;3.29;
89.50;-0.26;-0.36;-0.89;-0.91;-0.59;-0.62;-0.98;-1.32;0.43;1.13;1.09;
89.55;-0.39;-0.48;-0.96;-1.02;-0.60;-0.64;-0.78;-1.20;0.33;0.88;-0.57;
89.60;-0.51;-0.57;-0.99;-1.03;-0.58;-0.63;-0.78;-1.04;0.25;0.65;-1.28;
89.65;-0.62;-0.63;-0.98;-1.01;-0.55;-0.62;-0.49;-0.86;0.15;0.44;-1.44;
89.70;-0.72;-0.67;-0.95;-1.05;-0.51;-0.57;-0.39;-0.63;0.09;0.28;-1.36;
89.75;-0.80;-0.72;-0.88;-1.01;-0.44;-0.50;-0.00;-0.36;0.05;0.19;-1.11;
89.80;-0.86;-0.78;-0.78;-0.98;-0.38;-0.42;0.17;-0.05;0.03;0.12;-0.85;
89.85;-0.91;-0.82;-0.67;-0.91;-0.30;-0.33;0.61;0.26;0.03;0.08;-0.67;
89.90;-0.94;-0.83;-0.53;-0.77;-0.20;-0.24;0.78;0.55;0.03;0.06;-0.27;
89.95;-0.95;-0.84;-0.39;-0.68;-0.10;-0.14;1.14;0.79;0.02;0.03;0.50;
90.00;-0.93;-0.84;-0.24;-0.55;0.01;-0.03;1.13;0.95;-0.02;-0.00;1.53;
90.05;-0.87;-0.79;-0.07;-0.39;0.13;0.08;1.25;1.03;-0.08;-0.06;2.33;
90.10;-0.78;-0.71;0.10;-0.24;0.25;0.18;0.98;0.97;-0.17;-0.16;2.25;
90.15;-0.63;-0.61;0.26;-0.06;0.35;0.29;0.89;0.85;-0.25;-0.26;1.54;
90.20;-0.45;-0.48;0.43;0.11;0.44;0.40;0.50;0.64;-0.30;-0.35;0.93;
90.25;-0.22;-0.34;0.57;0.30;0.51;0.49;0.43;0.46;-0.35;-0.46;0.62;
90.30;0.04;-0.19;0.69;0.42;0.54;0.56;0.10;0.22;-0.40;-0.54;0.62;
90.35;0.34;-0.00;0.78;0.50;0.55;0.61;0.05;-0.04;-0.44;-0.62;0.67;
90.40;0.64;0.19;0.86;0.62;0.53;0.65;-0.22;-0.25;-0.49;-0.67;0.77;
90.45;0.92;0.36;0.93;0.64;0.51;0.65;-0.16;-0.42;-0.56;-0.71;0.95;
90.50;1.16;0.53;0.99;0.70;0.48;0.64;-0.36;-0.54;-0.61;-0.78;1.18;
90.55;1.37;0.70;1.02;0.76;0.47;0.63;-0.22;-0.58;-0.65;-0.83;1.38;
90.60;1.53;0.81;1.03;0.69;0.47;0.61;-0.34;-0.56;-0.69;-0.86;1.46;
90.65;1.66;0.90;0.98;0.67;0.48;0.59;-0.11;-0.49;-0.70;-0.87;1.31;
90.70;1.75;0.99;0.89;0.58;0.49;0.58;-0.14;-0.36;-0.69;-0.92;1.03;
90.75;1.79;1.01;0.73;0.45;0.50;0.56;0.14;-0.25;-0.67;-0.95;0.61;
90.80;1.78;0.99;0.53;0.36;0.50;0.52;0.12;-0.12;-0.64;-0.92;0.20;
90.85;1.68;0.94;0.30;0.17;0.47;0.47;0.38;-0.01;-0.61;-0.86;-0.09;
90.90;1.49;0.85;0.06;0.00;0.39;0.40;0.32;0.09;-0.56;-0.74;-0.14;
90.95;1.23;0.73;-0.17;-0.14;0.28;0.31;0.51;0.16;-0.46;-0.58;-0.17;
91.00;0.91;0.61;-0.37;-0.38;0.13;0.21;0.34;0.16;-0.26;-0.32;-0.32;
91.05;0.59;0.41;-0.54;-0.53;-0.03;0.08;0.44;0.14;0.07;0.07;-0.57;
91.10;0.25;0.21;-0.66;-0.68;-0.20;-0.06;0.17;0.07;0.52;0.60;-0.81;
91.15;-0.04;-0.01;-0.73;-0.81;-0.35;-0.20;0.20;-0.03;1.03;1.20;-0.98;
91.20;-0.29;-0.23;-0.76;-0.83;-0.48;-0.35;-0.10;-0.18;1.51;1.79;-0.92;
91.25;-0.49;-0.41;-0.75;-0.87;-0.59;-0.49;-0.09;-0.34;1.76;2.30;-0.87;
91.30;-0.64;-0.57;-0.71;-0.88;-0.67;-0.60;-0.40;-0.49;1.65;2.62;-0.95;
91.35;-0.74;-0.65;-0.65;-0.83;-0.74;-0.66;-0.36;-0.63;1.28;2.61;-1.19;
91.40;-0.81;-0.71;-0.58;-0.86;-0.78;-0.70;-0.64;-0.76;0.80;2.26;-1.36;
91.45;-0.84;-0.73;-0.51;-0.84;-0.81;-0.72;-0.57;-0.88;0.36;1.70;-1.47;
91.50;-0.83;-0.75;-0.46;-0.77;-0.81;-0.72;-0.79;-0.94;0.03;1.05;-1.46;
91.55;-0.78;-0.76;-0.44;-0.76;-0.80;-0.72;-0.65;-1.00;-0.13;0.45;-1.40;
91.60;-0.71;-0.74;-0.43;-0.68;-0.77;-0.70;-0.81;-1.01;-0.17;0.03;-1.24;
91.65;-0.61;-0.68;-0.45;-0.61;-0.74;-0.66;-0.63;-0.99;-0.29;-0.21;-1.22;
91.70;-0.49;-0.61;-0.46;-0.55;-0.68;-0.60;-0.73;-0.94;-0.42;-0.37;-1.40;
91.75;-0.35;-0.54;-0.46;-0.50;-0.61;-0.52;-0.47;-0.88;-0.51;-0.52;-1.67;
91.80;-0.19;-0.46;-0.45;-0.44;-0.53;-0.43;-0.55;-0.80;-0.57;-0.62;-1.77;
91.85;-0.02;-0.36;-0.42;-0.36;-0.44;-0.32;-0.34;-0.72;-0.62;-0.66;-1.71;
91.90;0.14;-0.24;-0.35;-0.31;-0.32;-0.20;-0.46;-0.64;-0.64;-0.70;-1.45;
91.95;0.29;-0.16;-0.26;-0.19;-0.19;-0.06;-0.26;-0.54;-0.66;-0.72;-1.19;
92.00;0.41;-0.07;-0.12;-0.08;-0.02;0.09;-0.37;-0.45;-0.67;-0.78;-0.92;
92.05;0.51;-0.00;0.04;-0.01;0.17;0.28;-0.15;-0.33;-0.69;-0.82;-0.66;
92.10;0.55;0.10;0.23;0.17;0.39;0.47;-0.25;-0.24;-0.73;-0.88;0.22;
92.15;0.56;0.16;0.42;0.28;0.61;0.65;-0.02;-0.12;-0.78;-0.94;2.55;
92.20;0.53;0.19;0.60;0.38;0.81;0.81;-0.10;-0.02;-0.83;-0.99;8.39;
92.25;0.49;0.23;0.75;0.55;0.96;0.95;0.17;0.13;-0.86;-1.07;7.42;
92.30;0.45;0.27;0.87;0.61;1.06;1.05;0.12;0.27;-0.88;-1.18;4.42;
92.35;0.42;0.29;0.94;0.66;1.10;1.11;0.43;0.43;-0.91;-1.27;2.04;
92.40;0.40;0.28;0.97;0.69;1.07;1.12;0.41;0.53;-0.95;-1.34;0.58;
92.45;0.41;0.28;0.93;0.65;0.98;1.09;0.73;0.69;-0.98;-1.38;0.21;
92.50;0.44;0.30;0.87;0.68;0.85;1.03;0.67;0.74;-0.98;-1.45;0.29;
92.55;0.48;0.27;0.76;0.63;0.70;0.93;0.90;0.81;-0.97;-1.52;0.11;
92.60;0.50;0.24;0.64;0.55;0.53;0.77;0.72;0.81;-1.00;-1.64;-0.09;
92.65;0.51;0.23;0.50;0.51;0.34;0.59;0.81;0.79;-1.03;-1.73;-0.46;
92.70;0.50;0.22;0.37;0.35;0.13;0.38;0.52;0.69;-1.02;-1.72;-0.71;
92.75;0.49;0.20;0.24;0.25;-0.07;0.15;0.56;0.57;-0.95;-1.65;-0.82;
92.80;0.45;0.17;0.13;0.19;-0.27;-0.10;0.20;0.41;-0.86;-1.56;-0.74;
92.85;0.41;0.14;0.01;0.04;-0.45;-0.32;0.22;0.24;-0.74;-1.41;-0.63;
92.90;0.35;0.14;-0.08;-0.03;-0.59;-0.50;-0.11;0.05;-0.54;-1.15;-0.55;
92.95;0.31;0.11;-0.16;-0.11;-0.72;-0.62;-0.06;-0.13;-0.26;-0.72;-0.57;
93.00;0.27;0.08;-0.21;-0.24;-0.81;-0.69;-0.33;-0.30;0.14;-0.17;-0.50;
93.05;0.24;0.06;-0.24;-0.28;-0.87;-0.73;-0.21;-0.44;0.69;0.46;-0.33;
93.10;0.22;0.05;-0.25;-0.33;-0.89;-0.78;-0.44;-0.55;1.30;1.13;-0.07;
93.15;0.21;0.03;-0.26;-0.36;-0.89;-0.81;-0.27;-0.59;1.70;1.69;0.09;
93.20;0.21;0.02;-0.26;-0.36;-0.88;-0.80;-0.46;-0.63;1.66;2.06;0.20;
93.25;0.24;0.05;-0.26;-0.37;-0.85;-0.78;-0.28;-0.65;1.29;2.15;0.13;
93.30;0.28;0.09;-0.25;-0.39;-0.80;-0.77;-0.46;-0.65;0.81;1.90;-0.01;
93.35;0.34;0.12;-0.28;-0.39;-0.76;-0.72;-0.30;-0.67;0.36;1.37;-0.22;
93.40;0.41;0.16;-0.32;-0.38;-0.71;-0.64;-0.52;-0.65;0.04;0.75;-0.42;
93.45;0.51;0.19;-0.38;-0.40;-0.65;-0.58;-0.38;-0.68;-0.10;0.18;-0.67;
93.50;0.63;0.21;-0.45;-0.47;-0.60;-0.51;-0.64;-0.70;-0.22;-0.27;-0.77;
93.55;0.74;0.26;-0.55;-0.46;-0.54;-0.43;-0.52;-0.77;-0.33;-0.54;-0.77;
93.60;0.82;0.31;-0.65;-0.54;-0.48;-0.33;-0.76;-0.79;-0.39;-0.65;-0.79;
93.65;0.88;0.30;-0.75;-0.60;-0.40;-0.23;-0.60;-0.84;-0.43;-0.68;-0.96;
93.70;0.88;0.28;-0.83;-0.63;-0.30;-0.12;-0.79;-0.87;-0.48;-0.71;-0.87;
93.75;0.83;0.28;-0.91;-0.77;-0.18;0.01;-0.62;-0.89;-0.51;-0.78;0.07;
93.80;0.72;0.26;-0.95;-0.82;-0.04;0.15;-0.83;-0.88;-0.53;-0.84;5.16;
93.85;0.59;0.21;-0.97;-0.84;0.11;0.29;-0.65;-0.87;-0.53;-0.86;6.40;
93.90;0.44;0.15;-0.97;-0.87;0.27;0.44;-0.82;-0.81;-0.53;-0.85;5.45;
93.95;0.29;0.09;-0.94;-0.79;0.42;0.59;-0.57;-0.72;-0.53;-0.83;4.69;
94.00;0.15;0.02;-0.87;-0.76;0.56;0.70;-0.66;-0.60;-0.50;-0.78;3.80;
94.05;0.03;-0.07;-0.77;-0.69;0.68;0.79;-0.33;-0.45;-0.42;-0.71;2.96;
94.10;-0.08;-0.14;-0.61;-0.54;0.77;0.89;-0.33;-0.25;-0.31;-0.59;2.28;
94.15;-0.16;-0.21;-0.42;-0.44;0.83;0.96;0.08;-0.03;-0.17;-0.43;1.56;
94.20;-0.23;-0.27;-0.19;-0.24;0.85;1.00;0.15;0.23;-0.02;-0.21;1.06;
94.25;-0.28;-0.33;0.08;-0.02;0.85;1.01;0.61;0.49;0.14;0.02;0.47;
94.30;-0.32;-0.37;0.38;0.14;0.81;0.99;0.69;0.73;0.28;0.24;0.04;
94.35;-0.33;-0.39;0.69;0.38;0.74;0.94;1.10;0.97;0.37;0.43;-0.26;
94.40;-0.32;-0.41;1.02;0.57;0.64;0.87;1.06;1.13;0.39;0.55;-0.37;
94.45;-0.27;-0.40;1.30;0.72;0.51;0.78;1.29;1.25;0.34;0.59;-0.38;
94.50;-0.21;-0.36;1.51;0.91;0.38;0.68;1.02;1.26;0.23;0.53;-0.34;
94.55;-0.12;-0.31;1.61;1.01;0.24;0.55;1.03;1.20;0.08;0.36;-0.51;
94.60;-0.01;-0.28;1.56;1.08;0.12;0.42;0.60;1.05;-0.09;0.11;-0.70;
94.65;0.10;-0.24;1.39;1.11;0.02;0.30;0.52;0.82;-0.26;-0.17;-0.85;
94.70;0.19;-0.19;1.13;1.05;-0.07;0.17;0.09;0.54;-0.39;-0.48;-0.90;
94.75;0.27;-0.13;0.81;0.95;-0.13;0.05;0.08;0.26;-0.49;-0.73;-1.03;
94.80;0.33;-0.07;0.53;0.82;-0.18;-0.05;-0.32;-0.06;-0.60;-0.89;-1.27;
94.85;0.35;0.01;0.30;0.66;-0.21;-0.14;-0.29;-0.32;-0.70;-1.00;-1.52;
94.90;0.36;0.06;0.06;0.44;-0.25;-0.22;-0.61;-0.58;-0.74;-1.15;-1.62;
94.95;0.37;0.11;-0.15;0.20;-0.29;-0.28;-0.55;-0.76;-0.76;-1.28;-1.69;
95.00;0.38;0.18;-0.30;0.01;-0.36;-0.32;-0.85;-0.89;-0.78;-1.35;-1.72;
