DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 11:06:34
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
37.30;0.17;0.14;-0.14;-0.04;-0.09;0.19;-0.03;0.01;-0.13;-0.04;-0.78;
37.35;0.18;0.13;-0.13;-0.02;-0.09;0.19;-0.20;0.01;-0.14;-0.05;-0.72;
37.40;0.19;0.15;-0.12;-0.07;-0.09;0.19;-0.06;-0.00;-0.14;-0.06;-0.70;
37.45;0.19;0.15;-0.11;-0.04;-0.10;0.19;-0.22;-0.00;-0.15;-0.05;-0.67;
37.50;0.19;0.12;-0.10;-0.01;-0.10;0.19;-0.08;-0.01;-0.16;-0.04;-0.71;
37.55;0.18;0.13;-0.09;0.00;-0.10;0.18;-0.23;0.01;-0.16;-0.05;-0.72;
37.60;0.19;0.13;-0.10;-0.01;-0.10;0.18;-0.07;0.00;-0.16;-0.05;-0.78;
37.65;0.19;0.13;-0.10;0.01;-0.10;0.18;-0.20;0.02;-0.15;-0.05;-0.80;
37.70;0.18;0.14;-0.12;0.02;-0.09;0.19;-0.04;0.02;-0.14;-0.05;-0.83;
37.75;0.17;0.13;-0.13;-0.03;-0.09;0.20;-0.17;0.01;-0.13;-0.06;-0.80;
37.80;0.17;0.11;-0.15;-0.02;-0.09;0.20;-0.02;-0.01;-0.13;-0.08;-0.79;
37.85;0.16;0.12;-0.15;-0.08;-0.09;0.19;-0.16;0.00;-0.13;-0.08;-0.73;
37.90;0.17;0.14;-0.14;-0.07;-0.10;0.19;-0.03;-0.00;-0.14;-0.06;-0.71;
37.95;0.18;0.13;-0.12;-0.01;-0.10;0.19;-0.17;0.01;-0.15;-0.05;-0.68;
38.00;0.19;0.12;-0.10;0.02;-0.10;0.19;-0.04;0.02;-0.15;-0.05;-0.70;
38.05;0.19;0.13;-0.09;0.01;-0.11;0.19;-0.18;0.03;-0.16;-0.07;-0.71;
38.10;0.20;0.12;-0.10;-0.00;-0.10;0.19;-0.04;0.01;-0.16;-0.08;-0.75;
38.15;0.19;0.13;-0.11;0.02;-0.10;0.19;-0.17;-0.00;-0.15;-0.08;-0.76;
38.20;0.18;0.15;-0.12;-0.04;-0.09;0.19;-0.03;-0.00;-0.14;-0.07;-0.79;
38.25;0.17;0.13;-0.13;-0.03;-0.09;0.18;-0.15;0.01;-0.14;-0.07;-0.79;
38.30;0.17;0.12;-0.13;-0.06;-0.09;0.18;-0.02;-0.00;-0.13;-0.07;-0.79;
38.35;0.16;0.13;-0.13;-0.08;-0.09;0.17;-0.14;-0.00;-0.13;-0.06;-0.76;
38.40;0.17;0.11;-0.13;-0.03;-0.10;0.17;-0.02;-0.00;-0.13;-0.06;-0.75;
38.45;0.17;0.11;-0.13;-0.01;-0.10;0.19;-0.14;-0.01;-0.14;-0.04;-0.73;
38.50;0.18;0.13;-0.13;-0.01;-0.11;0.19;-0.02;0.00;-0.15;-0.03;-0.74;
38.55;0.19;0.14;-0.12;0.00;-0.10;0.20;-0.13;0.02;-0.15;-0.04;-0.74;
38.60;0.20;0.13;-0.11;0.04;-0.10;0.19;-0.01;0.00;-0.16;-0.05;-0.75;
38.65;0.19;0.12;-0.10;-0.03;-0.10;0.19;-0.12;0.00;-0.16;-0.07;-0.73;
38.70;0.19;0.11;-0.10;-0.04;-0.10;0.19;-0.01;0.01;-0.15;-0.06;-0.73;
38.75;0.18;0.12;-0.11;-0.06;-0.10;0.20;-0.13;0.01;-0.15;-0.06;-0.71;
38.80;0.17;0.13;-0.12;-0.09;-0.10;0.19;-0.01;0.00;-0.14;-0.08;-0.73;
38.85;0.16;0.13;-0.13;-0.05;-0.10;0.20;-0.12;0.01;-0.14;-0.08;-0.73;
38.90;0.16;0.12;-0.13;0.00;-0.10;0.19;-0.00;-0.01;-0.14;-0.07;-0.76;
38.95;0.16;0.13;-0.13;0.03;-0.09;0.19;-0.10;-0.03;-0.13;-0.07;-0.77;
39.00;0.18;0.11;-0.13;0.00;-0.09;0.19;0.01;-0.02;-0.13;-0.06;-0.78;
39.05;0.18;0.12;-0.12;0.02;-0.09;0.19;-0.10;-0.01;-0.14;-0.05;-0.76;
39.10;0.20;0.13;-0.12;-0.03;-0.09;0.18;0.01;0.00;-0.15;-0.04;-0.75;
39.15;0.20;0.13;-0.12;-0.04;-0.10;0.18;-0.09;-0.00;-0.15;-0.03;-0.73;
39.20;0.20;0.12;-0.12;-0.03;-0.11;0.19;0.01;0.01;-0.15;-0.02;-0.73;
39.25;0.19;0.12;-0.12;-0.07;-0.11;0.18;-0.09;-0.02;-0.15;-0.03;-0.73;
39.30;0.19;0.12;-0.12;-0.04;-0.11;0.18;0.01;-0.00;-0.14;-0.05;-0.74;
39.35;0.17;0.12;-0.12;-0.01;-0.11;0.18;-0.09;0.01;-0.13;-0.04;-0.75;
39.40;0.17;0.12;-0.12;0.01;-0.10;0.18;0.01;-0.01;-0.13;-0.05;-0.76;
39.45;0.15;0.13;-0.12;-0.00;-0.10;0.18;-0.08;-0.00;-0.13;-0.07;-0.76;
39.50;0.15;0.15;-0.13;0.03;-0.09;0.18;0.01;0.02;-0.14;-0.03;-0.76;
39.55;0.15;0.15;-0.12;-0.01;-0.09;0.19;-0.08;-0.00;-0.15;-0.03;-0.76;
39.60;0.17;0.14;-0.12;-0.04;-0.09;0.19;0.01;0.01;-0.16;-0.04;-0.76;
39.65;0.19;0.14;-0.11;-0.03;-0.09;0.18;-0.08;0.01;-0.16;-0.04;-0.75;
39.70;0.21;0.13;-0.11;-0.09;-0.09;0.16;0.01;-0.00;-0.15;-0.04;-0.74;
39.75;0.21;0.13;-0.11;-0.07;-0.09;0.17;-0.08;-0.02;-0.14;-0.04;-0.73;
39.80;0.21;0.14;-0.12;-0.02;-0.09;0.18;0.00;-0.01;-0.13;-0.04;-0.73;
39.85;0.19;0.14;-0.12;0.02;-0.10;0.18;-0.08;-0.02;-0.13;-0.06;-0.73;
39.90;0.17;0.13;-0.13;0.01;-0.11;0.18;-0.00;-0.01;-0.13;-0.07;-0.74;
39.95;0.16;0.13;-0.12;0.01;-0.12;0.18;-0.08;-0.01;-0.13;-0.07;-0.74;
40.00;0.15;0.13;-0.12;-0.01;-0.12;0.18;-0.00;0.01;-0.14;-0.04;-0.74;
40.05;0.16;0.14;-0.12;-0.05;-0.11;0.18;-0.07;0.01;-0.15;-0.04;-0.73;
40.10;0.17;0.14;-0.12;-0.02;-0.10;0.18;0.01;-0.01;-0.16;-0.05;-0.73;
40.15;0.18;0.11;-0.12;-0.07;-0.08;0.17;-0.06;-0.00;-0.16;-0.05;-0.74;
40.20;0.19;0.10;-0.12;-0.07;-0.07;0.18;0.01;0.00;-0.16;-0.06;-0.75;
40.25;0.20;0.12;-0.12;-0.03;-0.07;0.18;-0.07;-0.01;-0.15;-0.05;-0.76;
40.30;0.20;0.13;-0.12;0.01;-0.08;0.19;-0.01;-0.02;-0.15;-0.06;-0.78;
40.35;0.19;0.13;-0.12;-0.00;-0.10;0.19;-0.09;-0.01;-0.14;-0.06;-0.77;
40.40;0.18;0.13;-0.12;0.00;-0.12;0.19;-0.02;-0.01;-0.14;-0.05;-0.77;
40.45;0.17;0.13;-0.13;0.02;-0.13;0.19;-0.09;-0.01;-0.13;-0.06;-0.76;
40.50;0.17;0.13;-0.13;-0.04;-0.13;0.18;-0.02;-0.01;-0.13;-0.06;-0.75;
40.55;0.17;0.14;-0.13;-0.04;-0.11;0.17;-0.07;0.00;-0.13;-0.06;-0.72;
40.60;0.17;0.13;-0.13;-0.09;-0.09;0.17;-0.01;-0.01;-0.14;-0.05;-0.71;
40.65;0.18;0.12;-0.12;-0.11;-0.08;0.18;-0.06;-0.03;-0.14;-0.04;-0.70;
40.70;0.18;0.12;-0.12;-0.04;-0.07;0.18;-0.01;-0.01;-0.15;-0.05;-0.71;
40.75;0.18;0.13;-0.11;0.02;-0.08;0.19;-0.07;-0.01;-0.16;-0.06;-0.74;
40.80;0.18;0.13;-0.11;0.02;-0.09;0.18;-0.01;-0.01;-0.16;-0.05;-0.77;
40.85;0.19;0.12;-0.10;0.00;-0.10;0.19;-0.06;-0.03;-0.15;-0.07;-0.77;
40.90;0.19;0.11;-0.11;0.02;-0.11;0.19;-0.01;-0.02;-0.15;-0.07;-0.77;
40.95;0.20;0.12;-0.11;-0.04;-0.11;0.19;-0.06;0.01;-0.14;-0.06;-0.75;
41.00;0.19;0.13;-0.12;-0.02;-0.11;0.19;-0.01;0.02;-0.13;-0.05;-0.73;
41.05;0.18;0.13;-0.14;-0.04;-0.10;0.18;-0.06;-0.01;-0.13;-0.05;-0.72;
41.10;0.16;0.12;-0.14;-0.06;-0.09;0.18;-0.03;-0.01;-0.13;-0.07;-0.73;
41.15;0.17;0.13;-0.14;-0.03;-0.09;0.19;-0.08;-0.02;-0.14;-0.07;-0.73;
41.20;0.17;0.13;-0.13;0.01;-0.08;0.19;-0.04;-0.01;-0.14;-0.07;-0.75;
41.25;0.18;0.13;-0.12;0.01;-0.09;0.18;-0.07;-0.02;-0.14;-0.04;-0.76;
41.30;0.19;0.15;-0.11;-0.02;-0.09;0.18;-0.03;0.00;-0.14;-0.04;-0.77;
41.35;0.19;0.16;-0.10;0.02;-0.10;0.19;-0.05;-0.01;-0.15;-0.05;-0.76;
41.40;0.18;0.15;-0.10;-0.03;-0.11;0.18;-0.01;-0.02;-0.15;-0.03;-0.76;
41.45;0.18;0.13;-0.11;-0.04;-0.11;0.18;-0.04;-0.02;-0.15;-0.04;-0.75;
41.50;0.17;0.13;-0.12;-0.04;-0.11;0.18;-0.02;-0.01;-0.16;-0.07;-0.74;
41.55;0.17;0.14;-0.13;-0.07;-0.11;0.19;-0.05;-0.03;-0.15;-0.08;-0.73;
41.60;0.18;0.15;-0.14;-0.06;-0.10;0.19;-0.04;-0.02;-0.14;-0.07;-0.73;
41.65;0.19;0.14;-0.14;-0.01;-0.09;0.18;-0.07;-0.02;-0.13;-0.08;-0.73;
41.70;0.19;0.12;-0.14;0.03;-0.08;0.19;-0.05;-0.00;-0.13;-0.07;-0.75;
41.75;0.18;0.13;-0.12;-0.03;-0.08;0.20;-0.06;-0.02;-0.13;-0.04;-0.75;
41.80;0.17;0.12;-0.11;-0.02;-0.08;0.20;-0.05;-0.00;-0.13;-0.02;-0.75;
41.85;0.16;0.12;-0.10;-0.05;-0.09;0.19;-0.05;-0.01;-0.14;-0.03;-0.72;
41.90;0.16;0.11;-0.10;-0.08;-0.10;0.19;-0.04;-0.01;-0.15;-0.04;-0.70;
41.95;0.18;0.12;-0.11;-0.03;-0.11;0.19;-0.04;-0.03;-0.15;-0.03;-0.68;
42.00;0.19;0.13;-0.13;-0.04;-0.12;0.19;-0.04;-0.01;-0.15;-0.03;-0.68;
42.05;0.20;0.13;-0.13;-0.01;-0.12;0.18;-0.04;-0.01;-0.15;-0.05;-0.70;
42.10;0.20;0.12;-0.13;0.01;-0.11;0.19;-0.04;-0.02;-0.14;-0.07;-0.75;
42.15;0.20;0.12;-0.13;0.04;-0.10;0.20;-0.04;-0.02;-0.14;-0.08;-0.79;
42.20;0.18;0.13;-0.12;-0.01;-0.09;0.19;-0.05;-0.01;-0.14;-0.07;-0.83;
42.25;0.17;0.12;-0.11;-0.00;-0.08;0.19;-0.05;-0.01;-0.14;-0.07;-0.83;
42.30;0.15;0.12;-0.11;-0.02;-0.08;0.18;-0.07;-0.00;-0.14;-0.05;-0.81;
42.35;0.16;0.13;-0.12;-0.06;-0.08;0.18;-0.05;-0.00;-0.14;-0.06;-0.75;
42.40;0.16;0.12;-0.13;-0.03;-0.09;0.18;-0.06;0.00;-0.15;-0.06;-0.70;
42.45;0.18;0.11;-0.13;-0.03;-0.10;0.19;-0.04;-0.02;-0.15;-0.05;-0.65;
42.50;0.19;0.12;-0.13;-0.03;-0.11;0.18;-0.06;-0.02;-0.15;-0.03;-0.66;
42.55;0.20;0.13;-0.13;-0.01;-0.11;0.18;-0.04;-0.02;-0.14;-0.02;-0.67;
42.60;0.19;0.13;-0.12;0.04;-0.10;0.18;-0.06;-0.02;-0.14;-0.03;-0.73;
42.65;0.19;0.13;-0.11;0.02;-0.10;0.19;-0.03;-0.02;-0.13;-0.05;-0.78;
42.70;0.17;0.13;-0.11;-0.01;-0.09;0.18;-0.07;-0.03;-0.13;-0.06;-0.83;
42.75;0.17;0.14;-0.11;-0.02;-0.09;0.17;-0.04;-0.02;-0.14;-0.07;-0.83;
42.80;0.17;0.14;-0.11;-0.08;-0.09;0.18;-0.07;-0.01;-0.14;-0.07;-0.82;
42.85;0.18;0.14;-0.11;-0.04;-0.10;0.18;-0.04;-0.01;-0.15;-0.06;-0.76;
42.90;0.18;0.14;-0.12;-0.03;-0.11;0.18;-0.07;-0.02;-0.15;-0.05;-0.71;
42.95;0.18;0.12;-0.13;-0.01;-0.11;0.18;-0.03;-0.03;-0.15;-0.05;-0.64;
43.00;0.18;0.11;-0.13;-0.01;-0.10;0.18;-0.07;-0.03;-0.15;-0.06;-0.62;
43.05;0.18;0.12;-0.14;0.03;-0.09;0.18;-0.03;-0.02;-0.15;-0.06;-0.62;
43.10;0.17;0.13;-0.13;0.01;-0.08;0.18;-0.07;-0.02;-0.14;-0.06;-0.67;
43.15;0.18;0.14;-0.13;-0.00;-0.08;0.18;-0.03;-0.02;-0.14;-0.06;-0.73;
43.20;0.19;0.13;-0.12;0.01;-0.09;0.19;-0.08;-0.04;-0.14;-0.06;-0.81;
43.25;0.19;0.15;-0.11;-0.07;-0.10;0.18;-0.03;-0.03;-0.13;-0.06;-0.85;
43.30;0.19;0.15;-0.11;-0.05;-0.11;0.17;-0.08;-0.02;-0.13;-0.06;-0.87;
43.35;0.18;0.12;-0.11;-0.02;-0.11;0.17;-0.04;-0.03;-0.14;-0.05;-0.84;
43.40;0.18;0.11;-0.12;-0.01;-0.11;0.17;-0.09;-0.03;-0.14;-0.04;-0.80;
43.45;0.18;0.14;-0.12;-0.02;-0.10;0.17;-0.03;-0.03;-0.15;-0.04;-0.72;
43.50;0.17;0.14;-0.13;0.02;-0.09;0.18;-0.09;-0.03;-0.16;-0.06;-0.68;
43.55;0.18;0.13;-0.13;0.03;-0.09;0.19;-0.03;-0.02;-0.16;-0.06;-0.64;
43.60;0.17;0.13;-0.12;-0.01;-0.09;0.19;-0.08;-0.01;-0.16;-0.06;-0.66;
43.65;0.17;0.13;-0.12;0.01;-0.09;0.18;-0.02;-0.01;-0.15;-0.06;-0.68;
43.70;0.17;0.12;-0.12;-0.06;-0.10;0.18;-0.08;-0.01;-0.14;-0.07;-0.74;
43.75;0.18;0.11;-0.12;-0.06;-0.11;0.18;-0.02;-0.02;-0.13;-0.07;-0.77;
43.80;0.18;0.12;-0.12;-0.02;-0.11;0.18;-0.09;-0.01;-0.13;-0.06;-0.80;
43.85;0.19;0.13;-0.12;0.00;-0.11;0.16;-0.03;-0.01;-0.13;-0.05;-0.78;
43.90;0.19;0.13;-0.13;-0.00;-0.09;0.17;-0.10;-0.02;-0.13;-0.04;-0.77;
43.95;0.19;0.13;-0.12;-0.00;-0.08;0.19;-0.04;-0.02;-0.14;-0.04;-0.72;
44.00;0.18;0.13;-0.12;0.01;-0.08;0.18;-0.12;-0.01;-0.15;-0.06;-0.71;
44.05;0.18;0.13;-0.12;-0.03;-0.08;0.18;-0.04;-0.01;-0.15;-0.06;-0.68;
44.10;0.17;0.13;-0.12;0.00;-0.09;0.19;-0.11;0.00;-0.15;-0.05;-0.70;
44.15;0.17;0.13;-0.11;-0.05;-0.11;0.18;-0.03;0.01;-0.16;-0.05;-0.70;
44.20;0.17;0.11;-0.12;-0.06;-0.11;0.18;-0.09;-0.00;-0.15;-0.06;-0.74;
44.25;0.18;0.11;-0.12;-0.02;-0.12;0.19;0.00;-0.02;-0.15;-0.07;-0.76;
44.30;0.18;0.10;-0.13;0.00;-0.11;0.19;-0.07;-0.02;-0.14;-0.07;-0.80;
44.35;0.18;0.12;-0.13;0.00;-0.11;0.17;0.00;-0.02;-0.13;-0.05;-0.79;
44.40;0.19;0.12;-0.13;0.00;-0.10;0.18;-0.10;-0.03;-0.13;-0.03;-0.80;
44.45;0.19;0.14;-0.12;0.03;-0.09;0.19;-0.03;-0.04;-0.13;-0.03;-0.74;
44.50;0.19;0.13;-0.12;-0.02;-0.09;0.20;-0.14;-0.02;-0.14;-0.05;-0.72;
44.55;0.18;0.12;-0.12;-0.02;-0.08;0.19;-0.05;-0.01;-0.14;-0.04;-0.67;
44.60;0.17;0.11;-0.12;-0.05;-0.08;0.18;-0.14;-0.01;-0.15;-0.04;-0.69;
44.65;0.16;0.12;-0.12;-0.09;-0.09;0.17;-0.03;-0.03;-0.15;-0.04;-0.70;
44.70;0.16;0.13;-0.12;-0.03;-0.09;0.18;-0.11;-0.04;-0.15;-0.05;-0.75;
44.75;0.16;0.12;-0.12;0.00;-0.10;0.19;-0.00;-0.02;-0.14;-0.07;-0.75;
44.80;0.18;0.11;-0.12;0.02;-0.10;0.19;-0.10;-0.00;-0.14;-0.06;-0.78;
44.85;0.19;0.12;-0.12;0.00;-0.11;0.19;0.00;-0.02;-0.14;-0.05;-0.75;
44.90;0.20;0.12;-0.12;0.03;-0.11;0.19;-0.11;-0.01;-0.14;-0.05;-0.75;
44.95;0.20;0.12;-0.12;-0.02;-0.11;0.19;-0.01;-0.02;-0.14;-0.03;-0.71;
45.00;0.19;0.12;-0.12;-0.03;-0.10;0.19;-0.13;-0.02;-0.15;-0.05;-0.71;
45.05;0.18;0.12;-0.12;-0.03;-0.10;0.18;-0.02;-0.01;-0.15;-0.06;-0.68;
45.10;0.17;0.13;-0.12;-0.07;-0.09;0.18;-0.13;-0.01;-0.15;-0.06;-0.71;
45.15;0.16;0.14;-0.11;-0.03;-0.09;0.18;-0.02;-0.01;-0.15;-0.06;-0.71;
45.20;0.16;0.13;-0.12;-0.01;-0.09;0.18;-0.13;-0.03;-0.14;-0.04;-0.77;
45.25;0.17;0.13;-0.12;0.01;-0.09;0.18;-0.01;-0.03;-0.14;-0.04;-0.77;
45.30;0.18;0.12;-0.13;0.00;-0.09;0.19;-0.13;-0.01;-0.14;-0.05;-0.80;
45.35;0.19;0.13;-0.13;0.04;-0.10;0.19;-0.01;-0.00;-0.14;-0.04;-0.76;
45.40;0.19;0.12;-0.14;-0.01;-0.10;0.19;-0.12;-0.01;-0.14;-0.04;-0.76;
45.45;0.19;0.12;-0.13;-0.03;-0.10;0.17;0.00;0.00;-0.14;-0.06;-0.72;
45.50;0.18;0.14;-0.12;-0.03;-0.10;0.18;-0.13;-0.00;-0.14;-0.06;-0.73;
45.55;0.18;0.12;-0.11;-0.09;-0.10;0.18;-0.00;-0.02;-0.15;-0.05;-0.71;
45.60;0.18;0.12;-0.10;-0.05;-0.10;0.18;-0.14;-0.02;-0.15;-0.04;-0.73;
45.65;0.18;0.13;-0.10;0.00;-0.10;0.18;-0.01;0.01;-0.15;-0.04;-0.71;
45.70;0.17;0.13;-0.11;0.03;-0.10;0.19;-0.14;0.01;-0.15;-0.03;-0.73;
45.75;0.16;0.13;-0.12;0.01;-0.10;0.18;-0.01;-0.00;-0.14;-0.03;-0.70;
45.80;0.16;0.12;-0.13;0.01;-0.10;0.16;-0.13;0.00;-0.14;-0.04;-0.71;
45.85;0.17;0.12;-0.14;-0.02;-0.10;0.16;0.01;-0.02;-0.14;-0.06;-0.68;
45.90;0.18;0.11;-0.14;-0.06;-0.09;0.16;-0.13;-0.02;-0.14;-0.03;-0.71;
45.95;0.19;0.11;-0.13;-0.02;-0.09;0.17;0.01;-0.03;-0.14;-0.02;-0.72;
46.00;0.20;0.11;-0.12;-0.07;-0.09;0.18;-0.13;-0.02;-0.14;-0.03;-0.77;
46.05;0.20;0.12;-0.11;-0.05;-0.09;0.18;-0.00;-0.01;-0.14;-0.04;-0.78;
46.10;0.19;0.11;-0.12;-0.02;-0.09;0.19;-0.15;-0.01;-0.14;-0.04;-0.80;
46.15;0.18;0.11;-0.12;0.01;-0.10;0.20;-0.01;0.00;-0.14;-0.05;-0.77;
46.20;0.18;0.12;-0.12;0.01;-0.10;0.18;-0.15;-0.00;-0.14;-0.05;-0.76;
46.25;0.17;0.12;-0.12;0.02;-0.10;0.18;0.00;-0.03;-0.14;-0.04;-0.71;
46.30;0.17;0.12;-0.12;0.01;-0.11;0.18;-0.13;-0.02;-0.14;-0.05;-0.70;
46.35;0.17;0.13;-0.12;-0.04;-0.11;0.18;0.02;-0.03;-0.14;-0.06;-0.68;
46.40;0.17;0.12;-0.12;-0.03;-0.11;0.18;-0.13;-0.00;-0.14;-0.06;-0.71;
46.45;0.18;0.12;-0.12;-0.07;-0.11;0.18;0.01;0.00;-0.14;-0.07;-0.71;
46.50;0.18;0.13;-0.13;-0.10;-0.11;0.18;-0.14;-0.02;-0.15;-0.06;-0.76;
46.55;0.19;0.13;-0.13;-0.04;-0.10;0.18;0.00;-0.02;-0.15;-0.05;-0.77;
46.60;0.19;0.10;-0.13;-0.00;-0.09;0.18;-0.15;-0.01;-0.15;-0.04;-0.79;
46.65;0.18;0.11;-0.12;0.00;-0.08;0.17;-0.00;0.00;-0.14;-0.04;-0.77;
46.70;0.18;0.12;-0.12;-0.00;-0.07;0.17;-0.16;-0.02;-0.14;-0.05;-0.76;
46.75;0.17;0.12;-0.11;0.03;-0.07;0.18;-0.00;-0.01;-0.14;-0.05;-0.73;
46.80;0.17;0.11;-0.11;-0.03;-0.08;0.17;-0.15;-0.00;-0.14;-0.06;-0.73;
46.85;0.17;0.13;-0.11;-0.01;-0.10;0.17;0.01;-0.01;-0.14;-0.07;-0.71;
46.90;0.18;0.13;-0.12;-0.05;-0.12;0.17;-0.15;-0.01;-0.14;-0.05;-0.72;
46.95;0.18;0.12;-0.12;-0.10;-0.13;0.18;0.02;-0.02;-0.14;-0.05;-0.71;
47.00;0.18;0.12;-0.14;-0.07;-0.12;0.18;-0.14;0.02;-0.15;-0.06;-0.72;
47.05;0.19;0.14;-0.14;-0.02;-0.11;0.17;0.01;0.01;-0.15;-0.05;-0.72;
47.10;0.18;0.14;-0.14;-0.00;-0.10;0.17;-0.16;-0.02;-0.15;-0.04;-0.76;
47.15;0.18;0.12;-0.13;0.01;-0.08;0.17;0.00;-0.01;-0.15;-0.04;-0.78;
47.20;0.18;0.13;-0.12;0.06;-0.08;0.18;-0.16;-0.02;-0.15;-0.04;-0.80;
47.25;0.18;0.11;-0.11;0.00;-0.07;0.19;0.01;-0.03;-0.14;-0.04;-0.79;
47.30;0.17;0.13;-0.10;-0.02;-0.08;0.18;-0.16;-0.01;-0.13;-0.03;-0.76;
47.35;0.18;0.13;-0.10;-0.04;-0.09;0.18;0.01;0.00;-0.13;-0.04;-0.71;
47.40;0.18;0.13;-0.11;-0.11;-0.10;0.18;-0.17;-0.00;-0.13;-0.06;-0.68;
47.45;0.18;0.14;-0.12;-0.07;-0.11;0.17;-0.00;-0.01;-0.13;-0.07;-0.67;
47.50;0.18;0.14;-0.14;-0.01;-0.11;0.17;-0.18;-0.02;-0.14;-0.07;-0.71;
47.55;0.18;0.12;-0.14;0.01;-0.11;0.18;-0.02;-0.01;-0.15;-0.07;-0.75;
47.60;0.18;0.11;-0.15;-0.02;-0.11;0.18;-0.18;-0.01;-0.16;-0.06;-0.79;
47.65;0.18;0.12;-0.14;0.01;-0.10;0.17;-0.02;-0.00;-0.16;-0.04;-0.80;
47.70;0.18;0.11;-0.12;-0.01;-0.09;0.18;-0.18;-0.02;-0.16;-0.04;-0.80;
47.75;0.18;0.11;-0.10;-0.03;-0.09;0.18;-0.02;-0.02;-0.15;-0.04;-0.77;
47.80;0.18;0.12;-0.09;-0.00;-0.09;0.17;-0.18;-0.02;-0.14;-0.05;-0.74;
47.85;0.18;0.13;-0.09;-0.06;-0.09;0.17;-0.03;-0.03;-0.14;-0.04;-0.70;
47.90;0.18;0.12;-0.10;-0.04;-0.09;0.18;-0.20;-0.03;-0.13;-0.03;-0.68;
47.95;0.18;0.13;-0.12;-0.03;-0.09;0.17;-0.05;-0.00;-0.13;-0.04;-0.68;
48.00;0.18;0.13;-0.14;-0.02;-0.10;0.17;-0.23;-0.02;-0.14;-0.06;-0.70;
48.05;0.18;0.12;-0.14;-0.03;-0.10;0.17;-0.08;-0.02;-0.14;-0.06;-0.73;
48.10;0.18;0.11;-0.15;0.00;-0.11;0.18;-0.26;-0.02;-0.15;-0.06;-0.76;
48.15;0.18;0.10;-0.13;0.01;-0.11;0.18;-0.11;-0.02;-0.15;-0.05;-0.79;
48.20;0.18;0.09;-0.12;-0.03;-0.11;0.17;-0.27;-0.02;-0.15;-0.05;-0.80;
48.25;0.18;0.11;-0.11;-0.01;-0.10;0.17;-0.11;0.01;-0.15;-0.05;-0.81;
48.30;0.18;0.12;-0.10;-0.08;-0.09;0.17;-0.27;0.01;-0.14;-0.04;-0.78;
48.35;0.19;0.12;-0.11;-0.07;-0.09;0.17;-0.10;0.00;-0.14;-0.03;-0.75;
48.40;0.19;0.11;-0.12;-0.02;-0.08;0.18;-0.27;0.00;-0.13;-0.04;-0.70;
48.45;0.19;0.12;-0.12;-0.01;-0.09;0.19;-0.11;0.01;-0.13;-0.05;-0.68;
48.50;0.18;0.12;-0.13;-0.01;-0.09;0.18;-0.31;-0.00;-0.14;-0.06;-0.66;
48.55;0.17;0.13;-0.12;-0.01;-0.11;0.17;-0.14;0.01;-0.14;-0.06;-0.68;
48.60;0.16;0.12;-0.12;0.01;-0.11;0.17;-0.33;0.00;-0.15;-0.05;-0.71;
48.65;0.17;0.12;-0.12;-0.03;-0.11;0.17;-0.17;0.01;-0.15;-0.05;-0.76;
48.70;0.18;0.12;-0.12;-0.01;-0.10;0.18;-0.34;0.01;-0.15;-0.05;-0.78;
48.75;0.19;0.12;-0.12;-0.06;-0.10;0.18;-0.15;-0.01;-0.15;-0.02;-0.81;
48.80;0.19;0.15;-0.12;-0.08;-0.09;0.18;-0.31;-0.01;-0.14;-0.03;-0.79;
48.85;0.19;0.15;-0.13;-0.04;-0.09;0.18;-0.13;0.02;-0.14;-0.03;-0.78;
48.90;0.18;0.12;-0.13;-0.02;-0.09;0.18;-0.30;-0.01;-0.14;-0.05;-0.73;
48.95;0.18;0.12;-0.13;-0.03;-0.09;0.18;-0.13;-0.02;-0.14;-0.04;-0.72;
49.00;0.18;0.11;-0.12;-0.01;-0.09;0.18;-0.32;-0.01;-0.14;-0.05;-0.69;
49.05;0.18;0.12;-0.12;0.03;-0.10;0.18;-0.16;-0.01;-0.14;-0.07;-0.70;
49.10;0.18;0.13;-0.11;-0.00;-0.10;0.18;-0.33;0.00;-0.14;-0.08;-0.70;
49.15;0.18;0.12;-0.11;-0.01;-0.10;0.18;-0.15;-0.03;-0.15;-0.06;-0.74;
49.20;0.18;0.11;-0.11;-0.04;-0.10;0.18;-0.30;-0.03;-0.15;-0.05;-0.74;
49.25;0.18;0.10;-0.11;-0.09;-0.10;0.18;-0.11;-0.03;-0.15;-0.07;-0.77;
49.30;0.18;0.12;-0.12;-0.04;-0.11;0.18;-0.28;-0.00;-0.15;-0.07;-0.75;
49.35;0.19;0.12;-0.13;-0.01;-0.11;0.18;-0.10;0.01;-0.14;-0.06;-0.76;
49.40;0.19;0.11;-0.13;-0.00;-0.11;0.17;-0.28;-0.01;-0.14;-0.07;-0.73;
49.45;0.19;0.12;-0.14;-0.00;-0.10;0.18;-0.11;-0.02;-0.14;-0.09;-0.74;
49.50;0.18;0.12;-0.13;0.04;-0.09;0.16;-0.30;-0.03;-0.14;-0.07;-0.71;
