DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 10:01:34
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
174.55;1.57;1.05;0.74;0.82;-0.16;-0.11;-0.28;-0.95;1.71;1.86;-1.96;
174.60;1.52;1.06;0.52;0.63;-0.24;-0.26;-0.45;-0.99;1.74;2.16;-2.09;
174.65;1.46;1.06;0.28;0.47;-0.31;-0.38;-0.45;-1.05;1.53;2.23;-2.38;
174.70;1.38;1.04;0.03;0.24;-0.37;-0.47;-0.63;-1.13;1.18;2.05;-2.75;
174.75;1.28;0.95;-0.20;-0.01;-0.43;-0.53;-0.59;-1.19;0.82;1.65;-2.87;
174.80;1.16;0.86;-0.41;-0.23;-0.50;-0.56;-0.74;-1.25;0.51;1.15;-2.75;
174.85;1.04;0.75;-0.57;-0.53;-0.57;-0.57;-0.67;-1.31;0.32;0.61;-2.66;
174.90;0.91;0.62;-0.70;-0.68;-0.63;-0.58;-0.81;-1.35;0.25;0.14;-2.79;
174.95;0.76;0.49;-0.79;-0.82;-0.69;-0.61;-0.73;-1.39;0.12;-0.17;-2.94;
175.00;0.58;0.35;-0.88;-0.93;-0.72;-0.65;-0.86;-1.40;0.01;-0.34;-3.15;
175.05;0.38;0.15;-0.95;-0.94;-0.72;-0.66;-0.72;-1.43;-0.03;-0.46;-3.09;
175.10;0.16;-0.05;-1.01;-0.94;-0.71;-0.68;-0.83;-1.42;-0.07;-0.50;-2.91;
175.15;-0.08;-0.24;-1.02;-0.93;-0.70;-0.70;-0.68;-1.42;-0.10;-0.49;-2.47;
175.20;-0.30;-0.42;-1.01;-0.95;-0.71;-0.71;-0.82;-1.44;-0.12;-0.55;0.12;
175.25;-0.51;-0.54;-0.95;-0.90;-0.71;-0.71;-0.69;-1.44;-0.13;-0.61;2.65;
175.30;-0.67;-0.64;-0.88;-0.88;-0.71;-0.71;-0.83;-1.41;-0.13;-0.62;3.59;
175.35;-0.79;-0.72;-0.80;-0.87;-0.69;-0.69;-0.64;-1.31;-0.14;-0.63;3.55;
175.40;-0.89;-0.78;-0.71;-0.77;-0.65;-0.65;-0.72;-1.18;-0.16;-0.63;2.78;
175.45;-0.97;-0.85;-0.61;-0.72;-0.59;-0.59;-0.46;-1.02;-0.19;-0.67;2.30;
175.50;-1.06;-0.91;-0.50;-0.62;-0.52;-0.51;-0.48;-0.86;-0.24;-0.73;2.00;
175.55;-1.14;-0.94;-0.37;-0.53;-0.43;-0.41;-0.14;-0.67;-0.31;-0.75;1.42;
175.60;-1.19;-0.98;-0.23;-0.47;-0.31;-0.29;-0.08;-0.45;-0.39;-0.81;0.90;
175.65;-1.20;-0.99;-0.09;-0.30;-0.17;-0.16;0.34;-0.16;-0.46;-0.91;0.45;
175.70;-1.17;-1.01;0.03;-0.18;0.01;0.00;0.49;0.18;-0.50;-0.98;-0.07;
175.75;-1.11;-1.02;0.14;-0.05;0.21;0.19;0.99;0.50;-0.52;-1.06;-0.32;
175.80;-1.01;-0.98;0.22;0.11;0.44;0.38;1.15;0.82;-0.52;-1.12;-0.35;
175.85;-0.90;-0.89;0.31;0.25;0.68;0.55;1.60;1.09;-0.53;-1.15;-0.29;
175.90;-0.77;-0.81;0.40;0.39;0.89;0.73;1.59;1.25;-0.56;-1.18;-0.54;
175.95;-0.64;-0.71;0.51;0.48;1.07;0.89;1.77;1.34;-0.62;-1.21;-0.94;
176.00;-0.50;-0.59;0.63;0.61;1.18;0.98;1.46;1.33;-0.68;-1.24;-1.23;
176.05;-0.33;-0.44;0.74;0.67;1.21;1.05;1.39;1.25;-0.73;-1.27;-1.34;
176.10;-0.14;-0.29;0.84;0.72;1.18;1.08;0.92;1.08;-0.71;-1.29;-1.32;
176.15;0.07;-0.11;0.92;0.76;1.10;1.07;0.80;0.87;-0.65;-1.29;-1.20;
176.20;0.29;0.07;0.97;0.71;0.98;1.04;0.44;0.60;-0.57;-1.26;-1.43;
176.25;0.51;0.26;0.98;0.75;0.87;1.00;0.41;0.31;-0.51;-1.14;-1.76;
176.30;0.74;0.44;0.95;0.72;0.77;0.91;0.04;0.07;-0.45;-0.97;-1.83;
176.35;0.97;0.61;0.88;0.67;0.64;0.78;0.08;-0.15;-0.35;-0.77;-1.66;
176.40;1.21;0.79;0.79;0.67;0.51;0.63;-0.18;-0.31;-0.18;-0.56;-1.53;
176.45;1.44;0.96;0.67;0.60;0.37;0.46;-0.05;-0.44;0.04;-0.31;-1.54;
176.50;1.65;1.08;0.55;0.53;0.23;0.28;-0.23;-0.49;0.34;0.05;-1.70;
176.55;1.83;1.17;0.42;0.45;0.10;0.10;-0.05;-0.55;0.73;0.54;-1.91;
176.60;1.94;1.25;0.28;0.38;-0.04;-0.09;-0.25;-0.61;1.19;1.10;-1.90;
176.65;2.02;1.33;0.15;0.25;-0.17;-0.27;-0.11;-0.63;1.65;1.68;-1.81;
176.70;2.03;1.38;0.02;0.06;-0.31;-0.44;-0.36;-0.65;1.99;2.22;-1.79;
176.75;1.99;1.38;-0.10;-0.04;-0.45;-0.57;-0.23;-0.69;2.06;2.63;-1.96;
176.80;1.89;1.33;-0.21;-0.22;-0.60;-0.66;-0.47;-0.74;1.85;2.72;-2.06;
176.85;1.74;1.26;-0.31;-0.36;-0.74;-0.73;-0.36;-0.82;1.45;2.48;-2.23;
176.90;1.53;1.15;-0.40;-0.50;-0.85;-0.81;-0.62;-0.89;1.00;2.05;-2.35;
176.95;1.28;1.00;-0.47;-0.66;-0.92;-0.87;-0.50;-0.95;0.58;1.50;-2.58;
177.00;1.01;0.81;-0.54;-0.71;-0.95;-0.93;-0.76;-1.01;0.27;0.96;-2.65;
177.05;0.75;0.61;-0.61;-0.80;-0.94;-0.98;-0.63;-1.08;0.13;0.50;-2.29;
177.10;0.47;0.36;-0.68;-0.82;-0.93;-1.01;-0.85;-1.16;0.07;0.14;0.77;
177.15;0.20;0.10;-0.74;-0.78;-0.92;-0.99;-0.68;-1.23;-0.07;-0.16;3.88;
177.20;-0.06;-0.17;-0.79;-0.82;-0.89;-0.95;-0.88;-1.27;-0.16;-0.37;3.64;
177.25;-0.32;-0.43;-0.82;-0.84;-0.82;-0.89;-0.72;-1.32;-0.20;-0.46;3.24;
177.30;-0.59;-0.65;-0.82;-0.85;-0.71;-0.83;-0.91;-1.34;-0.22;-0.54;3.21;
177.35;-0.85;-0.80;-0.82;-0.82;-0.60;-0.73;-0.72;-1.30;-0.25;-0.60;3.02;
177.40;-1.09;-0.90;-0.82;-0.84;-0.48;-0.60;-0.87;-1.28;-0.27;-0.63;2.65;
177.45;-1.27;-0.99;-0.82;-0.84;-0.36;-0.45;-0.62;-1.20;-0.30;-0.66;1.86;
177.50;-1.40;-1.09;-0.81;-0.79;-0.22;-0.29;-0.72;-1.13;-0.35;-0.72;1.15;
177.55;-1.48;-1.17;-0.78;-0.80;-0.05;-0.10;-0.45;-1.00;-0.41;-0.74;0.69;
177.60;-1.53;-1.24;-0.70;-0.74;0.15;0.11;-0.53;-0.85;-0.45;-0.75;0.64;
177.65;-1.56;-1.33;-0.60;-0.73;0.36;0.32;-0.20;-0.67;-0.45;-0.76;0.52;
177.70;-1.57;-1.37;-0.48;-0.67;0.59;0.51;-0.20;-0.49;-0.45;-0.76;0.27;
177.75;-1.54;-1.37;-0.35;-0.48;0.82;0.68;0.18;-0.25;-0.45;-0.78;-0.13;
177.80;-1.48;-1.37;-0.20;-0.37;1.04;0.84;0.21;-0.04;-0.46;-0.80;-0.57;
177.85;-1.39;-1.31;-0.02;-0.18;1.22;0.98;0.59;0.18;-0.47;-0.83;-0.68;
177.90;-1.28;-1.21;0.19;0.04;1.33;1.07;0.61;0.38;-0.48;-0.88;-0.55;
177.95;-1.12;-1.11;0.44;0.24;1.35;1.12;0.98;0.58;-0.51;-0.96;-0.49;
178.00;-0.94;-0.96;0.71;0.46;1.28;1.14;0.98;0.74;-0.55;-1.04;-0.53;
178.05;-0.72;-0.83;0.98;0.67;1.12;1.09;1.27;0.90;-0.62;-1.09;-0.74;
178.10;-0.49;-0.68;1.24;0.88;0.91;1.00;1.21;1.02;-0.69;-1.14;-1.00;
178.15;-0.24;-0.48;1.45;1.01;0.70;0.89;1.40;1.08;-0.74;-1.19;-1.24;
178.20;0.03;-0.27;1.62;1.12;0.51;0.76;1.22;1.10;-0.76;-1.21;-1.28;
178.25;0.30;-0.03;1.71;1.21;0.35;0.60;1.29;1.04;-0.76;-1.21;-1.21;
178.30;0.58;0.20;1.75;1.24;0.22;0.43;1.01;0.94;-0.77;-1.19;-1.05;
178.35;0.89;0.43;1.71;1.30;0.13;0.27;1.00;0.81;-0.77;-1.20;-0.95;
178.40;1.19;0.63;1.60;1.19;0.06;0.12;0.69;0.61;-0.77;-1.22;-1.03;
178.45;1.50;0.82;1.41;1.10;-0.01;-0.01;0.65;0.38;-0.78;-1.25;-1.21;
178.50;1.79;1.01;1.17;1.01;-0.07;-0.11;0.32;0.11;-0.78;-1.26;-1.31;
178.55;2.03;1.18;0.92;0.80;-0.11;-0.19;0.28;-0.18;-0.73;-1.24;-1.33;
178.60;2.19;1.30;0.65;0.62;-0.13;-0.26;-0.02;-0.47;-0.61;-1.07;-1.26;
178.65;2.30;1.38;0.35;0.41;-0.14;-0.31;-0.05;-0.72;-0.41;-0.77;-1.16;
178.70;2.32;1.45;0.05;0.15;-0.17;-0.34;-0.31;-0.88;-0.11;-0.35;-1.06;
178.75;2.24;1.48;-0.21;-0.13;-0.25;-0.38;-0.32;-0.99;0.33;0.25;-1.20;
178.80;2.07;1.43;-0.43;-0.37;-0.36;-0.43;-0.55;-1.05;0.96;1.00;-1.44;
178.85;1.84;1.33;-0.60;-0.55;-0.48;-0.50;-0.51;-1.13;1.73;1.80;-1.65;
178.90;1.57;1.21;-0.74;-0.79;-0.60;-0.57;-0.66;-1.21;2.31;2.55;-1.74;
178.95;1.30;1.06;-0.87;-0.92;-0.67;-0.63;-0.54;-1.24;2.23;3.06;-1.76;
179.00;1.03;0.87;-0.98;-1.03;-0.72;-0.68;-0.64;-1.31;1.66;3.13;-1.71;
179.05;0.74;0.62;-1.09;-1.11;-0.75;-0.72;-0.54;-1.36;1.02;2.69;-1.38;
179.10;0.43;0.38;-1.16;-1.14;-0.78;-0.76;-0.67;-1.37;0.46;1.94;0.23;
179.15;0.15;0.13;-1.18;-1.27;-0.80;-0.79;-0.59;-1.37;0.04;1.11;4.69;
179.20;-0.10;-0.14;-1.15;-1.29;-0.80;-0.81;-0.70;-1.34;-0.17;0.38;4.99;
179.25;-0.34;-0.38;-1.10;-1.31;-0.76;-0.80;-0.62;-1.30;-0.22;-0.09;5.19;
179.30;-0.57;-0.62;-1.06;-1.37;-0.68;-0.78;-0.71;-1.28;-0.35;-0.36;5.17;
179.35;-0.78;-0.82;-1.04;-1.33;-0.59;-0.71;-0.61;-1.25;-0.41;-0.52;4.74;
179.40;-0.97;-0.92;-1.05;-1.29;-0.49;-0.61;-0.66;-1.19;-0.45;-0.58;4.16;
179.45;-1.17;-0.99;-1.04;-1.22;-0.40;-0.49;-0.51;-1.10;-0.48;-0.57;3.56;
179.50;-1.35;-1.10;-1.02;-1.18;-0.30;-0.36;-0.50;-0.98;-0.51;-0.59;2.79;
179.55;-1.48;-1.20;-0.96;-1.10;-0.18;-0.22;-0.30;-0.82;-0.53;-0.62;2.10;
179.60;-1.57;-1.28;-0.89;-1.02;-0.02;-0.05;-0.22;-0.67;-0.56;-0.64;1.50;
179.65;-1.61;-1.36;-0.83;-0.98;0.17;0.13;0.04;-0.45;-0.59;-0.67;1.16;
179.70;-1.62;-1.40;-0.77;-0.87;0.40;0.34;0.19;-0.22;-0.59;-0.71;1.12;
179.75;-1.60;-1.41;-0.70;-0.81;0.65;0.55;0.49;0.06;-0.60;-0.74;1.11;
179.80;-1.55;-1.41;-0.60;-0.67;0.92;0.75;0.69;0.34;-0.62;-0.78;1.01;
179.85;-1.45;-1.35;-0.46;-0.50;1.18;0.94;1.01;0.63;-0.62;-0.80;0.71;
179.90;-1.32;-1.26;-0.25;-0.37;1.41;1.11;1.21;0.87;-0.61;-0.80;0.29;
179.95;-1.15;-1.15;0.03;-0.14;1.58;1.24;1.49;1.06;-0.63;-0.81;0.01;
180.00;-0.95;-1.00;0.36;0.08;1.69;1.33;1.59;1.22;-0.66;-0.83;-0.09;
180.05;-0.71;-0.83;0.73;0.30;1.72;1.42;1.67;1.34;-0.69;-0.85;0.03;
180.10;-0.45;-0.65;1.12;0.61;1.66;1.47;1.56;1.31;-0.69;-0.88;0.32;
180.15;-0.18;-0.42;1.48;0.87;1.54;1.46;1.41;1.22;-0.66;-0.93;0.68;
180.20;0.13;-0.18;1.78;1.10;1.37;1.38;1.14;1.03;-0.65;-0.95;0.80;
180.25;0.42;0.04;1.99;1.27;1.18;1.25;0.90;0.81;-0.66;-0.97;0.45;
180.30;0.71;0.27;2.09;1.43;1.00;1.09;0.64;0.52;-0.67;-0.98;0.01;
180.35;0.98;0.47;2.08;1.51;0.82;0.90;0.40;0.22;-0.64;-0.97;-0.16;
180.40;1.22;0.66;1.95;1.55;0.61;0.69;0.14;-0.12;-0.59;-0.94;-0.14;
180.45;1.43;0.84;1.72;1.56;0.38;0.44;-0.06;-0.41;-0.55;-0.86;-0.37;
180.50;1.63;1.00;1.45;1.41;0.15;0.17;-0.22;-0.65;-0.55;-0.78;-0.62;
180.55;1.78;1.11;1.18;1.27;-0.06;-0.11;-0.34;-0.83;-0.55;-0.69;-0.65;
180.60;1.91;1.21;0.96;1.07;-0.25;-0.38;-0.42;-0.93;-0.53;-0.61;-0.42;
180.65;2.01;1.30;0.78;0.80;-0.43;-0.60;-0.50;-1.03;-0.48;-0.54;-0.48;
180.70;2.11;1.38;0.57;0.61;-0.58;-0.72;-0.54;-1.11;-0.40;-0.46;-0.79;
180.75;2.19;1.42;0.35;0.35;-0.71;-0.80;-0.59;-1.12;-0.29;-0.34;-0.97;
180.80;2.22;1.40;0.15;0.09;-0.83;-0.90;-0.56;-1.11;-0.11;-0.15;-1.02;
180.85;2.16;1.34;-0.04;-0.11;-0.94;-1.01;-0.58;-1.09;0.13;0.16;-1.30;
180.90;2.00;1.26;-0.23;-0.35;-1.03;-1.11;-0.54;-1.06;0.47;0.58;-1.68;
180.95;1.73;1.11;-0.43;-0.57;-1.12;-1.19;-0.58;-1.06;0.89;1.11;-1.76;
181.00;1.39;0.93;-0.61;-0.75;-1.19;-1.26;-0.52;-1.00;1.37;1.71;-1.60;
181.05;1.00;0.74;-0.77;-0.87;-1.24;-1.32;-0.51;-0.98;1.79;2.26;-1.54;
181.10;0.66;0.49;-0.91;-0.99;-1.25;-1.38;-0.42;-0.95;1.94;2.65;-1.62;
181.15;0.31;0.22;-1.03;-1.11;-1.23;-1.41;-0.45;-0.94;1.70;2.77;-1.87;
181.20;-0.06;-0.06;-1.13;-1.17;-1.22;-1.42;-0.39;-0.90;1.21;2.58;-2.09;
181.25;-0.37;-0.37;-1.22;-1.32;-1.21;-1.39;-0.44;-0.88;0.69;2.12;-2.05;
181.30;-0.64;-0.59;-1.30;-1.38;-1.18;-1.32;-0.39;-0.85;0.25;1.42;-1.62;
181.35;-0.85;-0.72;-1.36;-1.51;-1.10;-1.24;-0.48;-0.81;-0.03;0.69;0.61;
181.40;-1.00;-0.82;-1.40;-1.63;-0.99;-1.14;-0.45;-0.77;-0.11;0.12;5.03;
181.45;-1.10;-0.92;-1.44;-1.64;-0.88;-0.99;-0.52;-0.68;-0.20;-0.20;6.05;
181.50;-1.18;-1.01;-1.46;-1.73;-0.76;-0.84;-0.39;-0.61;-0.33;-0.41;6.22;
181.55;-1.24;-1.12;-1.46;-1.75;-0.60;-0.70;-0.34;-0.51;-0.41;-0.56;5.30;
181.60;-1.28;-1.22;-1.44;-1.68;-0.40;-0.50;-0.11;-0.35;-0.44;-0.65;4.21;
181.65;-1.29;-1.29;-1.39;-1.64;-0.18;-0.27;0.01;-0.14;-0.44;-0.66;3.21;
181.70;-1.30;-1.34;-1.31;-1.53;0.07;-0.02;0.33;0.09;-0.40;-0.65;2.70;
181.75;-1.29;-1.36;-1.21;-1.43;0.35;0.26;0.51;0.38;-0.38;-0.62;2.69;
181.80;-1.29;-1.38;-1.10;-1.25;0.68;0.55;0.89;0.68;-0.40;-0.60;2.71;
181.85;-1.27;-1.35;-0.96;-1.12;1.05;0.83;1.08;0.96;-0.45;-0.61;2.45;
181.90;-1.23;-1.33;-0.77;-0.94;1.42;1.10;1.45;1.21;-0.48;-0.65;1.88;
181.95;-1.18;-1.29;-0.54;-0.73;1.76;1.35;1.58;1.47;-0.47;-0.67;1.14;
182.00;-1.11;-1.19;-0.25;-0.53;2.00;1.58;1.84;1.67;-0.45;-0.69;0.66;
182.05;-1.01;-1.05;0.11;-0.23;2.11;1.75;1.80;1.83;-0.44;-0.73;0.47;
182.10;-0.87;-0.91;0.52;-0.01;2.11;1.85;1.88;1.89;-0.44;-0.79;0.51;
182.15;-0.69;-0.76;0.97;0.28;2.00;1.86;1.63;1.81;-0.48;-0.85;0.31;
182.20;-0.47;-0.61;1.43;0.65;1.79;1.82;1.51;1.65;-0.55;-0.96;0.11;
182.25;-0.22;-0.43;1.86;0.89;1.52;1.72;1.09;1.39;-0.64;-1.07;-0.05;
182.30;0.07;-0.21;2.20;1.18;1.24;1.55;0.89;1.13;-0.71;-1.17;-0.26;
182.35;0.39;0.01;2.42;1.43;0.97;1.34;0.46;0.82;-0.75;-1.22;-0.62;
182.40;0.75;0.24;2.51;1.57;0.76;1.09;0.39;0.50;-0.77;-1.27;-0.69;
182.45;1.11;0.47;2.46;1.68;0.60;0.81;-0.01;0.18;-0.76;-1.31;-0.72;
182.50;1.46;0.67;2.26;1.73;0.39;0.52;-0.13;-0.15;-0.73;-1.36;-0.90;
182.55;1.76;0.85;1.94;1.69;0.16;0.22;-0.44;-0.44;-0.68;-1.35;-0.96;
182.60;1.99;1.00;1.57;1.53;-0.04;-0.05;-0.41;-0.67;-0.59;-1.26;-0.95;
182.65;2.13;1.11;1.19;1.33;-0.24;-0.29;-0.66;-0.82;-0.47;-1.03;-1.16;
182.70;2.18;1.19;0.86;1.08;-0.44;-0.48;-0.56;-0.94;-0.28;-0.67;-1.48;
182.75;2.15;1.24;0.61;0.76;-0.61;-0.64;-0.77;-1.02;0.04;-0.24;-1.77;
182.80;2.05;1.25;0.35;0.47;-0.76;-0.75;-0.66;-1.07;0.52;0.35;-1.68;
182.85;1.91;1.23;0.05;0.07;-0.90;-0.86;-0.83;-1.09;1.16;1.06;-1.42;
182.90;1.73;1.16;-0.19;-0.26;-1.02;-0.96;-0.70;-1.12;1.87;1.78;-1.23;
182.95;1.53;1.05;-0.41;-0.57;-1.11;-1.05;-0.87;-1.18;2.30;2.40;-1.37;
183.00;1.31;0.92;-0.66;-0.87;-1.18;-1.13;-0.70;-1.24;2.15;2.78;-1.69;
183.05;1.04;0.75;-0.90;-0.99;-1.23;-1.21;-0.89;-1.27;1.65;2.76;-1.88;
183.10;0.75;0.54;-1.11;-1.12;-1.28;-1.29;-0.75;-1.34;1.09;2.34;-1.90;
183.15;0.44;0.33;-1.26;-1.26;-1.32;-1.35;-0.98;-1.36;0.58;1.67;-2.11;
183.20;0.17;0.11;-1.36;-1.36;-1.35;-1.38;-0.88;-1.39;0.21;0.91;-2.22;
183.25;-0.08;-0.10;-1.44;-1.45;-1.38;-1.41;-1.14;-1.43;0.06;0.30;-2.31;
183.30;-0.30;-0.29;-1.53;-1.51;-1.40;-1.44;-1.04;-1.47;-0.05;-0.06;-2.27;
183.35;-0.49;-0.45;-1.61;-1.64;-1.38;-1.44;-1.27;-1.51;-0.16;-0.25;-2.34;
183.40;-0.64;-0.58;-1.69;-1.70;-1.35;-1.40;-1.13;-1.55;-0.24;-0.41;-2.51;
183.45;-0.76;-0.65;-1.74;-1.77;-1.30;-1.33;-1.30;-1.57;-0.30;-0.56;-2.41;
183.50;-0.84;-0.70;-1.77;-1.87;-1.22;-1.25;-1.08;-1.52;-0.32;-0.66;-1.79;
183.55;-0.89;-0.75;-1.76;-1.90;-1.11;-1.15;-1.14;-1.43;-0.35;-0.69;0.26;
183.60;-0.89;-0.77;-1.72;-1.96;-0.97;-1.01;-0.83;-1.27;-0.36;-0.74;4.75;
183.65;-0.85;-0.78;-1.68;-1.88;-0.81;-0.86;-0.84;-1.04;-0.35;-0.79;4.89;
183.70;-0.77;-0.82;-1.61;-1.79;-0.63;-0.68;-0.44;-0.72;-0.36;-0.83;4.65;
183.75;-0.69;-0.81;-1.51;-1.72;-0.43;-0.47;-0.28;-0.31;-0.40;-0.86;3.94;
183.80;-0.60;-0.79;-1.36;-1.55;-0.18;-0.23;0.36;0.18;-0.46;-0.92;3.70;
183.85;-0.53;-0.77;-1.16;-1.35;0.11;0.07;0.74;0.70;-0.52;-0.99;3.44;
183.90;-0.47;-0.75;-0.92;-1.12;0.47;0.41;1.57;1.23;-0.55;-1.09;2.65;
183.95;-0.42;-0.72;-0.64;-0.85;0.88;0.75;2.01;1.71;-0.56;-1.16;2.26;
184.00;-0.37;-0.67;-0.31;-0.54;1.31;1.11;2.61;2.12;-0.58;-1.25;1.81;
184.05;-0.34;-0.59;0.07;-0.21;1.72;1.45;2.54;2.42;-0.63;-1.37;1.25;
184.10;-0.33;-0.53;0.51;0.09;2.08;1.75;2.57;2.53;-0.69;-1.46;0.85;
184.15;-0.32;-0.47;0.99;0.45;2.36;2.01;2.01;2.44;-0.72;-1.50;0.84;
184.20;-0.29;-0.41;1.48;0.77;2.53;2.19;1.70;2.16;-0.72;-1.51;0.87;
184.25;-0.25;-0.34;1.95;1.08;2.52;2.27;1.02;1.79;-0.72;-1.52;0.80;
184.30;-0.20;-0.26;2.32;1.38;2.32;2.24;0.72;1.34;-0.71;-1.53;0.62;
184.35;-0.13;-0.16;2.54;1.55;1.94;2.10;0.17;0.87;-0.68;-1.49;0.36;
184.40;-0.01;-0.07;2.57;1.71;1.46;1.86;0.15;0.45;-0.61;-1.36;-0.00;
184.45;0.15;0.04;2.43;1.74;0.93;1.56;-0.22;0.10;-0.49;-1.23;-0.16;
184.50;0.36;0.15;2.14;1.72;0.43;1.19;-0.26;-0.20;-0.33;-1.04;-0.28;
184.55;0.59;0.28;1.79;1.73;0.05;0.77;-0.63;-0.45;-0.08;-0.73;-0.18;
184.60;0.83;0.44;1.40;1.52;-0.19;0.36;-0.53;-0.67;0.32;-0.21;-0.04;
184.65;1.07;0.56;1.02;1.31;-0.48;-0.02;-0.75;-0.82;0.89;0.49;-0.15;
184.70;1.28;0.67;0.73;1.11;-0.78;-0.34;-0.55;-0.90;1.61;1.33;-0.70;
184.75;1.46;0.78;0.54;0.83;-0.95;-0.60;-0.76;-0.94;2.32;2.13;-1.08;
184.80;1.60;0.85;0.30;0.54;-1.10;-0.79;-0.61;-0.99;2.63;2.80;-1.15;
184.85;1.68;0.90;0.05;0.22;-1.21;-0.94;-0.84;-1.04;2.42;3.19;-0.85;
184.90;1.71;0.94;-0.15;-0.04;-1.28;-1.07;-0.69;-1.08;1.97;3.18;-0.70;
184.95;1.68;0.94;-0.31;-0.37;-1.32;-1.18;-0.90;-1.16;1.50;2.83;-0.79;
185.00;1.59;0.90;-0.51;-0.63;-1.35;-1.27;-0.73;-1.21;1.08;2.33;-1.01;
185.05;1.45;0.85;-0.73;-0.85;-1.39;-1.33;-0.95;-1.29;0.74;1.80;-1.25;
185.10;1.26;0.77;-0.94;-1.05;-1.42;-1.38;-0.82;-1.37;0.53;1.32;-1.69;
185.15;1.05;0.67;-1.13;-1.10;-1.45;-1.44;-1.05;-1.44;0.45;0.92;-2.06;
185.20;0.84;0.56;-1.31;-1.26;-1.49;-1.50;-0.93;-1.54;0.36;0.61;-2.06;
185.25;0.60;0.40;-1.49;-1.41;-1.51;-1.51;-1.16;-1.60;0.23;0.33;-1.87;
185.30;0.38;0.25;-1.64;-1.50;-1.54;-1.51;-1.02;-1.64;0.14;0.16;-1.86;
185.35;0.16;0.09;-1.76;-1.64;-1.55;-1.51;-1.22;-1.68;0.07;0.01;-1.97;
185.40;-0.02;-0.06;-1.83;-1.72;-1.54;-1.48;-1.08;-1.70;0.02;-0.12;-1.21;
185.45;-0.17;-0.20;-1.87;-1.75;-1.51;-1.46;-1.27;-1.76;-0.01;-0.21;2.64;
185.50;-0.27;-0.33;-1.88;-1.76;-1.48;-1.41;-1.12;-1.78;-0.04;-0.34;4.96;
185.55;-0.34;-0.42;-1.89;-1.79;-1.45;-1.37;-1.27;-1.80;-0.10;-0.48;5.47;
185.60;-0.36;-0.46;-1.87;-1.80;-1.38;-1.31;-1.06;-1.75;-0.16;-0.57;5.35;
185.65;-0.36;-0.49;-1.81;-1.73;-1.26;-1.19;-1.09;-1.65;-0.22;-0.67;5.17;
185.70;-0.32;-0.50;-1.71;-1.72;-1.07;-1.00;-0.77;-1.44;-0.27;-0.79;4.36;
185.75;-0.28;-0.50;-1.58;-1.64;-0.83;-0.78;-0.70;-1.18;-0.34;-0.90;3.46;
185.80;-0.24;-0.51;-1.44;-1.56;-0.52;-0.51;-0.31;-0.90;-0.41;-0.97;2.59;
185.85;-0.22;-0.51;-1.27;-1.44;-0.13;-0.18;-0.11;-0.51;-0.47;-1.09;2.20;
185.90;-0.21;-0.50;-1.08;-1.22;0.34;0.21;0.50;-0.01;-0.53;-1.18;1.99;
185.95;-0.22;-0.48;-0.88;-1.06;0.89;0.63;0.96;0.60;-0.60;-1.23;1.64;
186.00;-0.24;-0.50;-0.65;-0.81;1.48;1.06;1.77;1.23;-0.66;-1.32;1.27;
186.05;-0.27;-0.49;-0.39;-0.49;2.04;1.48;2.38;1.77;-0.69;-1.38;0.71;
186.10;-0.29;-0.49;-0.10;-0.23;2.50;1.85;3.09;2.22;-0.71;-1.42;0.21;
186.15;-0.31;-0.47;0.22;0.08;2.76;2.11;3.22;2.54;-0.74;-1.53;0.10;
186.20;-0.34;-0.47;0.56;0.38;2.81;2.32;3.18;2.67;-0.78;-1.63;0.15;
186.25;-0.37;-0.48;0.91;0.68;2.64;2.43;2.57;2.57;-0.81;-1.71;0.19;
186.30;-0.39;-0.47;1.25;0.95;2.32;2.38;2.06;2.28;-0.83;-1.76;-0.08;
186.35;-0.39;-0.43;1.58;1.21;1.87;2.18;1.30;1.85;-0.83;-1.73;-0.48;
186.40;-0.36;-0.39;1.86;1.45;1.36;1.90;0.84;1.32;-0.81;-1.66;-0.91;
186.45;-0.30;-0.35;2.05;1.55;0.83;1.55;0.31;0.78;-0.77;-1.56;-1.15;
186.50;-0.18;-0.27;2.12;1.67;0.35;1.13;0.18;0.30;-0.69;-1.38;-1.21;
186.55;-0.04;-0.15;2.04;1.70;0.00;0.71;-0.11;-0.14;-0.52;-1.14;-1.14;
186.60;0.12;-0.05;1.83;1.67;-0.25;0.27;-0.22;-0.53;-0.24;-0.79;-1.12;
186.65;0.31;0.04;1.53;1.60;-0.57;-0.14;-0.47;-0.81;0.27;-0.20;-1.26;
186.70;0.50;0.18;1.18;1.38;-0.85;-0.46;-0.48;-0.97;1.14;0.73;-1.49;
186.75;0.70;0.32;0.83;1.20;-1.02;-0.68;-0.64;-1.13;2.90;1.94;-1.63;
186.80;0.89;0.45;0.54;0.97;-1.14;-0.87;-0.63;-1.24;4.13;3.15;-1.59;
186.85;1.08;0.57;0.33;0.65;-1.24;-1.03;-0.75;-1.35;3.19;4.01;-1.45;
186.90;1.25;0.69;0.08;0.40;-1.29;-1.16;-0.69;-1.41;2.16;4.01;-1.58;
