DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 11:21:25
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
211.50;-0.25;0.04;-2.17;-2.18;-1.40;-1.72;0.28;-0.12;-1.18;-1.34;-0.98;
211.55;-0.33;0.00;-2.00;-2.13;-1.29;-1.61;0.05;-0.23;-1.20;-1.36;-0.87;
211.60;-0.35;-0.02;-1.82;-2.05;-1.19;-1.52;-0.05;-0.39;-1.24;-1.44;-0.79;
211.65;-0.33;-0.06;-1.65;-1.98;-1.11;-1.45;-0.52;-0.62;-1.33;-1.54;-0.89;
211.70;-0.26;-0.07;-1.48;-1.76;-1.06;-1.38;-0.75;-0.90;-1.44;-1.68;-1.12;
211.75;-0.19;-0.11;-1.26;-1.59;-1.05;-1.30;-1.21;-1.18;-1.51;-1.81;-1.58;
211.80;-0.14;-0.13;-0.98;-1.40;-1.05;-1.19;-1.34;-1.47;-1.53;-1.89;-1.80;
211.85;-0.13;-0.13;-0.74;-1.13;-1.01;-1.08;-1.61;-1.74;-1.48;-1.96;-1.70;
211.90;-0.16;-0.11;-0.52;-0.90;-0.95;-0.98;-1.58;-1.97;-1.39;-2.02;-1.54;
211.95;-0.21;-0.10;-0.26;-0.58;-0.86;-0.88;-1.81;-2.13;-1.23;-1.96;-1.67;
212.00;-0.25;-0.06;0.09;-0.23;-0.75;-0.76;-1.73;-2.22;-0.90;-1.70;-2.01;
212.05;-0.24;-0.02;0.48;0.06;-0.63;-0.60;-1.85;-2.18;-0.09;-1.05;-2.52;
212.10;-0.17;0.02;0.94;0.37;-0.48;-0.38;-1.58;-1.92;1.44;0.14;-2.59;
212.15;-0.06;0.09;1.37;0.65;-0.23;-0.10;-1.35;-1.46;2.50;1.52;-2.44;
212.20;0.07;0.19;1.67;0.90;0.21;0.25;-0.64;-0.77;2.03;2.49;-2.15;
212.25;0.21;0.28;1.82;1.07;0.79;0.64;0.29;0.10;1.16;2.78;-2.04;
212.30;0.37;0.38;1.88;1.22;1.51;1.05;1.83;1.11;0.84;2.45;-2.38;
212.35;0.54;0.50;1.75;1.28;2.40;1.46;4.50;2.09;0.59;1.72;-2.96;
212.40;0.70;0.60;1.41;1.19;3.22;1.84;5.34;2.86;0.29;0.85;-3.03;
212.45;0.83;0.73;0.92;1.11;3.61;2.14;4.19;3.38;-0.09;0.03;-1.82;
212.50;0.97;0.85;0.43;0.90;3.46;2.30;3.21;3.46;-0.45;-0.57;1.92;
212.55;1.14;0.96;0.09;0.67;2.92;2.30;2.16;3.09;-0.74;-0.88;4.15;
212.60;1.35;1.03;-0.11;0.41;2.15;2.10;1.38;2.37;-0.97;-1.06;4.71;
212.65;1.55;1.09;-0.26;0.10;1.30;1.74;0.49;1.61;-1.10;-1.12;3.93;
212.70;1.66;1.12;-0.30;-0.13;0.44;1.24;-0.03;0.91;-1.11;-1.13;3.68;
212.75;1.65;1.10;-0.35;-0.41;-0.28;0.65;-0.49;0.28;-1.08;-1.16;3.65;
212.80;1.52;1.04;-0.45;-0.62;-0.72;0.01;-0.73;-0.31;-1.06;-1.27;3.51;
212.85;1.29;0.95;-0.58;-0.71;-1.06;-0.56;-1.05;-0.75;-1.04;-1.49;3.45;
212.90;0.98;0.81;-0.71;-0.80;-1.30;-1.00;-1.14;-1.07;-1.09;-1.63;2.87;
212.95;0.64;0.62;-0.80;-0.82;-1.47;-1.32;-1.33;-1.27;-1.20;-1.66;2.04;
213.00;0.32;0.41;-0.85;-0.84;-1.61;-1.57;-1.33;-1.41;-1.29;-1.61;1.56;
213.05;-0.01;0.14;-0.89;-0.81;-1.72;-1.72;-1.46;-1.56;-1.33;-1.63;1.86;
213.10;-0.36;-0.17;-0.93;-0.87;-1.78;-1.86;-1.41;-1.67;-1.36;-1.76;2.33;
213.15;-0.69;-0.48;-0.95;-0.91;-1.83;-1.98;-1.45;-1.74;-1.36;-1.86;2.42;
213.20;-1.00;-0.73;-0.95;-0.87;-1.86;-2.09;-1.36;-1.83;-1.41;-1.85;2.15;
213.25;-1.29;-0.88;-0.92;-0.88;-1.89;-2.20;-1.44;-1.93;-1.38;-1.74;1.79;
213.30;-1.55;-1.01;-0.85;-0.83;-1.93;-2.25;-1.42;-1.96;-1.33;-1.52;1.64;
213.35;-1.78;-1.11;-0.73;-0.79;-1.99;-2.26;-1.52;-2.03;-1.15;-1.18;1.43;
213.40;-1.92;-1.22;-0.55;-0.75;-2.04;-2.22;-1.51;-2.08;-0.70;-0.62;1.19;
213.45;-2.00;-1.32;-0.36;-0.58;-2.05;-2.17;-1.63;-2.12;0.24;0.27;1.10;
213.50;-2.02;-1.35;-0.20;-0.47;-2.00;-2.11;-1.66;-2.16;2.39;1.53;1.26;
213.55;-1.96;-1.33;-0.08;-0.32;-1.94;-2.02;-1.81;-2.19;3.19;2.67;1.34;
213.60;-1.82;-1.29;0.03;-0.13;-1.90;-1.94;-1.81;-2.27;2.30;3.28;1.26;
213.65;-1.61;-1.20;0.14;0.03;-1.79;-1.85;-1.90;-2.28;1.42;3.45;1.04;
213.70;-1.36;-1.07;0.27;0.21;-1.59;-1.70;-1.89;-2.29;0.74;2.94;0.68;
213.75;-1.08;-0.90;0.43;0.39;-1.31;-1.48;-1.98;-2.35;0.24;2.12;0.28;
213.80;-0.70;-0.70;0.66;0.59;-0.92;-1.21;-1.96;-2.35;-0.05;1.37;0.03;
213.85;-0.25;-0.43;0.93;0.68;-0.45;-0.87;-2.00;-2.32;-0.12;0.77;-0.15;
213.90;0.19;-0.15;1.19;0.78;0.02;-0.47;-1.93;-2.22;-0.12;0.43;-0.17;
213.95;0.63;0.08;1.40;0.88;0.49;-0.04;-1.90;-2.08;-0.17;0.19;-0.14;
214.00;1.03;0.32;1.51;0.87;1.04;0.41;-1.74;-1.81;-0.25;0.04;-0.24;
214.05;1.37;0.53;1.52;0.89;1.55;0.83;-1.55;-1.47;-0.31;-0.10;-0.71;
214.10;1.59;0.70;1.43;0.79;2.05;1.20;-1.15;-1.02;-0.36;-0.20;-1.06;
214.15;1.61;0.85;1.17;0.61;2.37;1.49;-0.63;-0.45;-0.43;-0.28;-0.97;
214.20;1.47;0.96;0.72;0.43;2.40;1.67;0.08;0.25;-0.49;-0.35;-1.04;
214.25;1.27;1.04;0.17;0.12;2.22;1.73;0.92;1.01;-0.53;-0.40;-1.49;
214.30;1.13;1.08;-0.34;-0.17;1.75;1.67;2.18;1.81;-0.55;-0.45;-1.97;
214.35;1.13;1.10;-0.82;-0.46;1.09;1.46;3.62;2.55;-0.54;-0.49;-2.09;
214.40;1.20;1.09;-1.23;-0.78;0.42;1.13;3.92;3.14;-0.54;-0.52;-1.91;
214.45;1.34;1.07;-1.51;-1.02;-0.09;0.71;3.15;3.49;-0.55;-0.56;-1.73;
214.50;1.48;1.00;-1.67;-1.18;-0.38;0.25;2.38;3.47;-0.56;-0.54;-1.70;
214.55;1.48;0.92;-1.74;-1.27;-0.64;-0.21;1.65;3.12;-0.56;-0.51;-1.82;
214.60;1.30;0.86;-1.72;-1.38;-0.85;-0.57;1.00;2.60;-0.55;-0.48;-2.14;
214.65;1.03;0.77;-1.65;-1.33;-0.93;-0.77;0.43;2.06;-0.55;-0.42;-2.51;
214.70;0.79;0.65;-1.49;-1.28;-0.95;-0.88;0.04;1.60;-0.53;-0.34;-2.66;
214.75;0.58;0.52;-1.21;-1.20;-0.98;-0.97;-0.17;1.15;-0.46;-0.23;-2.71;
214.80;0.37;0.36;-0.79;-0.95;-1.03;-1.03;-0.32;0.77;-0.32;-0.06;-2.75;
214.85;0.17;0.19;-0.21;-0.76;-1.09;-1.08;-0.48;0.47;-0.07;0.27;-2.52;
214.90;-0.00;0.02;0.34;-0.45;-1.19;-1.10;-0.58;0.22;0.43;0.80;-1.28;
214.95;-0.19;-0.11;0.89;-0.09;-1.28;-1.09;-0.66;0.04;1.69;1.64;2.33;
215.00;-0.36;-0.21;1.34;0.19;-1.30;-1.04;-0.78;-0.13;2.85;2.68;3.54;
215.05;-0.51;-0.35;1.58;0.45;-1.27;-0.99;-0.88;-0.27;2.79;3.47;3.74;
215.10;-0.61;-0.50;1.53;0.62;-1.18;-0.96;-0.98;-0.41;2.19;3.67;3.03;
215.15;-0.64;-0.57;1.28;0.73;-1.02;-0.92;-1.06;-0.55;1.65;3.33;2.20;
215.20;-0.59;-0.62;0.97;0.75;-0.82;-0.83;-1.20;-0.76;1.17;2.68;1.57;
215.25;-0.50;-0.66;0.68;0.70;-0.64;-0.68;-1.33;-0.97;0.82;1.97;1.54;
215.30;-0.41;-0.69;0.45;0.58;-0.51;-0.46;-1.54;-1.21;0.55;1.42;1.66;
215.35;-0.39;-0.74;0.27;0.36;-0.37;-0.24;-1.70;-1.48;0.28;1.06;1.53;
215.40;-0.47;-0.77;-0.01;0.12;-0.19;-0.02;-1.90;-1.72;0.05;0.75;1.15;
215.45;-0.65;-0.78;-0.34;-0.21;0.07;0.21;-1.99;-1.96;-0.08;0.52;0.76;
215.50;-0.87;-0.78;-0.64;-0.46;0.38;0.45;-2.12;-2.17;-0.13;0.36;0.66;
215.55;-1.05;-0.78;-0.88;-0.67;0.67;0.68;-2.16;-2.38;-0.19;0.18;0.51;
215.60;-1.17;-0.74;-1.05;-0.92;0.87;0.85;-2.25;-2.54;-0.28;0.02;0.33;
215.65;-1.21;-0.69;-1.17;-1.00;0.98;0.97;-2.22;-2.62;-0.36;-0.13;0.39;
215.70;-1.13;-0.61;-1.26;-1.02;0.98;1.08;-2.26;-2.68;-0.36;-0.27;0.42;
215.75;-0.91;-0.50;-1.33;-1.01;0.91;1.14;-2.20;-2.71;-0.27;-0.37;0.23;
215.80;-0.54;-0.41;-1.32;-0.93;0.77;1.19;-2.23;-2.64;-0.21;-0.47;0.06;
215.85;-0.08;-0.30;-1.20;-0.83;0.62;1.19;-2.12;-2.50;-0.24;-0.57;-0.18;
215.90;0.34;-0.16;-0.95;-0.66;0.49;1.11;-2.03;-2.29;-0.35;-0.69;-0.52;
215.95;0.66;-0.03;-0.53;-0.44;0.38;0.98;-1.77;-1.96;-0.47;-0.79;-0.54;
216.00;0.82;0.12;0.01;-0.13;0.31;0.85;-1.51;-1.48;-0.53;-0.88;-0.24;
216.05;0.84;0.25;0.67;0.12;0.23;0.73;-0.97;-0.87;-0.55;-1.00;0.40;
216.10;0.82;0.35;1.44;0.37;0.15;0.59;-0.23;-0.08;-0.63;-1.16;4.79;
216.15;0.82;0.42;2.26;0.64;0.03;0.43;0.97;0.79;-0.77;-1.32;6.61;
216.20;0.86;0.51;2.65;0.80;-0.12;0.27;2.30;1.65;-0.86;-1.47;5.98;
216.25;0.88;0.57;2.21;0.96;-0.30;0.09;3.43;2.36;-0.88;-1.57;5.12;
216.30;0.85;0.63;1.57;1.03;-0.50;-0.07;3.25;2.82;-0.94;-1.59;4.55;
216.35;0.79;0.67;0.95;0.96;-0.69;-0.24;2.58;2.97;-0.97;-1.60;3.86;
216.40;0.72;0.71;0.43;0.91;-0.85;-0.37;1.57;2.76;-1.01;-1.67;3.16;
216.45;0.71;0.75;0.12;0.75;-0.97;-0.50;0.71;2.25;-1.00;-1.77;2.57;
216.50;0.82;0.81;-0.05;0.56;-1.10;-0.59;-0.11;1.58;-1.00;-1.92;2.29;
216.55;1.05;0.84;-0.16;0.38;-1.20;-0.65;-0.51;0.91;-1.06;-2.06;2.37;
216.60;1.35;0.89;-0.20;0.20;-1.23;-0.66;-0.82;0.33;-1.19;-2.15;2.50;
216.65;1.65;0.92;-0.22;0.01;-1.18;-0.64;-0.92;-0.14;-1.31;-2.24;2.28;
216.70;1.88;0.93;-0.25;-0.15;-1.07;-0.60;-1.10;-0.49;-1.39;-2.36;1.83;
216.75;2.04;0.93;-0.25;-0.22;-0.92;-0.54;-1.07;-0.78;-1.44;-2.49;1.43;
216.80;2.13;0.90;-0.25;-0.34;-0.74;-0.44;-1.20;-1.02;-1.41;-2.54;1.20;
216.85;2.04;0.78;-0.22;-0.43;-0.55;-0.30;-1.20;-1.24;-1.25;-2.52;1.09;
216.90;1.55;0.64;-0.16;-0.48;-0.36;-0.11;-1.41;-1.41;-1.10;-2.39;1.13;
216.95;0.87;0.45;-0.14;-0.55;-0.17;0.08;-1.46;-1.54;-0.84;-2.11;1.12;
217.00;0.21;0.22;-0.20;-0.50;0.02;0.29;-1.65;-1.60;0.05;-1.51;1.00;
217.05;-0.26;-0.05;-0.36;-0.53;0.23;0.52;-1.60;-1.62;1.40;-0.56;0.83;
217.10;-0.65;-0.35;-0.57;-0.59;0.44;0.74;-1.70;-1.68;1.61;0.31;0.61;
217.15;-1.00;-0.65;-0.80;-0.59;0.63;0.93;-1.58;-1.67;1.34;0.85;0.49;
217.20;-1.24;-0.88;-1.00;-0.67;0.82;1.09;-1.67;-1.62;1.25;1.10;0.63;
217.25;-1.40;-1.01;-1.17;-0.71;0.98;1.21;-1.55;-1.54;1.08;1.09;1.51;
217.30;-1.50;-1.11;-1.29;-0.73;1.06;1.26;-1.55;-1.44;0.86;0.85;5.35;
217.35;-1.53;-1.23;-1.35;-0.72;0.97;1.22;-1.28;-1.27;0.65;0.52;8.37;
217.40;-1.50;-1.32;-1.31;-0.78;0.67;1.10;-1.18;-0.99;0.43;0.16;8.88;
217.45;-1.42;-1.41;-1.22;-0.80;0.24;0.91;-0.82;-0.68;0.24;-0.15;8.09;
217.50;-1.35;-1.46;-1.09;-0.74;-0.23;0.65;-0.58;-0.30;0.09;-0.40;7.03;
217.55;-1.29;-1.46;-0.92;-0.75;-0.62;0.32;-0.02;0.13;0.02;-0.57;6.11;
217.60;-1.27;-1.42;-0.70;-0.66;-0.96;-0.05;0.32;0.57;0.01;-0.68;5.53;
217.65;-1.25;-1.33;-0.49;-0.60;-1.26;-0.40;0.81;1.01;-0.03;-0.72;5.15;
217.70;-1.22;-1.21;-0.32;-0.53;-1.41;-0.65;1.05;1.38;-0.14;-0.76;4.55;
217.75;-1.14;-1.06;-0.25;-0.36;-1.45;-0.74;1.41;1.69;-0.30;-0.82;4.27;
217.80;-1.01;-0.87;-0.25;-0.25;-1.37;-0.72;1.39;1.92;-0.44;-0.94;3.96;
217.85;-0.80;-0.66;-0.30;-0.07;-1.20;-0.62;1.45;2.02;-0.57;-1.11;3.65;
217.90;-0.52;-0.47;-0.33;0.16;-0.96;-0.45;1.12;1.97;-0.63;-1.28;3.46;
217.95;-0.12;-0.26;-0.27;0.36;-0.63;-0.22;0.92;1.80;-0.60;-1.45;3.24;
218.00;0.40;-0.02;-0.06;0.58;-0.20;0.06;0.46;1.56;-0.55;-1.64;3.01;
218.05;0.97;0.23;0.31;0.79;0.31;0.40;0.28;1.25;-0.60;-1.77;2.85;
218.10;1.49;0.48;0.80;1.04;0.84;0.80;-0.05;0.92;-0.70;-1.88;2.66;
218.15;1.90;0.69;1.29;1.19;1.33;1.16;-0.19;0.59;-0.78;-1.92;2.32;
218.20;2.15;0.86;1.69;1.39;1.72;1.46;-0.57;0.30;-0.82;-2.04;2.04;
218.25;2.28;1.01;1.94;1.56;1.99;1.70;-0.56;0.03;-0.83;-2.14;1.87;
218.30;2.25;1.12;2.08;1.66;2.08;1.83;-0.70;-0.19;-0.83;-2.09;1.74;
218.35;2.04;1.15;2.07;1.74;1.96;1.82;-0.54;-0.33;-0.85;-1.92;1.51;
218.40;1.73;1.17;1.91;1.67;1.52;1.67;-0.66;-0.38;-0.88;-1.80;1.41;
218.45;1.42;1.14;1.59;1.59;0.82;1.36;-0.57;-0.38;-0.91;-1.76;1.43;
218.50;1.13;1.08;1.14;1.47;-0.01;0.93;-0.76;-0.39;-0.95;-1.82;1.52;
218.55;0.93;0.99;0.59;1.17;-0.77;0.42;-0.69;-0.38;-0.96;-1.82;1.58;
218.60;0.87;0.87;0.03;0.84;-1.27;-0.11;-0.88;-0.39;-0.96;-1.87;1.42;
218.65;0.78;0.72;-0.46;0.45;-1.60;-0.55;-0.81;-0.39;-0.98;-2.09;0.90;
218.70;0.69;0.59;-0.80;-0.00;-1.86;-0.85;-0.98;-0.41;-1.06;-2.36;0.60;
218.75;0.65;0.44;-1.20;-0.49;-1.91;-1.03;-0.86;-0.45;-1.15;-2.47;0.69;
218.80;0.54;0.30;-1.47;-0.87;-1.93;-1.16;-0.98;-0.46;-1.14;-2.34;0.79;
218.85;0.41;0.17;-1.70;-1.10;-1.86;-1.27;-0.77;-0.44;-1.05;-2.08;0.58;
218.90;0.27;0.02;-1.91;-1.29;-1.74;-1.30;-0.79;-0.39;-0.88;-1.82;0.40;
218.95;0.16;-0.11;-2.05;-1.41;-1.57;-1.26;-0.45;-0.27;-0.67;-1.61;0.22;
219.00;0.06;-0.25;-2.08;-1.60;-1.34;-1.20;-0.39;-0.14;-0.50;-1.26;0.12;
219.05;-0.02;-0.37;-2.03;-1.73;-1.07;-1.09;-0.08;0.07;-0.29;-0.80;0.15;
219.10;-0.14;-0.48;-1.98;-1.79;-0.85;-0.94;-0.13;0.30;0.47;-0.24;0.12;
219.15;-0.29;-0.58;-2.00;-1.85;-0.73;-0.77;0.10;0.55;1.40;0.37;-0.02;
219.20;-0.47;-0.67;-2.04;-1.80;-0.69;-0.57;0.07;0.83;1.43;0.86;-0.08;
219.25;-0.66;-0.74;-2.05;-1.70;-0.66;-0.38;0.40;1.09;1.36;1.06;-0.14;
219.30;-0.87;-0.81;-1.95;-1.61;-0.63;-0.21;0.48;1.30;1.07;0.91;-0.05;
219.35;-1.11;-0.92;-1.76;-1.51;-0.56;-0.06;0.86;1.44;0.69;0.62;-0.22;
219.40;-1.34;-1.02;-1.55;-1.34;-0.46;0.09;0.81;1.51;0.36;0.23;-0.47;
219.45;-1.51;-1.09;-1.35;-1.09;-0.33;0.21;0.86;1.50;0.13;-0.20;-0.76;
219.50;-1.58;-1.12;-1.11;-0.88;-0.18;0.33;0.49;1.43;0.01;-0.61;-0.93;
219.55;-1.57;-1.16;-0.85;-0.60;-0.03;0.43;0.45;1.32;-0.03;-0.93;-1.04;
219.60;-1.51;-1.13;-0.52;-0.38;0.09;0.55;0.21;1.15;-0.11;-1.07;-1.19;
219.65;-1.39;-1.06;-0.12;-0.15;0.21;0.67;0.33;0.95;-0.24;-1.12;-1.39;
219.70;-1.20;-0.97;0.29;0.15;0.33;0.80;0.07;0.73;-0.32;-1.12;-1.47;
219.75;-0.93;-0.85;0.64;0.35;0.46;0.92;0.11;0.55;-0.39;-1.13;-1.47;
219.80;-0.59;-0.71;0.84;0.58;0.58;1.03;-0.20;0.32;-0.49;-1.17;-1.46;
219.85;-0.25;-0.52;0.87;0.77;0.67;1.16;-0.17;0.11;-0.59;-1.22;-1.60;
219.90;0.04;-0.30;0.81;0.89;0.74;1.33;-0.46;-0.09;-0.61;-1.24;-1.88;
219.95;0.31;-0.06;0.74;1.05;0.82;1.48;-0.39;-0.21;-0.59;-1.34;-2.17;
220.00;0.55;0.21;0.72;1.16;0.95;1.61;-0.66;-0.25;-0.63;-1.51;-2.11;
220.05;0.79;0.48;0.75;1.23;1.14;1.74;-0.53;-0.23;-0.72;-1.63;-1.80;
220.10;1.10;0.71;0.83;1.26;1.37;1.86;-0.64;-0.14;-0.82;-1.61;-1.34;
220.15;1.53;0.89;0.90;1.31;1.58;1.94;-0.28;0.03;-0.99;-1.59;-0.81;
220.20;2.05;1.05;0.95;1.29;1.69;1.94;-0.16;0.28;-1.10;-1.60;1.71;
220.25;2.52;1.17;0.99;1.21;1.57;1.86;0.37;0.60;-1.13;-1.66;4.36;
220.30;2.68;1.24;0.99;1.19;1.26;1.70;0.57;0.97;-1.06;-1.73;4.45;
220.35;2.53;1.25;0.88;1.06;0.81;1.45;1.17;1.31;-1.07;-1.78;3.71;
220.40;2.15;1.19;0.67;0.93;0.30;1.11;1.45;1.59;-1.17;-1.75;2.99;
220.45;1.65;1.09;0.40;0.80;-0.20;0.72;1.95;1.79;-1.23;-1.75;2.01;
220.50;1.14;0.96;0.14;0.59;-0.58;0.30;1.88;1.88;-1.27;-1.70;1.21;
220.55;0.67;0.75;-0.09;0.49;-0.98;-0.12;1.85;1.83;-1.16;-1.59;0.85;
220.60;0.32;0.48;-0.28;0.37;-1.30;-0.49;1.14;1.60;-1.00;-1.57;0.76;
220.65;0.01;0.21;-0.45;0.23;-1.47;-0.78;0.64;1.20;-0.77;-1.53;0.63;
220.70;-0.38;-0.08;-0.56;0.12;-1.59;-1.03;-0.17;0.70;-0.54;-1.31;0.62;
220.75;-0.72;-0.35;-0.61;0.02;-1.70;-1.18;-0.39;0.13;0.57;-0.79;0.72;
220.80;-0.97;-0.58;-0.57;-0.07;-1.76;-1.26;-0.90;-0.46;1.18;0.16;0.76;
220.85;-1.19;-0.76;-0.49;-0.15;-1.75;-1.31;-1.02;-0.92;1.76;1.10;0.48;
220.90;-1.35;-0.81;-0.39;-0.19;-1.68;-1.33;-1.36;-1.25;1.65;1.59;0.34;
220.95;-1.42;-0.86;-0.35;-0.28;-1.59;-1.36;-1.30;-1.45;1.21;1.57;0.21;
221.00;-1.41;-0.89;-0.36;-0.39;-1.51;-1.38;-1.56;-1.62;0.85;1.18;0.05;
221.05;-1.35;-0.92;-0.45;-0.42;-1.40;-1.36;-1.44;-1.75;0.49;0.64;-0.04;
221.10;-1.29;-0.91;-0.63;-0.55;-1.28;-1.31;-1.67;-1.88;0.14;0.06;-0.08;
221.15;-1.20;-0.84;-0.87;-0.63;-1.24;-1.28;-1.55;-2.03;-0.18;-0.40;-0.38;
221.20;-1.05;-0.75;-1.11;-0.73;-1.30;-1.25;-1.77;-2.12;-0.40;-0.73;-0.54;
221.25;-0.81;-0.63;-1.33;-0.88;-1.43;-1.20;-1.59;-2.20;-0.55;-0.87;-0.63;
221.30;-0.54;-0.51;-1.49;-0.94;-1.55;-1.13;-1.76;-2.20;-0.57;-0.91;-0.66;
221.35;-0.28;-0.37;-1.59;-1.04;-1.59;-1.07;-1.59;-2.16;-0.50;-1.02;-0.57;
221.40;-0.05;-0.20;-1.63;-1.10;-1.52;-1.01;-1.75;-2.02;-0.53;-1.15;-0.41;
221.45;0.17;-0.02;-1.66;-1.11;-1.36;-0.90;-1.47;-1.86;-0.65;-1.25;-0.57;
221.50;0.36;0.16;-1.63;-1.10;-1.11;-0.70;-1.45;-1.64;-0.77;-1.32;-0.91;
221.55;0.54;0.35;-1.52;-1.07;-0.77;-0.43;-0.99;-1.30;-0.82;-1.32;-1.21;
221.60;0.71;0.50;-1.37;-1.05;-0.29;-0.09;-0.80;-0.86;-0.85;-1.21;-1.25;
221.65;0.85;0.60;-1.18;-0.90;0.38;0.32;-0.11;-0.33;-0.85;-1.09;-1.30;
221.70;0.96;0.69;-1.00;-0.80;1.16;0.77;0.37;0.29;-0.81;-0.99;-1.58;
221.75;1.02;0.76;-0.83;-0.60;2.00;1.19;1.38;0.90;-0.76;-0.95;-1.92;
221.80;1.00;0.81;-0.57;-0.34;2.72;1.56;2.07;1.47;-0.76;-0.89;-2.08;
221.85;0.91;0.83;-0.21;-0.10;2.88;1.85;2.78;1.93;-0.76;-0.79;-2.04;
221.90;0.78;0.81;0.24;0.23;2.41;2.05;2.48;2.26;-0.74;-0.68;-2.12;
221.95;0.64;0.77;0.77;0.51;1.83;2.06;2.21;2.32;-0.76;-0.52;-2.27;
222.00;0.53;0.71;1.27;0.79;1.23;1.88;1.50;2.16;-0.76;-0.40;-2.31;
222.05;0.47;0.63;1.67;1.11;0.63;1.57;1.10;1.90;-0.67;-0.45;-2.36;
222.10;0.45;0.54;1.85;1.32;0.14;1.22;0.43;1.59;-0.48;-0.64;-2.32;
222.15;0.45;0.47;1.84;1.54;-0.15;0.84;0.34;1.26;-0.28;-0.79;-2.27;
222.20;0.40;0.36;1.69;1.67;-0.32;0.45;0.12;0.99;-0.07;-0.72;-2.20;
222.25;0.28;0.24;1.48;1.72;-0.45;0.12;0.26;0.78;0.21;-0.43;-2.05;
222.30;0.09;0.11;1.24;1.65;-0.45;-0.11;0.09;0.68;0.63;-0.02;-1.70;
222.35;-0.14;-0.02;0.96;1.56;-0.41;-0.27;0.34;0.62;0.97;0.40;-0.82;
222.40;-0.35;-0.16;0.67;1.43;-0.37;-0.36;0.32;0.61;1.28;0.84;1.83;
222.45;-0.55;-0.30;0.47;1.22;-0.34;-0.37;0.66;0.59;1.36;1.25;2.89;
222.50;-0.75;-0.42;0.34;1.02;-0.31;-0.38;0.56;0.58;1.28;1.53;2.28;
222.55;-0.94;-0.51;0.19;0.78;-0.30;-0.38;0.64;0.52;1.06;1.64;1.65;
222.60;-1.10;-0.56;0.08;0.52;-0.30;-0.38;0.26;0.40;0.81;1.47;0.95;
222.65;-1.22;-0.59;0.04;0.35;-0.33;-0.36;0.18;0.25;0.63;1.00;0.30;
222.70;-1.30;-0.60;-0.01;0.08;-0.37;-0.35;-0.21;0.04;0.54;0.52;-0.10;
222.75;-1.30;-0.57;-0.13;-0.15;-0.40;-0.34;-0.27;-0.20;0.40;0.11;-0.31;
222.80;-1.21;-0.51;-0.33;-0.36;-0.41;-0.34;-0.66;-0.47;0.24;-0.18;-0.63;
222.85;-1.02;-0.44;-0.63;-0.60;-0.44;-0.35;-0.68;-0.75;0.17;-0.33;-0.78;
222.90;-0.75;-0.34;-0.99;-0.80;-0.51;-0.38;-0.99;-1.04;0.15;-0.40;-0.93;
222.95;-0.45;-0.22;-1.35;-0.96;-0.60;-0.43;-0.95;-1.30;0.15;-0.40;-1.29;
223.00;-0.11;-0.07;-1.69;-1.09;-0.69;-0.49;-1.23;-1.49;0.18;-0.41;-1.44;
223.05;0.23;0.11;-1.95;-1.28;-0.79;-0.56;-1.14;-1.63;0.21;-0.43;-1.45;
223.10;0.56;0.30;-2.12;-1.44;-0.87;-0.63;-1.36;-1.78;0.20;-0.42;-1.51;
223.15;0.87;0.48;-2.21;-1.60;-0.91;-0.70;-1.25;-1.89;0.20;-0.43;-1.66;
223.20;1.14;0.64;-2.29;-1.76;-0.93;-0.75;-1.50;-1.99;0.22;-0.41;-1.78;
223.25;1.34;0.79;-2.31;-1.82;-0.92;-0.79;-1.42;-2.08;0.29;-0.33;-1.88;
223.30;1.43;0.91;-2.26;-1.92;-0.89;-0.79;-1.64;-2.15;0.40;-0.16;-1.99;
223.35;1.41;0.98;-2.12;-1.91;-0.81;-0.77;-1.48;-2.19;0.59;0.10;-2.39;
223.40;1.33;1.04;-1.94;-1.84;-0.70;-0.73;-1.61;-2.16;0.87;0.45;-2.44;
223.45;1.21;1.06;-1.68;-1.79;-0.57;-0.68;-1.37;-2.06;1.21;0.90;-2.46;
223.50;1.09;1.03;-1.40;-1.58;-0.45;-0.61;-1.40;-1.91;1.45;1.44;-2.60;
223.55;0.96;1.00;-1.06;-1.33;-0.31;-0.46;-1.03;-1.67;1.55;1.92;-2.78;
223.60;0.83;0.92;-0.77;-1.06;-0.15;-0.28;-0.93;-1.31;1.45;2.12;-2.91;
223.65;0.70;0.79;-0.49;-0.74;0.01;-0.06;-0.42;-0.85;1.15;2.01;-2.90;
223.70;0.55;0.64;-0.16;-0.40;0.21;0.20;-0.05;-0.27;0.83;1.66;-2.80;
223.75;0.40;0.49;0.24;-0.07;0.47;0.50;0.83;0.37;0.63;1.11;-2.67;
223.80;0.21;0.33;0.64;0.21;0.80;0.78;1.53;1.04;0.51;0.48;-2.80;
223.85;-0.01;0.16;1.07;0.56;1.19;1.05;2.42;1.66;0.32;-0.06;-2.63;
223.90;-0.24;-0.02;1.44;0.81;1.61;1.31;2.72;2.18;0.12;-0.40;-0.75;
