DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 10:14:14
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
105.85;-1.40;-0.88;-0.73;-0.71;-1.11;-0.99;-1.05;-1.54;-0.49;-1.69;3.19;
105.90;-1.44;-0.92;-0.85;-0.72;-0.97;-0.90;-1.21;-1.64;-0.50;-1.96;2.83;
105.95;-1.44;-0.97;-0.96;-0.80;-0.80;-0.77;-1.12;-1.72;-0.55;-2.02;2.55;
106.00;-1.39;-0.97;-1.04;-0.85;-0.61;-0.59;-1.21;-1.70;-0.60;-2.00;2.37;
106.05;-1.29;-0.94;-1.08;-0.88;-0.41;-0.40;-1.05;-1.61;-0.69;-1.96;2.24;
106.10;-1.15;-0.89;-1.11;-0.96;-0.20;-0.20;-1.01;-1.42;-0.81;-1.92;2.03;
106.15;-0.97;-0.82;-1.14;-0.97;0.03;0.01;-0.77;-1.22;-0.90;-1.88;1.85;
106.20;-0.78;-0.71;-1.17;-1.06;0.28;0.25;-0.67;-1.00;-0.94;-1.89;1.62;
106.25;-0.58;-0.59;-1.22;-1.10;0.53;0.50;-0.36;-0.71;-0.98;-1.93;1.43;
106.30;-0.37;-0.44;-1.22;-1.01;0.77;0.75;-0.15;-0.38;-1.01;-2.07;1.31;
106.35;-0.16;-0.31;-1.17;-0.98;1.01;0.97;0.28;-0.01;-1.05;-2.24;1.19;
106.40;0.06;-0.15;-1.01;-0.85;1.22;1.16;0.62;0.36;-1.08;-2.46;1.27;
106.45;0.27;0.01;-0.77;-0.68;1.39;1.35;1.14;0.77;-1.13;-2.80;1.26;
106.50;0.48;0.18;-0.44;-0.52;1.49;1.49;1.46;1.16;-1.10;-3.15;1.04;
106.55;0.67;0.36;-0.06;-0.22;1.51;1.57;1.84;1.51;-1.13;-3.05;0.83;
106.60;0.83;0.52;0.35;0.08;1.45;1.57;1.94;1.76;-1.21;-2.77;0.61;
106.65;0.97;0.66;0.75;0.36;1.33;1.53;2.07;1.90;-1.32;-2.54;0.27;
106.70;1.09;0.80;1.12;0.65;1.15;1.47;1.91;1.98;-1.38;-2.45;-0.04;
106.75;1.22;0.90;1.46;0.92;0.96;1.38;1.79;1.95;-1.42;-2.85;-0.27;
106.80;1.35;1.02;1.76;1.18;0.77;1.24;1.42;1.78;-1.45;-3.14;-0.20;
106.85;1.49;1.10;1.98;1.39;0.58;1.06;1.11;1.47;-1.46;-3.03;-0.31;
106.90;1.62;1.15;2.07;1.57;0.39;0.88;0.64;1.12;-1.44;-2.79;-0.41;
106.95;1.73;1.19;2.02;1.66;0.25;0.71;0.38;0.72;-1.38;-2.75;-0.58;
107.00;1.79;1.20;1.83;1.64;0.16;0.54;0.10;0.33;-1.33;-2.90;-0.78;
107.05;1.79;1.18;1.54;1.60;0.11;0.37;-0.07;-0.05;-1.26;-3.01;-0.81;
107.10;1.68;1.10;1.18;1.41;0.04;0.20;-0.44;-0.41;-1.10;-3.18;-0.75;
107.15;1.47;1.01;0.78;1.17;-0.07;0.05;-0.59;-0.72;-0.86;-3.18;-0.91;
107.20;1.18;0.87;0.41;0.90;-0.21;-0.08;-0.75;-0.90;0.03;-2.66;-1.35;
107.25;0.85;0.70;0.14;0.50;-0.36;-0.23;-0.71;-1.08;0.59;-1.69;-1.67;
107.30;0.51;0.50;-0.21;0.14;-0.50;-0.37;-0.78;-1.22;1.50;-0.65;-1.52;
107.35;0.17;0.29;-0.55;-0.26;-0.62;-0.50;-0.80;-1.31;1.38;-0.03;-1.57;
107.40;-0.18;0.06;-0.82;-0.67;-0.72;-0.60;-0.94;-1.36;1.10;0.14;-1.84;
107.45;-0.49;-0.18;-1.07;-0.91;-0.82;-0.66;-0.91;-1.44;0.70;0.03;-1.95;
107.50;-0.74;-0.38;-1.27;-1.13;-0.92;-0.71;-0.98;-1.45;0.34;-0.20;-1.74;
107.55;-0.93;-0.56;-1.44;-1.24;-0.99;-0.77;-0.88;-1.44;0.16;-0.49;-1.26;
107.60;-1.04;-0.67;-1.56;-1.31;-1.04;-0.85;-0.85;-1.38;-0.15;-0.84;2.37;
107.65;-1.09;-0.73;-1.63;-1.46;-1.08;-0.91;-0.72;-1.32;-0.31;-1.22;5.39;
107.70;-1.08;-0.73;-1.65;-1.54;-1.12;-0.95;-0.82;-1.27;-0.27;-1.52;5.20;
107.75;-1.05;-0.73;-1.65;-1.60;-1.16;-0.98;-0.78;-1.20;-0.27;-1.74;4.70;
107.80;-0.98;-0.74;-1.66;-1.64;-1.16;-1.00;-0.83;-1.17;-0.40;-1.84;4.22;
107.85;-0.90;-0.73;-1.66;-1.63;-1.12;-0.99;-0.71;-1.12;-0.62;-1.89;3.82;
107.90;-0.78;-0.70;-1.65;-1.60;-1.02;-0.95;-0.72;-1.11;-0.80;-1.93;3.47;
107.95;-0.65;-0.63;-1.60;-1.50;-0.91;-0.88;-0.63;-1.09;-0.84;-1.92;2.89;
108.00;-0.52;-0.55;-1.48;-1.42;-0.80;-0.80;-0.66;-1.08;-0.78;-1.96;2.40;
108.05;-0.39;-0.46;-1.30;-1.26;-0.71;-0.70;-0.53;-1.01;-0.71;-1.94;2.20;
108.10;-0.24;-0.36;-1.03;-1.06;-0.59;-0.57;-0.51;-0.90;-0.67;-1.92;2.06;
108.15;-0.10;-0.24;-0.71;-0.87;-0.47;-0.43;-0.35;-0.74;-0.60;-1.80;2.02;
108.20;0.05;-0.11;-0.35;-0.57;-0.33;-0.27;-0.23;-0.54;-0.43;-1.53;1.92;
108.25;0.19;0.02;0.03;-0.30;-0.15;-0.10;0.10;-0.22;-0.18;-1.30;1.58;
108.30;0.33;0.12;0.44;-0.01;0.06;0.10;0.43;0.13;0.07;-1.10;1.24;
108.35;0.46;0.24;0.84;0.35;0.29;0.31;0.94;0.53;0.27;-0.86;1.04;
108.40;0.58;0.34;1.23;0.62;0.53;0.53;1.35;0.94;0.41;-0.72;1.19;
108.45;0.68;0.41;1.56;0.91;0.79;0.75;1.86;1.32;0.49;-0.64;1.20;
108.50;0.78;0.48;1.82;1.14;1.05;0.98;2.18;1.65;0.58;-0.57;1.00;
108.55;0.84;0.51;1.93;1.27;1.28;1.20;2.41;1.89;0.61;-0.44;0.85;
108.60;0.87;0.53;1.89;1.45;1.47;1.37;2.32;2.03;0.55;-0.34;0.82;
108.65;0.84;0.54;1.71;1.46;1.59;1.50;2.12;1.99;0.47;-0.30;0.68;
108.70;0.78;0.53;1.47;1.43;1.65;1.61;1.72;1.81;0.39;-0.35;0.68;
108.75;0.69;0.51;1.20;1.41;1.65;1.67;1.32;1.48;0.30;-0.47;0.49;
108.80;0.59;0.49;0.97;1.24;1.58;1.68;0.84;1.07;0.16;-0.63;0.14;
108.85;0.48;0.44;0.79;1.09;1.44;1.64;0.52;0.64;0.01;-0.84;-0.11;
108.90;0.38;0.39;0.63;0.95;1.26;1.55;0.23;0.27;-0.11;-1.09;-0.29;
108.95;0.31;0.35;0.42;0.74;1.03;1.38;0.01;-0.08;-0.20;-1.33;-0.32;
109.00;0.26;0.32;0.20;0.51;0.78;1.16;-0.23;-0.36;-0.28;-1.50;-0.28;
109.05;0.23;0.30;0.02;0.27;0.54;0.89;-0.31;-0.62;-0.39;-1.63;-0.40;
109.10;0.24;0.30;-0.15;0.08;0.27;0.57;-0.38;-0.79;-0.50;-1.71;-0.72;
109.15;0.28;0.28;-0.32;-0.16;-0.05;0.20;-0.36;-0.88;-0.53;-1.72;-1.07;
109.20;0.35;0.26;-0.47;-0.37;-0.36;-0.18;-0.37;-0.93;-0.54;-1.70;-1.01;
109.25;0.42;0.24;-0.61;-0.52;-0.66;-0.52;-0.31;-0.95;-0.51;-1.49;-0.89;
109.30;0.49;0.23;-0.74;-0.69;-0.94;-0.76;-0.36;-0.96;-0.38;-1.14;-1.09;
109.35;0.53;0.22;-0.86;-0.76;-1.17;-0.97;-0.38;-0.95;-0.06;-0.75;-1.23;
109.40;0.54;0.22;-0.98;-0.85;-1.35;-1.17;-0.43;-0.94;0.56;-0.26;-1.11;
109.45;0.50;0.19;-1.08;-0.94;-1.49;-1.37;-0.42;-0.93;1.51;0.42;-1.26;
109.50;0.44;0.16;-1.17;-0.96;-1.60;-1.53;-0.46;-0.95;3.37;1.20;-1.50;
109.55;0.34;0.12;-1.25;-1.09;-1.71;-1.68;-0.44;-0.97;3.35;1.86;-1.66;
109.60;0.24;0.07;-1.32;-1.15;-1.79;-1.78;-0.47;-0.99;2.62;2.12;-1.86;
109.65;0.12;0.02;-1.36;-1.19;-1.80;-1.85;-0.44;-1.02;1.75;1.84;-2.04;
109.70;0.01;-0.03;-1.34;-1.28;-1.73;-1.87;-0.47;-1.00;1.00;1.20;-1.99;
109.75;-0.10;-0.06;-1.27;-1.24;-1.64;-1.82;-0.52;-1.04;0.40;0.43;-2.42;
109.80;-0.18;-0.10;-1.17;-1.24;-1.54;-1.73;-0.62;-1.10;0.01;-0.40;-2.70;
109.85;-0.24;-0.10;-1.09;-1.26;-1.41;-1.62;-0.66;-1.12;-0.16;-1.08;-2.71;
109.90;-0.24;-0.09;-1.04;-1.17;-1.26;-1.44;-0.72;-1.16;-0.26;-1.46;-2.75;
109.95;-0.19;-0.08;-1.02;-1.09;-1.07;-1.21;-0.73;-1.22;-0.33;-1.61;-2.77;
110.00;-0.08;-0.02;-0.98;-0.99;-0.75;-0.94;-0.75;-1.23;-0.39;-1.77;-2.75;
110.05;0.06;0.05;-0.88;-0.85;-0.33;-0.62;-0.74;-1.20;-0.46;-2.00;-2.76;
110.10;0.24;0.10;-0.71;-0.66;0.17;-0.25;-0.73;-1.17;-0.55;-2.11;-3.01;
110.15;0.44;0.18;-0.48;-0.47;0.72;0.15;-0.69;-1.06;-0.67;-2.14;-3.17;
110.20;0.65;0.29;-0.20;-0.29;1.23;0.55;-0.63;-0.92;-0.80;-2.08;-3.14;
110.25;0.85;0.36;0.08;-0.03;1.68;0.93;-0.42;-0.75;-0.87;-2.07;-3.13;
110.30;1.02;0.43;0.35;0.19;2.01;1.29;-0.15;-0.51;-0.86;-2.03;-3.24;
110.35;1.14;0.49;0.60;0.41;2.23;1.62;0.21;-0.18;-0.77;-2.03;-3.34;
110.40;1.19;0.51;0.86;0.66;2.31;1.84;0.55;0.15;-0.68;-2.05;-3.30;
110.45;1.15;0.50;1.10;0.83;2.25;1.94;0.88;0.55;-0.64;-1.94;-3.21;
110.50;1.03;0.48;1.33;1.03;2.05;1.97;1.23;0.90;-0.60;-1.83;-3.30;
110.55;0.80;0.41;1.52;1.15;1.75;1.90;1.62;1.22;-0.55;-1.88;-3.38;
110.60;0.54;0.32;1.66;1.21;1.39;1.71;1.96;1.51;-0.53;-2.00;-3.23;
110.65;0.24;0.22;1.71;1.34;0.98;1.44;2.17;1.78;-0.61;-1.98;-2.58;
110.70;-0.05;0.08;1.66;1.34;0.59;1.09;2.23;1.98;-0.75;-1.82;-1.00;
110.75;-0.32;-0.08;1.51;1.29;0.26;0.70;2.12;2.02;-0.84;-1.58;0.96;
110.80;-0.55;-0.21;1.29;1.24;0.06;0.25;1.87;1.89;-0.84;-1.36;0.91;
110.85;-0.72;-0.32;1.02;1.06;-0.25;-0.18;1.53;1.67;-0.75;-1.32;0.42;
110.90;-0.83;-0.43;0.75;0.93;-0.53;-0.54;1.14;1.35;-0.68;-1.40;0.33;
110.95;-0.87;-0.48;0.50;0.77;-0.72;-0.76;0.79;0.98;-0.66;-1.39;0.31;
111.00;-0.83;-0.50;0.23;0.53;-0.90;-0.87;0.56;0.59;-0.71;-1.30;-0.49;
111.05;-0.75;-0.47;0.00;0.31;-1.01;-1.00;0.34;0.23;-0.72;-1.16;-1.27;
111.10;-0.61;-0.42;-0.16;0.08;-1.08;-1.15;0.05;-0.12;-0.66;-0.94;-1.32;
111.15;-0.43;-0.36;-0.29;-0.15;-1.14;-1.22;-0.14;-0.42;-0.48;-0.66;-1.31;
111.20;-0.20;-0.30;-0.38;-0.38;-1.18;-1.22;-0.21;-0.69;-0.16;-0.30;-1.60;
111.25;0.04;-0.17;-0.44;-0.56;-1.20;-1.22;-0.34;-0.90;0.35;0.19;-1.82;
111.30;0.31;-0.05;-0.48;-0.67;-1.19;-1.28;-0.47;-1.03;1.11;0.95;-1.95;
111.35;0.55;0.09;-0.53;-0.76;-1.15;-1.31;-0.56;-1.10;2.28;1.83;-2.03;
111.40;0.76;0.24;-0.60;-0.78;-1.11;-1.29;-0.57;-1.16;3.65;2.59;-2.03;
111.45;0.93;0.36;-0.72;-0.85;-1.08;-1.21;-0.59;-1.25;3.33;3.03;-2.23;
111.50;1.06;0.47;-0.87;-0.94;-1.05;-1.14;-0.60;-1.28;2.32;2.96;-2.19;
111.55;1.12;0.53;-1.03;-0.98;-1.01;-1.10;-0.64;-1.36;1.48;2.33;-1.97;
111.60;1.13;0.55;-1.15;-1.09;-0.95;-1.07;-0.64;-1.44;0.77;1.44;-1.90;
111.65;1.08;0.56;-1.22;-1.15;-0.88;-1.01;-0.68;-1.50;0.28;0.54;-1.71;
111.70;0.98;0.57;-1.26;-1.20;-0.81;-0.92;-0.72;-1.54;0.07;-0.23;-0.85;
111.75;0.84;0.52;-1.28;-1.31;-0.73;-0.83;-0.83;-1.59;-0.06;-0.73;0.89;
111.80;0.67;0.45;-1.30;-1.31;-0.63;-0.72;-0.90;-1.67;-0.21;-1.00;4.88;
111.85;0.48;0.37;-1.33;-1.35;-0.51;-0.62;-1.01;-1.73;-0.30;-1.15;7.70;
111.90;0.29;0.28;-1.34;-1.37;-0.37;-0.51;-1.04;-1.74;-0.33;-1.24;6.85;
111.95;0.10;0.18;-1.30;-1.28;-0.22;-0.38;-1.00;-1.71;-0.31;-1.28;7.21;
112.00;-0.07;0.09;-1.19;-1.22;-0.07;-0.22;-0.84;-1.61;-0.28;-1.28;7.42;
112.05;-0.20;0.01;-1.00;-1.06;0.07;-0.03;-0.77;-1.46;-0.28;-1.28;6.33;
112.10;-0.29;-0.06;-0.72;-0.82;0.24;0.19;-0.67;-1.24;-0.30;-1.32;5.66;
112.15;-0.34;-0.09;-0.40;-0.61;0.46;0.43;-0.54;-1.00;-0.32;-1.27;4.98;
112.20;-0.33;-0.13;-0.03;-0.38;0.72;0.67;-0.15;-0.64;-0.31;-1.18;4.45;
112.25;-0.26;-0.14;0.35;-0.13;1.01;0.90;0.36;-0.15;-0.32;-1.12;3.86;
112.30;-0.14;-0.12;0.70;0.15;1.30;1.11;1.11;0.44;-0.37;-1.11;3.25;
112.35;0.03;-0.09;0.99;0.36;1.58;1.31;1.96;1.05;-0.42;-1.13;2.86;
112.40;0.23;-0.03;1.21;0.58;1.81;1.48;2.93;1.63;-0.44;-1.21;2.58;
112.45;0.44;0.02;1.32;0.80;1.96;1.60;3.61;2.10;-0.43;-1.28;2.21;
112.50;0.63;0.08;1.34;0.90;2.00;1.66;3.72;2.37;-0.43;-1.33;1.91;
112.55;0.75;0.14;1.27;0.98;1.89;1.66;3.11;2.39;-0.53;-1.40;1.79;
112.60;0.80;0.19;1.16;0.99;1.64;1.58;2.36;2.14;-0.65;-1.47;1.74;
112.65;0.76;0.23;1.02;0.94;1.30;1.42;1.52;1.67;-0.72;-1.55;1.58;
112.70;0.67;0.26;0.88;0.91;0.91;1.19;0.80;1.03;-0.74;-1.59;1.24;
112.75;0.54;0.26;0.73;0.74;0.55;0.91;0.18;0.35;-0.80;-1.57;0.95;
112.80;0.41;0.25;0.55;0.58;0.28;0.59;-0.16;-0.29;-0.89;-1.52;0.80;
112.85;0.29;0.24;0.37;0.44;-0.04;0.25;-0.55;-0.83;-0.92;-1.54;0.83;
112.90;0.20;0.22;0.22;0.21;-0.31;-0.09;-0.73;-1.27;-0.89;-1.64;0.86;
112.95;0.12;0.19;0.08;0.07;-0.51;-0.38;-0.88;-1.52;-0.82;-1.73;0.59;
113.00;0.08;0.16;-0.03;-0.10;-0.67;-0.61;-0.89;-1.72;-0.77;-1.74;0.16;
113.05;0.07;0.13;-0.15;-0.30;-0.77;-0.75;-0.93;-1.88;-0.72;-1.75;-0.05;
113.10;0.10;0.09;-0.26;-0.40;-0.82;-0.83;-0.94;-2.01;-0.67;-1.65;-0.02;
113.15;0.13;0.06;-0.36;-0.52;-0.86;-0.91;-1.09;-2.07;-0.61;-1.35;-0.26;
113.20;0.18;0.05;-0.44;-0.57;-0.88;-1.01;-1.16;-2.08;-0.46;-0.97;-0.80;
113.25;0.21;0.03;-0.46;-0.56;-0.87;-1.07;-1.23;-2.07;-0.16;-0.60;-1.20;
113.30;0.24;0.01;-0.45;-0.56;-0.86;-1.10;-1.16;-2.08;0.32;-0.13;-1.34;
113.35;0.25;0.01;-0.41;-0.54;-0.87;-1.09;-1.15;-2.02;0.90;0.50;-1.41;
113.40;0.26;0.02;-0.36;-0.53;-0.89;-1.09;-1.04;-1.94;1.54;1.20;-1.44;
113.45;0.25;0.02;-0.33;-0.47;-0.91;-1.08;-1.00;-1.94;2.14;1.91;-1.43;
113.50;0.24;0.03;-0.29;-0.43;-0.92;-1.09;-0.90;-1.92;2.65;2.58;-1.47;
113.55;0.23;0.04;-0.25;-0.39;-0.93;-1.10;-0.97;-1.87;2.82;3.07;-1.79;
113.60;0.24;0.06;-0.20;-0.31;-0.95;-1.12;-1.00;-1.82;2.51;3.20;-1.88;
113.65;0.25;0.07;-0.15;-0.29;-0.96;-1.09;-1.11;-1.84;1.95;2.89;-2.00;
113.70;0.29;0.08;-0.09;-0.24;-0.94;-1.03;-0.97;-1.78;1.35;2.28;-2.07;
113.75;0.32;0.11;-0.04;-0.16;-0.87;-0.98;-0.89;-1.66;0.87;1.55;-2.01;
113.80;0.36;0.11;0.03;-0.14;-0.78;-0.92;-0.75;-1.50;0.52;0.85;-0.97;
113.85;0.39;0.12;0.11;-0.04;-0.69;-0.84;-0.76;-1.36;0.28;0.20;3.12;
113.90;0.41;0.13;0.19;-0.01;-0.58;-0.73;-0.63;-1.22;0.13;-0.33;4.25;
113.95;0.43;0.16;0.26;0.02;-0.45;-0.58;-0.55;-1.08;-0.06;-0.70;4.49;
114.00;0.43;0.17;0.31;0.09;-0.29;-0.41;-0.28;-0.87;-0.24;-0.96;4.32;
114.05;0.43;0.19;0.35;0.08;-0.10;-0.24;-0.13;-0.63;-0.34;-1.14;3.70;
114.10;0.41;0.19;0.39;0.15;0.14;-0.04;0.11;-0.32;-0.34;-1.23;3.32;
114.15;0.39;0.17;0.43;0.21;0.40;0.18;0.33;0.01;-0.36;-1.29;2.83;
114.20;0.35;0.18;0.46;0.18;0.67;0.42;0.79;0.42;-0.42;-1.36;2.30;
114.25;0.31;0.18;0.47;0.22;0.91;0.62;1.24;0.85;-0.56;-1.43;1.89;
114.30;0.29;0.18;0.46;0.21;1.12;0.78;1.84;1.22;-0.64;-1.45;1.66;
114.35;0.28;0.16;0.40;0.18;1.28;0.93;2.24;1.49;-0.67;-1.44;1.44;
114.40;0.30;0.16;0.31;0.15;1.39;1.04;2.55;1.70;-0.68;-1.43;1.20;
114.45;0.32;0.14;0.18;0.10;1.44;1.10;2.44;1.84;-0.64;-1.44;0.89;
114.50;0.35;0.14;0.05;0.04;1.43;1.13;2.21;1.82;-0.56;-1.51;0.60;
114.55;0.35;0.11;-0.07;-0.05;1.36;1.12;1.74;1.70;-0.50;-1.55;0.35;
114.60;0.33;0.08;-0.17;-0.12;1.25;1.07;1.38;1.47;-0.54;-1.53;0.23;
114.65;0.29;0.05;-0.26;-0.21;1.09;0.97;0.92;1.16;-0.63;-1.47;0.22;
114.70;0.23;0.02;-0.34;-0.31;0.88;0.81;0.70;0.81;-0.72;-1.47;0.24;
114.75;0.16;-0.00;-0.40;-0.32;0.61;0.61;0.47;0.47;-0.80;-1.56;0.16;
114.80;0.10;-0.05;-0.44;-0.39;0.32;0.37;0.38;0.16;-0.86;-1.60;-0.13;
114.85;0.03;-0.08;-0.44;-0.45;0.04;0.10;0.17;-0.12;-0.84;-1.53;-0.65;
114.90;-0.02;-0.12;-0.42;-0.43;-0.20;-0.18;0.15;-0.37;-0.75;-1.44;-0.91;
114.95;-0.08;-0.15;-0.37;-0.47;-0.38;-0.43;-0.00;-0.55;-0.63;-1.34;-0.95;
115.00;-0.11;-0.18;-0.29;-0.40;-0.51;-0.62;-0.07;-0.70;-0.49;-1.26;-0.85;
115.05;-0.12;-0.19;-0.18;-0.37;-0.59;-0.74;-0.28;-0.81;-0.25;-1.00;-0.95;
115.10;-0.10;-0.19;-0.05;-0.34;-0.66;-0.80;-0.34;-0.91;0.18;-0.50;-1.16;
115.15;-0.08;-0.21;0.08;-0.24;-0.73;-0.86;-0.53;-1.02;0.85;0.30;-1.59;
115.20;-0.05;-0.20;0.20;-0.23;-0.81;-0.91;-0.51;-1.12;1.92;1.41;-1.92;
115.25;-0.01;-0.17;0.29;-0.17;-0.87;-0.93;-0.60;-1.21;3.39;2.65;-1.86;
115.30;0.03;-0.13;0.35;-0.06;-0.88;-0.92;-0.56;-1.36;4.09;3.56;-1.75;
115.35;0.08;-0.10;0.38;-0.03;-0.81;-0.87;-0.72;-1.46;3.15;3.85;-1.86;
115.40;0.14;-0.08;0.41;0.03;-0.65;-0.77;-0.81;-1.58;2.12;3.51;-1.97;
115.45;0.20;-0.02;0.41;0.07;-0.43;-0.64;-1.04;-1.66;1.25;2.68;-2.09;
115.50;0.29;0.04;0.39;0.10;-0.19;-0.49;-1.02;-1.76;0.56;1.64;-2.03;
115.55;0.40;0.09;0.35;0.11;0.03;-0.33;-1.14;-1.82;0.07;0.79;-1.91;
115.60;0.52;0.17;0.28;0.14;0.24;-0.14;-1.09;-1.89;-0.13;0.17;-2.09;
115.65;0.64;0.25;0.20;0.15;0.40;0.03;-1.15;-1.92;-0.22;-0.33;-2.26;
115.70;0.75;0.33;0.14;0.12;0.52;0.19;-1.04;-1.95;-0.35;-0.73;-2.43;
115.75;0.86;0.38;0.11;0.13;0.61;0.33;-1.15;-1.96;-0.40;-0.91;-2.75;
115.80;0.94;0.46;0.13;0.14;0.64;0.43;-1.07;-1.94;-0.38;-1.00;-1.90;
115.85;1.01;0.54;0.18;0.12;0.62;0.49;-1.10;-1.83;-0.38;-1.10;1.70;
115.90;1.06;0.59;0.26;0.19;0.58;0.51;-0.86;-1.73;-0.45;-1.20;2.48;
115.95;1.08;0.65;0.35;0.18;0.51;0.50;-0.74;-1.59;-0.57;-1.31;4.84;
116.00;1.09;0.73;0.46;0.16;0.43;0.45;-0.48;-1.38;-0.75;-1.41;5.10;
116.05;1.10;0.80;0.56;0.21;0.35;0.38;-0.42;-1.14;-0.90;-1.51;4.88;
116.10;1.13;0.85;0.65;0.16;0.26;0.31;-0.19;-0.86;-0.99;-1.67;4.65;
116.15;1.18;0.89;0.71;0.16;0.18;0.23;-0.09;-0.55;-1.01;-1.83;3.61;
116.20;1.27;0.91;0.71;0.14;0.12;0.15;0.29;-0.20;-0.96;-1.88;2.87;
116.25;1.37;0.93;0.63;0.04;0.08;0.09;0.54;0.13;-0.87;-1.90;2.56;
116.30;1.47;0.94;0.48;-0.00;0.08;0.04;0.97;0.43;-0.79;-1.93;2.30;
116.35;1.56;0.92;0.26;-0.13;0.10;0.01;1.19;0.70;-0.80;-1.98;2.16;
116.40;1.61;0.87;0.01;-0.25;0.11;-0.02;1.53;0.95;-0.92;-2.08;1.93;
116.45;1.57;0.80;-0.25;-0.30;0.10;-0.05;1.59;1.11;-1.06;-2.16;1.64;
116.50;1.43;0.70;-0.48;-0.42;0.06;-0.07;1.74;1.24;-1.14;-2.25;1.37;
116.55;1.19;0.54;-0.66;-0.53;0.03;-0.08;1.57;1.29;-1.18;-2.35;1.08;
116.60;0.88;0.36;-0.75;-0.62;0.02;-0.12;1.52;1.27;-1.25;-2.38;0.99;
116.65;0.53;0.17;-0.77;-0.67;0.01;-0.15;1.22;1.14;-1.35;-2.41;0.97;
116.70;0.15;-0.08;-0.73;-0.70;-0.02;-0.18;1.10;0.95;-1.43;-2.46;0.90;
116.75;-0.22;-0.36;-0.65;-0.68;-0.07;-0.21;0.77;0.73;-1.52;-2.49;0.61;
116.80;-0.55;-0.60;-0.53;-0.60;-0.15;-0.24;0.67;0.46;-1.58;-2.43;0.13;
116.85;-0.84;-0.80;-0.39;-0.54;-0.25;-0.28;0.29;0.18;-1.55;-2.46;-0.28;
116.90;-1.09;-0.95;-0.19;-0.45;-0.32;-0.29;0.15;-0.11;-1.43;-2.50;-0.32;
116.95;-1.29;-1.05;0.05;-0.29;-0.35;-0.29;-0.11;-0.38;-1.31;-2.57;-0.18;
117.00;-1.45;-1.17;0.31;-0.18;-0.34;-0.27;-0.07;-0.59;-1.22;-2.66;-0.10;
117.05;-1.57;-1.31;0.56;0.00;-0.30;-0.24;-0.26;-0.79;-1.13;-2.60;-0.29;
117.10;-1.66;-1.43;0.77;0.14;-0.20;-0.18;-0.25;-0.92;-0.92;-2.20;-0.41;
117.15;-1.73;-1.53;0.91;0.24;-0.04;-0.09;-0.48;-1.00;-0.25;-1.44;-0.34;
117.20;-1.77;-1.57;0.95;0.37;0.16;-0.01;-0.47;-1.08;0.97;-0.17;-0.31;
117.25;-1.76;-1.60;0.92;0.38;0.35;0.09;-0.67;-1.17;2.99;1.32;-0.51;
117.30;-1.68;-1.56;0.83;0.40;0.50;0.19;-0.63;-1.25;2.51;2.51;-0.77;
117.35;-1.55;-1.50;0.68;0.42;0.60;0.29;-0.81;-1.30;1.76;3.08;-0.83;
117.40;-1.36;-1.40;0.52;0.31;0.63;0.38;-0.72;-1.33;1.08;2.83;-0.20;
117.45;-1.15;-1.25;0.36;0.24;0.63;0.44;-0.83;-1.35;0.54;2.08;4.10;
117.50;-0.91;-1.08;0.21;0.13;0.58;0.49;-0.70;-1.33;0.14;1.14;5.02;
117.55;-0.65;-0.87;0.07;-0.02;0.53;0.52;-0.78;-1.29;-0.11;0.36;6.63;
117.60;-0.36;-0.66;-0.05;-0.10;0.47;0.52;-0.59;-1.23;-0.23;-0.07;6.62;
117.65;-0.06;-0.43;-0.18;-0.25;0.45;0.50;-0.60;-1.11;-0.38;-0.32;5.83;
117.70;0.27;-0.15;-0.30;-0.37;0.44;0.45;-0.39;-0.97;-0.49;-0.51;5.25;
117.75;0.62;0.14;-0.40;-0.44;0.45;0.40;-0.40;-0.76;-0.56;-0.68;5.05;
117.80;0.98;0.42;-0.47;-0.51;0.45;0.36;-0.10;-0.57;-0.62;-0.70;4.67;
117.85;1.35;0.71;-0.51;-0.58;0.41;0.30;0.02;-0.35;-0.65;-0.66;4.16;
117.90;1.70;0.95;-0.51;-0.60;0.32;0.22;0.43;-0.11;-0.66;-0.68;3.88;
117.95;2.04;1.19;-0.50;-0.54;0.21;0.14;0.56;0.12;-0.66;-0.69;3.57;
118.00;2.35;1.40;-0.45;-0.50;0.11;0.09;0.86;0.33;-0.66;-0.71;3.01;
118.05;2.64;1.59;-0.39;-0.47;0.03;0.02;0.82;0.48;-0.65;-0.72;2.46;
118.10;2.90;1.79;-0.30;-0.35;-0.04;-0.04;0.94;0.58;-0.65;-0.78;1.88;
118.15;3.14;1.94;-0.18;-0.29;-0.08;-0.09;0.77;0.60;-0.66;-0.82;1.47;
118.20;3.33;2.04;-0.03;-0.19;-0.11;-0.13;0.82;0.60;-0.67;-0.88;1.09;
118.25;3.48;2.09;0.17;-0.06;-0.13;-0.17;0.60;0.56;-0.66;-0.94;0.91;
118.30;3.55;2.08;0.40;0.01;-0.12;-0.20;0.62;0.47;-0.66;-0.96;1.07;
118.35;3.45;2.01;0.64;0.14;-0.11;-0.20;0.38;0.32;-0.69;-0.97;1.29;
